prediction_key,lead_id,stage,score_time,n_candidates,n_snapshot_found,n_availability_known,n_no_snapshot,n_stale_gt_90d,availability_known_rate,max_snapshot_age_days
L1341:T1:I6115,1341,T1,2025-11-04T09:32:04.000Z,30,30,29,0,1,0.9666666666666667,176.39726851851853
L1341:T2:I6116,1341,T2,2025-11-07T07:37:57.000Z,31,31,29,0,2,0.9354838709677419,179.31802083333332
L1341:T2:I6117,1341,T2,2025-11-12T13:10:34.000Z,32,32,31,0,1,0.96875,97.54900462962964
L1341:T2:I6114,1341,T2,2025-11-12T19:46:56.000Z,32,32,31,0,1,0.96875,97.82425925925926
L1341:T2:I6120,1341,T2,2025-11-13T20:33:53.000Z,31,31,30,0,1,0.967741935483871,98.85686342592592
L1341:T2:I6119,1341,T2,2026-01-07T08:53:00.000Z,36,36,35,0,1,0.9722222222222222,96.37013888888889
L1341:T2:I6118,1341,T2,2026-03-19T17:13:00.000Z,36,36,34,0,2,0.9444444444444444,124.71736111111112
L1342:T0,1342,T0,2025-02-13T00:00:00.000Z,10,2,2,8,0,0.2,2
L1342:T1:I6122,1342,T1,2025-02-15T14:02:46.000Z,11,2,2,9,0,0.18181818181818182,4.585254629629629
L1342:T2:I6124,1342,T2,2025-02-24T11:23:37.000Z,13,3,3,10,0,0.23076923076923078,13.474733796296297
L1342:T2:I6121,1342,T2,2025-03-07T07:16:00.000Z,14,4,4,10,0,0.2857142857142857,24.302777777777777
L1342:T2:I6123,1342,T2,2026-02-01T15:45:00.000Z,28,28,27,0,1,0.9642857142857143,112.65625
L1343:T0,1343,T0,2025-11-28T00:00:00.000Z,73,73,61,0,12,0.8356164383561644,224
L1343:T1:I6127,1343,T1,2025-11-29T12:54:51.000Z,73,73,61,0,12,0.8356164383561644,225.53809027777777
L1343:T2:I6129,1343,T2,2025-12-04T13:30:13.000Z,74,74,64,0,10,0.8648648648648649,230.56265046296295
L1343:T2:I6125,1343,T2,2025-12-04T20:51:55.000Z,74,74,64,0,10,0.8648648648648649,230.86938657407407
L1343:T2:I6126,1343,T2,2025-12-06T09:06:47.000Z,74,74,62,0,12,0.8378378378378378,232.37971064814815
L1343:T2:I6128,1343,T2,2025-12-09T07:45:33.000Z,74,74,63,0,11,0.8513513513513513,235.3232986111111
L1344:T0,1344,T0,2025-02-21T00:00:00.000Z,18,3,3,15,0,0.16666666666666666,28
L1344:T1:I6131,1344,T1,2025-02-25T14:36:26.000Z,19,6,6,13,0,0.3157894736842105,37.60863425925926
L1344:T2:I6130,1344,T2,2025-08-17T16:00:00.000Z,35,33,29,2,4,0.8285714285714286,148.66666666666666
L1344:T2:I6132,1344,T2,2025-10-07T12:55:00.000Z,41,41,37,0,4,0.9024390243902439,199.53819444444446
L1345:T0,1345,T0,2025-01-21T00:00:00.000Z,35,5,5,30,0,0.14285714285714285,17
L1345:T1:I6140,1345,T1,2025-01-25T18:39:56.000Z,38,8,8,30,0,0.21052631578947367,21.77773148148148
L1345:T2:I6133,1345,T2,2025-01-28T19:09:59.000Z,39,8,8,31,0,0.20512820512820512,24.79859953703704
L1345:T2:I6135,1345,T2,2025-02-11T13:30:00.000Z,44,11,11,33,0,0.25,38.5625
L1345:T2:I6139,1345,T2,2025-05-27T11:42:00.000Z,60,49,44,11,5,0.7333333333333333,143.4875
L1345:T2:I6137,1345,T2,2025-11-04T16:28:00.000Z,88,87,79,1,8,0.8977272727272727,149.6861111111111
L1345:T2:I6136,1345,T2,2026-01-06T20:12:00.000Z,101,101,94,0,7,0.9306930693069307,212.84166666666667
L1345:T2:I6134,1345,T2,2026-01-21T08:39:00.000Z,105,105,100,0,5,0.9523809523809523,227.36041666666668
L1345:T2:I6138,1345,T2,2026-06-08T09:22:00.000Z,135,135,131,0,4,0.9703703703703703,129.39027777777778
L1346:T0,1346,T0,2025-12-20T00:00:00.000Z,48,48,45,0,3,0.9375,150
L1346:T1:I6147,1346,T1,2025-12-26T07:32:29.000Z,49,49,47,0,2,0.9591836734693877,125.31422453703703
L1346:T2:I6142,1346,T2,2025-12-27T09:58:22.000Z,49,49,47,0,2,0.9591836734693877,126.41553240740741
L1346:T2:I6144,1346,T2,2025-12-28T16:41:15.000Z,49,49,47,0,2,0.9591836734693877,127.6953125
L1346:T2:I6146,1346,T2,2025-12-30T10:35:17.000Z,49,49,47,0,2,0.9591836734693877,129.44116898148147
L1346:T2:I6141,1346,T2,2026-01-02T14:07:04.000Z,49,49,47,0,2,0.9591836734693877,132.58824074074073
L1346:T2:I6145,1346,T2,2026-02-15T18:10:00.000Z,51,51,48,0,3,0.9411764705882353,153.75694444444446
L1346:T2:I6143,1346,T2,2026-03-27T12:14:00.000Z,57,57,54,0,3,0.9473684210526315,136.50972222222222
L1347:T0,1347,T0,2025-09-09T00:00:00.000Z,17,17,11,0,6,0.6470588235294118,167
L1347:T1:I6149,1347,T1,2025-09-11T12:41:59.000Z,18,18,11,0,7,0.6111111111111112,229.5291550925926
L1347:T2:I6148,1347,T2,2025-12-27T10:46:00.000Z,22,22,20,0,2,0.9090909090909091,190.44861111111112
L1348:T0,1348,T0,2025-07-17T00:00:00.000Z,19,18,17,1,1,0.8947368421052632,91
L1348:T1:I6156,1348,T1,2025-07-19T14:05:53.000Z,21,20,19,1,1,0.9047619047619048,93.58741898148148
L1348:T2:I6157,1348,T2,2025-07-21T20:41:22.000Z,21,20,19,1,1,0.9047619047619048,95.86206018518519
L1348:T2:I6152,1348,T2,2025-07-26T12:12:12.000Z,21,20,19,1,1,0.9047619047619048,100.50847222222222
L1348:T2:I6153,1348,T2,2025-07-27T19:35:13.000Z,22,21,20,1,1,0.9090909090909091,101.81612268518519
L1348:T2:I6151,1348,T2,2025-10-25T18:39:00.000Z,30,30,30,0,0,1,83.77708333333334
L1348:T2:I6155,1348,T2,2026-02-11T20:25:00.000Z,35,35,33,0,2,0.9428571428571428,91.85069444444444
L1348:T2:I6150,1348,T2,2026-02-17T16:00:00.000Z,35,35,32,0,3,0.9142857142857143,97.66666666666667
L1348:T2:I6154,1348,T2,2026-02-25T16:37:00.000Z,35,35,33,0,2,0.9428571428571428,105.69236111111111
L1349:T0,1349,T0,2026-02-27T00:00:00.000Z,17,17,16,0,1,0.9411764705882353,139
L1349:T1:I6161,1349,T1,2026-02-27T09:32:31.000Z,18,18,17,0,1,0.9444444444444444,139.3975810185185
L1349:T2:I6158,1349,T2,2026-03-04T11:37:48.000Z,18,18,18,0,0,1,83.48458333333333
L1349:T2:I6160,1349,T2,2026-03-05T17:33:49.000Z,18,18,18,0,0,1,87.73181712962963
L1349:T2:I6162,1349,T2,2026-03-06T19:02:07.000Z,18,18,18,0,0,1,85.79313657407407
L1349:T2:I6159,1349,T2,2026-03-19T09:59:00.000Z,18,18,17,0,1,0.9444444444444444,98.41597222222222
L1350:T0,1350,T0,2025-07-15T00:00:00.000Z,56,54,49,2,5,0.875,171
L1350:T1:I6166,1350,T1,2025-07-17T09:01:30.000Z,56,55,48,1,7,0.8571428571428571,173.37604166666668
L1350:T2:I6164,1350,T2,2025-07-20T17:13:50.000Z,59,58,52,1,6,0.8813559322033898,176.71793981481483
L1350:T2:I6165,1350,T2,2025-07-23T09:24:07.000Z,60,59,53,1,6,0.8833333333333333,179.39174768518518
L1350:T2:I6163,1350,T2,2026-04-04T11:27:00.000Z,101,101,95,0,6,0.9405940594059405,191.47708333333333
L1351:T0,1351,T0,2026-02-14T00:00:00.000Z,28,28,28,0,0,1,90
L1351:T1:I6167,1351,T1,2026-02-15T14:13:34.000Z,29,29,28,0,1,0.9655172413793104,91.59275462962962
L1352:T0,1352,T0,2025-06-24T00:00:00.000Z,17,16,14,1,2,0.8235294117647058,115
L1352:T1:I6171,1352,T1,2025-06-27T11:11:00.000Z,18,17,14,1,3,0.7777777777777778,118.46597222222222
L1352:T2:I6173,1352,T2,2025-09-17T14:24:00.000Z,18,18,12,0,6,0.6666666666666666,175.6
L1352:T2:I6169,1352,T2,2025-11-08T13:14:00.000Z,20,20,15,0,5,0.75,227.55138888888888
L1352:T2:I6170,1352,T2,2025-11-25T07:25:00.000Z,20,20,16,0,4,0.8,244.30902777777777
L1352:T2:I6172,1352,T2,2026-01-18T13:13:00.000Z,22,22,20,0,2,0.9090909090909091,212.55069444444445
L1352:T2:I6175,1352,T2,2026-02-13T10:03:00.000Z,22,22,22,0,0,1,82.41875
L1352:T2:I6168,1352,T2,2026-04-17T16:07:00.000Z,24,24,22,0,2,0.9166666666666666,145.67152777777778
L1352:T2:I6174,1352,T2,2026-06-14T07:54:00.000Z,30,30,30,0,0,1,85.32916666666667
L1353:T0,1353,T0,2025-08-25T00:00:00.000Z,32,32,28,0,4,0.875,201
L1353:T1:I6179,1353,T1,2025-08-27T14:12:15.000Z,33,33,28,0,5,0.8484848484848485,203.59184027777778
L1353:T2:I6182,1353,T2,2025-08-31T13:30:36.000Z,33,33,28,0,5,0.8484848484848485,207.56291666666667
L1353:T2:I6178,1353,T2,2025-09-02T14:37:55.000Z,33,33,28,0,5,0.8484848484848485,209.60966435185185
L1353:T2:I6183,1353,T2,2025-09-03T20:58:35.000Z,33,33,28,0,5,0.8484848484848485,210.8740162037037
L1353:T2:I6176,1353,T2,2025-09-04T07:42:00.000Z,33,32,28,1,4,0.8484848484848485,211.32083333333333
L1353:T2:I6177,1353,T2,2025-09-05T18:57:26.000Z,33,33,29,0,4,0.8787878787878788,212.78988425925925
L1353:T2:I6181,1353,T2,2025-09-07T07:44:46.000Z,33,33,30,0,3,0.9090909090909091,214.32275462962963
L1353:T2:I6180,1353,T2,2026-06-02T09:56:00.000Z,56,56,52,0,4,0.9285714285714286,120.41388888888889
L1354:T0,1354,T0,2025-06-09T00:00:00.000Z,7,4,3,3,1,0.42857142857142855,109
L1354:T1:I6185,1354,T1,2025-06-15T15:53:52.000Z,10,6,5,4,1,0.5,115.66240740740741
L1354:T2:I6186,1354,T2,2025-06-30T20:43:00.000Z,11,8,8,3,0,0.7272727272727273,48.863194444444446
L1354:T2:I6184,1354,T2,2025-09-12T19:33:00.000Z,13,12,10,1,2,0.7692307692307693,106.81458333333333
L1354:T2:I6187,1354,T2,2025-09-23T20:45:00.000Z,13,12,9,1,3,0.6923076923076923,117.86458333333333
L1355:T0,1355,T0,2025-03-04T00:00:00.000Z,17,6,6,11,0,0.35294117647058826,50
L1355:T1:I6188,1355,T1,2025-03-05T12:20:04.000Z,18,7,7,11,0,0.3888888888888889,51.51393518518518
L1355:T2:I6190,1355,T2,2025-03-07T10:41:00.000Z,18,6,6,12,0,0.3333333333333333,53.44513888888889
L1355:T2:I6191,1355,T2,2025-03-12T15:19:34.000Z,18,7,7,11,0,0.3888888888888889,58.638587962962966
L1355:T2:I6189,1355,T2,2026-03-04T07:12:00.000Z,30,30,30,0,0,1,73.3
L1356:T0,1356,T0,2025-05-09T00:00:00.000Z,31,25,24,6,1,0.7741935483870968,114
L1356:T1:I6194,1356,T1,2025-05-13T20:27:01.000Z,33,27,26,6,1,0.7878787878787878,118.8520949074074
L1356:T2:I6193,1356,T2,2025-05-16T18:16:19.000Z,33,28,26,5,2,0.7878787878787878,121.76133101851852
L1356:T2:I6195,1356,T2,2025-05-19T15:20:31.000Z,33,29,28,4,1,0.8484848484848485,94.63924768518518
L1356:T2:I6192,1356,T2,2025-06-26T09:20:00.000Z,37,34,34,3,0,0.918918918918919,80.38888888888889
L1356:T2:I6196,1356,T2,2025-11-30T10:47:00.000Z,57,57,47,0,10,0.8245614035087719,226.44930555555555
L1356:T2:I6197,1356,T2,2026-02-14T12:26:00.000Z,61,61,56,0,5,0.9180327868852459,187.51805555555555
L1357:T0,1357,T0,2025-10-17T00:00:00.000Z,29,29,26,0,3,0.896551724137931,160
L1357:T1:I6203,1357,T1,2025-10-17T09:07:17.000Z,30,30,27,0,3,0.9,160.38005787037036
L1357:T2:I6204,1357,T2,2025-10-22T08:40:28.000Z,30,30,27,0,3,0.9,165.36143518518517
L1357:T2:I6205,1357,T2,2025-10-22T16:32:51.000Z,30,30,27,0,3,0.9,165.68947916666667
L1357:T2:I6199,1357,T2,2025-10-23T15:42:24.000Z,30,30,27,0,3,0.9,166.65444444444444
L1357:T2:I6200,1357,T2,2025-10-25T09:34:01.000Z,30,30,26,0,4,0.8666666666666667,213.3986226851852
L1357:T2:I6198,1357,T2,2025-10-28T08:36:44.000Z,30,30,27,0,3,0.9,144.3588425925926
L1357:T2:I6202,1357,T2,2025-10-28T17:02:05.000Z,30,30,27,0,3,0.9,144.70978009259258
L1357:T2:I6201,1357,T2,2025-10-29T18:50:58.000Z,30,30,27,0,3,0.9,145.78539351851853
L1358:T0,1358,T0,2025-08-27T00:00:00.000Z,31,31,28,0,3,0.9032258064516129,171
L1358:T1:I6207,1358,T1,2025-08-31T10:18:17.000Z,34,34,30,0,4,0.8823529411764706,175.4293634259259
L1358:T2:I6206,1358,T2,2025-10-13T18:03:00.000Z,37,37,35,0,2,0.9459459459459459,125.75208333333333
L1358:T2:I6209,1358,T2,2026-05-14T20:00:00.000Z,50,50,48,0,2,0.96,91.83333333333333
L1358:T2:I6208,1358,T2,2026-05-18T10:15:00.000Z,51,51,49,0,2,0.9607843137254902,95.42708333333333
L1359:T0,1359,T0,2025-11-29T00:00:00.000Z,58,58,52,0,6,0.896551724137931,163
L1359:T1:I6212,1359,T1,2025-12-03T18:17:53.000Z,58,58,51,0,7,0.8793103448275862,167.7624189814815
L1359:T2:I6210,1359,T2,2026-04-02T11:52:00.000Z,72,72,68,0,4,0.9444444444444444,108.49444444444444
L1359:T2:I6211,1359,T2,2026-06-06T10:50:00.000Z,75,75,73,0,2,0.9733333333333334,172.45138888888889
L1360:T0,1360,T0,2026-06-09T00:00:00.000Z,43,43,42,0,1,0.9767441860465116,104
L1360:T1:I6215,1360,T1,2026-06-10T07:19:44.000Z,44,44,43,0,1,0.9772727272727273,105.30537037037037
L1360:T2:I6214,1360,T2,2026-06-16T20:12:03.000Z,44,44,43,0,1,0.9772727272727273,111.8417013888889
L1360:T2:I6216,1360,T2,2026-06-17T13:17:36.000Z,44,44,43,0,1,0.9772727272727273,112.55388888888889
L1360:T2:I6213,1360,T2,2026-06-18T18:51:36.000Z,44,44,43,0,1,0.9772727272727273,113.78583333333333
L1361:T0,1361,T0,2026-03-23T00:00:00.000Z,106,106,104,0,2,0.9811320754716981,118
L1361:T1:I6223,1361,T1,2026-03-25T19:29:29.000Z,107,107,104,0,3,0.9719626168224299,120.8121412037037
L1361:T2:I6219,1361,T2,2026-03-26T15:02:25.000Z,107,107,103,0,4,0.9626168224299065,121.62667824074074
L1361:T2:I6222,1361,T2,2026-03-29T09:02:08.000Z,107,107,102,0,5,0.9532710280373832,124.37648148148148
L1361:T2:I6224,1361,T2,2026-04-01T09:34:04.000Z,107,107,102,0,5,0.9532710280373832,127.39865740740741
L1361:T2:I6221,1361,T2,2026-04-01T16:04:40.000Z,106,106,101,0,5,0.9528301886792453,127.66990740740741
L1361:T2:I6220,1361,T2,2026-04-01T18:03:53.000Z,107,107,101,0,6,0.9439252336448598,137.75269675925927
L1361:T2:I6217,1361,T2,2026-04-04T11:02:13.000Z,107,107,101,0,6,0.9439252336448598,130.4598726851852
L1361:T2:I6218,1361,T2,2026-06-28T09:01:00.000Z,121,121,121,0,0,1,85.37569444444445
L1362:T0,1362,T0,2026-06-16T00:00:00.000Z,45,45,43,0,2,0.9555555555555556,102
L1362:T1:I6230,1362,T1,2026-06-16T07:45:12.000Z,46,46,44,0,2,0.9565217391304348,102.32305555555556
L1362:T2:I6227,1362,T2,2026-06-17T14:19:45.000Z,46,46,45,0,1,0.9782608695652174,103.5970486111111
L1362:T2:I6231,1362,T2,2026-06-17T18:07:06.000Z,45,45,44,0,1,0.9777777777777777,103.75493055555556
L1362:T2:I6226,1362,T2,2026-06-20T12:18:11.000Z,46,46,45,0,1,0.9782608695652174,106.51262731481482
L1362:T2:I6225,1362,T2,2026-06-21T11:06:00.000Z,46,46,45,0,1,0.9782608695652174,107.4625
L1362:T2:I6229,1362,T2,2026-06-22T14:22:54.000Z,46,46,45,0,1,0.9782608695652174,108.59923611111111
L1362:T2:I6232,1362,T2,2026-06-26T09:15:01.000Z,46,46,45,0,1,0.9782608695652174,112.38542824074074
L1362:T2:I6228,1362,T2,2026-06-27T08:37:52.000Z,46,46,46,0,0,1,75.35962962962962
L1363:T0,1363,T0,2026-02-24T00:00:00.000Z,31,31,28,0,3,0.9032258064516129,177
L1363:T1:I6233,1363,T1,2026-02-26T20:43:57.000Z,32,32,29,0,3,0.90625,179.86385416666667
L1363:T2:I6234,1363,T2,2026-02-28T08:39:00.000Z,31,31,28,0,3,0.9032258064516129,181.36041666666668
L1364:T0,1364,T0,2025-05-16T00:00:00.000Z,11,7,5,4,2,0.45454545454545453,112
L1364:T1:I6237,1364,T1,2025-05-22T17:58:07.000Z,12,8,6,4,2,0.5,118.74869212962963
L1364:T2:I6235,1364,T2,2025-05-27T18:17:46.000Z,12,7,5,5,2,0.4166666666666667,123.76233796296296
L1364:T2:I6238,1364,T2,2025-07-10T12:56:00.000Z,15,10,9,5,1,0.6,167.5388888888889
L1364:T2:I6236,1364,T2,2025-11-01T15:50:00.000Z,16,16,16,0,0,1,73.65972222222223
L1365:T0,1365,T0,2025-07-22T00:00:00.000Z,15,14,11,1,3,0.7333333333333333,152
L1365:T1:I6243,1365,T1,2025-07-23T13:02:02.000Z,16,15,11,1,4,0.6875,193.5430787037037
L1365:T2:I6240,1365,T2,2025-07-28T11:43:38.000Z,16,15,13,1,2,0.8125,119.48863425925926
L1365:T2:I6242,1365,T2,2025-08-01T12:15:24.000Z,16,15,13,1,2,0.8125,123.51069444444444
L1365:T2:I6244,1365,T2,2025-08-04T07:48:46.000Z,16,15,13,1,2,0.8125,126.32553240740741
L1365:T2:I6246,1365,T2,2025-08-29T19:02:00.000Z,17,17,15,0,2,0.8823529411764706,151.79305555555555
L1365:T2:I6241,1365,T2,2025-10-25T17:34:00.000Z,18,18,16,0,2,0.8888888888888888,104.73194444444445
L1365:T2:I6239,1365,T2,2026-01-14T18:09:00.000Z,21,21,18,0,3,0.8571428571428571,175.75625
L1365:T2:I6245,1365,T2,2026-02-17T07:06:00.000Z,25,25,22,0,3,0.88,209.29583333333332
L1366:T0,1366,T0,2025-07-30T00:00:00.000Z,23,22,18,1,4,0.782608695652174,153
L1366:T1:I6247,1366,T1,2025-08-04T16:06:47.000Z,24,23,20,1,3,0.8333333333333334,158.6713773148148
L1366:T2:I6248,1366,T2,2025-08-05T10:50:33.000Z,24,22,19,2,3,0.7916666666666666,159.45177083333334
L1366:T2:I6249,1366,T2,2025-08-11T16:36:47.000Z,24,24,21,0,3,0.875,165.69221064814815
L1367:T0,1367,T0,2025-12-08T00:00:00.000Z,56,56,48,0,8,0.8571428571428571,234
L1367:T1:I6253,1367,T1,2025-12-11T15:03:42.000Z,56,56,48,0,8,0.8571428571428571,237.62756944444445
L1367:T2:I6254,1367,T2,2025-12-12T09:58:05.000Z,57,57,49,0,8,0.8596491228070176,238.41533564814816
L1367:T2:I6252,1367,T2,2025-12-19T17:14:00.000Z,57,57,52,0,5,0.9122807017543859,245.71805555555557
L1367:T2:I6250,1367,T2,2026-03-04T12:14:00.000Z,64,64,61,0,3,0.953125,205.50972222222222
L1367:T2:I6251,1367,T2,2026-04-21T14:37:00.000Z,72,72,70,0,2,0.9722222222222222,101.60902777777778
L1368:T0,1368,T0,2025-02-25T00:00:00.000Z,34,15,15,19,0,0.4411764705882353,47
L1368:T1:I6255,1368,T1,2025-03-05T17:22:27.000Z,35,20,20,15,0,0.5714285714285714,55.72392361111111
L1369:T0,1369,T0,2025-10-15T00:00:00.000Z,49,48,42,1,6,0.8571428571428571,263
L1369:T1:I6259,1369,T1,2025-10-19T16:54:45.000Z,50,49,43,1,6,0.86,267.7046875
L1369:T2:I6257,1369,T2,2025-10-23T11:06:46.000Z,51,50,42,1,8,0.8235294117647058,271.4630324074074
L1369:T2:I6258,1369,T2,2025-10-26T13:04:11.000Z,51,50,42,1,8,0.8235294117647058,274.54457175925927
L1369:T2:I6256,1369,T2,2026-01-16T16:31:00.000Z,54,54,51,0,3,0.9444444444444444,214.68819444444443
L1370:T0,1370,T0,2026-05-11T00:00:00.000Z,95,95,93,0,2,0.9789473684210527,146
L1370:T1:I6262,1370,T1,2026-05-12T19:12:08.000Z,96,96,94,0,2,0.9791666666666666,147.8000925925926
L1370:T2:I6261,1370,T2,2026-05-16T10:36:08.000Z,97,97,94,0,3,0.9690721649484536,151.44175925925927
L1370:T2:I6260,1370,T2,2026-05-21T18:59:19.000Z,97,97,93,0,4,0.9587628865979382,156.79119212962962
L1371:T0,1371,T0,2025-05-01T00:00:00.000Z,24,16,16,8,0,0.6666666666666666,85
L1371:T1:I6265,1371,T1,2025-05-12T12:06:47.000Z,24,18,17,6,1,0.7083333333333334,96.50471064814815
L1371:T2:I6263,1371,T2,2025-11-08T07:47:00.000Z,37,37,34,0,3,0.918918918918919,142.32430555555555
L1371:T2:I6264,1371,T2,2026-02-16T08:48:00.000Z,46,46,44,0,2,0.9565217391304348,180.36666666666667
L1371:T2:I6266,1371,T2,2026-04-20T07:38:00.000Z,50,50,49,0,1,0.98,99.31805555555556
L1372:T0,1372,T0,2025-10-10T00:00:00.000Z,17,17,15,0,2,0.8823529411764706,153
L1372:T1:I6267,1372,T1,2025-10-14T12:08:07.000Z,18,18,16,0,2,0.8888888888888888,157.50563657407406
L1373:T0,1373,T0,2025-05-25T00:00:00.000Z,11,8,7,3,1,0.6363636363636364,117
L1373:T1:I6270,1373,T1,2025-05-25T15:22:56.000Z,12,9,8,3,1,0.6666666666666666,117.64092592592593
L1373:T2:I6268,1373,T2,2025-05-25T19:42:55.000Z,12,9,8,3,1,0.6666666666666666,117.8214699074074
L1373:T2:I6274,1373,T2,2025-05-30T16:54:12.000Z,12,8,7,4,1,0.5833333333333334,122.70430555555555
L1373:T2:I6271,1373,T2,2025-05-31T07:33:23.000Z,12,9,8,3,1,0.6666666666666666,123.31484953703703
L1373:T2:I6273,1373,T2,2025-06-02T10:18:34.000Z,12,8,7,4,1,0.5833333333333334,125.42956018518518
L1373:T2:I6275,1373,T2,2025-10-11T08:00:00.000Z,13,12,10,1,2,0.7692307692307693,97.33333333333333
L1373:T2:I6269,1373,T2,2025-12-08T17:39:00.000Z,14,14,13,0,1,0.9285714285714286,105.73541666666667
L1373:T2:I6272,1373,T2,2026-01-02T18:14:00.000Z,14,14,13,0,1,0.9285714285714286,130.75972222222222
L1374:T0,1374,T0,2025-12-24T00:00:00.000Z,41,41,37,0,4,0.9024390243902439,175
L1374:T1:I6281,1374,T1,2025-12-24T09:53:51.000Z,42,42,37,0,5,0.8809523809523809,182.41239583333333
L1374:T2:I6277,1374,T2,2025-12-28T19:59:55.000Z,42,42,40,0,2,0.9523809523809523,179.83327546296297
L1374:T2:I6282,1374,T2,2025-12-30T12:16:47.000Z,42,42,40,0,2,0.9523809523809523,181.5116550925926
L1374:T2:I6276,1374,T2,2026-01-03T15:14:01.000Z,42,42,41,0,1,0.9761904761904762,101.6347337962963
L1374:T2:I6280,1374,T2,2026-01-06T11:49:13.000Z,43,43,41,0,2,0.9534883720930233,104.49251157407407
L1374:T2:I6278,1374,T2,2026-06-04T12:50:00.000Z,55,55,53,0,2,0.9636363636363636,133.53472222222223
L1374:T2:I6279,1374,T2,2026-06-26T14:03:00.000Z,57,57,55,0,2,0.9649122807017544,155.58541666666667
L1375:T0,1375,T0,2026-01-23T00:00:00.000Z,43,43,42,0,1,0.9767441860465116,107
L1375:T1:I6283,1375,T1,2026-01-27T15:40:13.000Z,45,45,45,0,0,1,88.65292824074074
L1376:T0,1376,T0,2025-11-22T00:00:00.000Z,15,15,14,0,1,0.9333333333333333,143
L1376:T1:I6289,1376,T1,2025-11-22T18:26:26.000Z,16,16,15,0,1,0.9375,143.76835648148148
L1376:T2:I6286,1376,T2,2025-11-23T08:18:06.000Z,16,16,16,0,0,1,61.34590277777778
L1376:T2:I6285,1376,T2,2025-11-29T10:21:12.000Z,16,16,16,0,0,1,67.43138888888889
L1376:T2:I6284,1376,T2,2025-12-01T19:20:22.000Z,16,16,16,0,0,1,69.80581018518518
L1376:T2:I6290,1376,T2,2025-12-05T10:47:31.000Z,16,16,16,0,0,1,66.44966435185185
L1376:T2:I6291,1376,T2,2025-12-22T16:07:00.000Z,17,17,17,0,0,1,83.67152777777778
L1376:T2:I6287,1376,T2,2026-03-12T13:04:00.000Z,20,20,20,0,0,1,83.54444444444445
L1376:T2:I6288,1376,T2,2026-04-30T16:46:00.000Z,20,20,20,0,0,1,63.69861111111111
L1377:T0,1377,T0,2026-01-30T00:00:00.000Z,33,33,30,0,3,0.9090909090909091,158
L1377:T1:I6296,1377,T1,2026-01-30T10:23:38.000Z,34,34,31,0,3,0.9117647058823529,158.4330787037037
L1377:T2:I6293,1377,T2,2026-01-31T19:02:34.000Z,34,34,32,0,2,0.9411764705882353,159.79344907407406
L1377:T2:I6292,1377,T2,2026-02-02T16:32:31.000Z,35,35,33,0,2,0.9428571428571428,161.6892476851852
L1377:T2:I6298,1377,T2,2026-02-03T20:09:20.000Z,34,34,32,0,2,0.9411764705882353,162.83981481481482
L1377:T2:I6295,1377,T2,2026-02-04T18:16:07.000Z,35,35,33,0,2,0.9428571428571428,163.76119212962962
L1377:T2:I6297,1377,T2,2026-02-08T13:44:07.000Z,36,36,34,0,2,0.9444444444444444,167.57230324074075
L1377:T2:I6294,1377,T2,2026-02-09T16:31:44.000Z,36,36,34,0,2,0.9444444444444444,168.6887037037037
L1378:T0,1378,T0,2025-05-24T00:00:00.000Z,18,14,13,4,1,0.7222222222222222,120
L1378:T1:I6300,1378,T1,2025-06-01T13:13:08.000Z,19,15,13,4,2,0.6842105263157895,128.55078703703703
L1378:T2:I6299,1378,T2,2025-06-01T15:28:10.000Z,19,15,13,4,2,0.6842105263157895,128.64456018518518
L1378:T2:I6302,1378,T2,2025-06-05T14:55:58.000Z,21,17,14,4,3,0.6666666666666666,132.62219907407408
L1378:T2:I6305,1378,T2,2025-07-19T13:09:00.000Z,22,18,14,4,4,0.6363636363636364,176.54791666666668
L1378:T2:I6301,1378,T2,2025-11-18T19:24:00.000Z,29,29,28,0,1,0.9655172413793104,103.80833333333334
L1378:T2:I6304,1378,T2,2026-03-11T16:06:00.000Z,31,31,30,0,1,0.967741935483871,116.67083333333333
L1378:T2:I6303,1378,T2,2026-04-26T17:25:00.000Z,35,35,34,0,1,0.9714285714285714,119.72569444444444
L1379:T0,1379,T0,2026-01-27T00:00:00.000Z,54,54,52,0,2,0.9629629629629629,171
L1379:T1:I6309,1379,T1,2026-01-29T16:38:55.000Z,55,55,53,0,2,0.9636363636363636,173.69369212962962
L1379:T2:I6311,1379,T2,2026-01-31T08:31:46.000Z,56,56,55,0,1,0.9821428571428571,175.35539351851853
L1379:T2:I6306,1379,T2,2026-02-01T09:26:52.000Z,56,56,55,0,1,0.9821428571428571,176.3936574074074
L1379:T2:I6310,1379,T2,2026-03-08T16:50:00.000Z,60,60,58,0,2,0.9666666666666667,211.70138888888889
L1379:T2:I6307,1379,T2,2026-03-11T19:27:00.000Z,61,61,59,0,2,0.9672131147540983,214.81041666666667
L1379:T2:I6308,1379,T2,2026-05-12T20:13:00.000Z,67,67,66,0,1,0.9850746268656716,99.84236111111112
L1380:T0,1380,T0,2025-02-09T00:00:00.000Z,16,3,3,13,0,0.1875,16
L1380:T1:I6313,1380,T1,2025-02-11T15:35:04.000Z,17,4,4,13,0,0.23529411764705882,18.64935185185185
L1380:T2:I6315,1380,T2,2025-02-18T12:33:35.000Z,18,4,4,14,0,0.2222222222222222,25.52332175925926
