prediction_key,lead_id,stage,score_time,current_inquiry_id,current_spot_id,inquiry_number
L2683:T2:I12201,2683,T2,2025-12-28T16:05:23.000Z,12201,868,2
L2683:T2:I12199,2683,T2,2026-01-20T11:04:00.000Z,12199,155,3
L2684:T0,2684,T0,2025-11-06T00:00:00.000Z,,,0
L2684:T1:I12203,2684,T1,2025-11-06T07:03:19.000Z,12203,1467,1
L2684:T2:I12206,2684,T2,2025-11-12T14:23:05.000Z,12206,2472,2
L2684:T2:I12202,2684,T2,2025-11-13T18:22:26.000Z,12202,889,3
L2684:T2:I12205,2684,T2,2025-11-15T20:29:41.000Z,12205,1111,4
L2684:T2:I12207,2684,T2,2026-03-04T11:49:00.000Z,12207,307,5
L2684:T2:I12204,2684,T2,2026-03-24T09:51:00.000Z,12204,760,6
L2685:T0,2685,T0,2026-04-25T00:00:00.000Z,,,0
L2685:T1:I12211,2685,T1,2026-04-27T15:37:23.000Z,12211,1064,1
L2685:T2:I12210,2685,T2,2026-05-01T09:47:01.000Z,12210,2944,2
L2685:T2:I12208,2685,T2,2026-05-02T17:42:40.000Z,12208,1443,3
L2685:T2:I12209,2685,T2,2026-05-06T19:35:57.000Z,12209,677,4
L2686:T0,2686,T0,2026-02-22T00:00:00.000Z,,,0
L2686:T1:I12212,2686,T1,2026-02-25T09:38:08.000Z,12212,5,1
L2686:T2:I12216,2686,T2,2026-02-27T12:41:21.000Z,12216,761,2
L2686:T2:I12215,2686,T2,2026-02-28T15:17:07.000Z,12215,1973,3
L2686:T2:I12217,2686,T2,2026-03-02T08:59:57.000Z,12217,489,4
L2686:T2:I12213,2686,T2,2026-03-03T20:43:00.000Z,12213,2401,5
L2686:T2:I12214,2686,T2,2026-03-04T09:05:45.000Z,12214,1933,6
L2687:T0,2687,T0,2026-06-24T00:00:00.000Z,,,0
L2687:T1:I12223,2687,T1,2026-06-24T07:38:40.000Z,12223,1043,1
L2687:T2:I12224,2687,T2,2026-06-25T08:25:14.000Z,12224,1018,2
L2687:T2:I12222,2687,T2,2026-06-25T11:28:01.000Z,12222,48,3
L2687:T2:I12220,2687,T2,2026-06-25T20:14:51.000Z,12220,1419,4
L2687:T2:I12221,2687,T2,2026-07-04T15:54:44.000Z,12221,1686,5
L2687:T2:I12218,2687,T2,2026-07-05T16:57:02.000Z,12218,2898,6
L2687:T2:I12219,2687,T2,2026-07-06T11:52:22.000Z,12219,230,7
L2687:T2:I12225,2687,T2,2026-07-07T18:23:54.000Z,12225,2332,8
L2688:T0,2688,T0,2025-06-20T00:00:00.000Z,,,0
L2688:T1:I12226,2688,T1,2025-06-22T13:59:51.000Z,12226,24,1
L2688:T2:I12231,2688,T2,2025-06-27T12:25:36.000Z,12231,1217,2
L2688:T2:I12229,2688,T2,2025-06-29T09:30:57.000Z,12229,295,3
L2688:T2:I12227,2688,T2,2025-07-01T11:24:36.000Z,12227,1443,4
L2688:T2:I12228,2688,T2,2025-09-13T17:38:00.000Z,12228,2570,5
L2688:T2:I12230,2688,T2,2026-02-04T07:41:00.000Z,12230,2903,6
L2688:T2:I12232,2688,T2,2026-03-08T20:15:00.000Z,12232,2793,7
L2689:T0,2689,T0,2025-03-28T00:00:00.000Z,,,0
L2689:T1:I12235,2689,T1,2025-04-03T13:04:04.000Z,12235,700,1
L2689:T2:I12240,2689,T2,2025-04-06T11:57:12.000Z,12240,1856,2
L2689:T2:I12239,2689,T2,2025-04-08T14:51:50.000Z,12239,1842,3
L2689:T2:I12237,2689,T2,2025-06-20T12:56:00.000Z,12237,1195,4
L2689:T2:I12238,2689,T2,2025-09-23T20:45:00.000Z,12238,607,5
L2689:T2:I12234,2689,T2,2026-02-19T19:53:00.000Z,12234,674,6
L2689:T2:I12233,2689,T2,2026-05-08T14:50:00.000Z,12233,2560,7
L2689:T2:I12236,2689,T2,2026-06-14T13:32:00.000Z,12236,1888,8
L2690:T0,2690,T0,2026-02-24T00:00:00.000Z,,,0
L2690:T1:I12241,2690,T1,2026-02-26T15:23:55.000Z,12241,1309,1
L2691:T0,2691,T0,2025-12-06T00:00:00.000Z,,,0
L2691:T1:I12243,2691,T1,2025-12-09T18:24:10.000Z,12243,1129,1
L2691:T2:I12242,2691,T2,2025-12-18T10:07:41.000Z,12242,1277,2
L2692:T0,2692,T0,2025-08-05T00:00:00.000Z,,,0
L2692:T1:I12245,2692,T1,2025-08-31T11:19:00.000Z,12245,1125,1
L2692:T2:I12244,2692,T2,2025-09-30T08:37:00.000Z,12244,2443,2
L2693:T0,2693,T0,2026-05-11T00:00:00.000Z,,,0
L2693:T1:I12246,2693,T1,2026-05-13T07:45:37.000Z,12246,2168,1
L2693:T2:I12249,2693,T2,2026-05-16T19:28:04.000Z,12249,932,2
L2693:T2:I12247,2693,T2,2026-05-17T16:14:55.000Z,12247,2879,3
L2693:T2:I12250,2693,T2,2026-05-23T12:50:16.000Z,12250,2650,4
L2693:T2:I12248,2693,T2,2026-05-24T19:14:49.000Z,12248,563,5
L2694:T0,2694,T0,2026-04-28T00:00:00.000Z,,,0
L2694:T1:I12256,2694,T1,2026-04-29T11:14:57.000Z,12256,1424,1
L2694:T2:I12251,2694,T2,2026-05-02T10:53:03.000Z,12251,194,2
L2694:T2:I12252,2694,T2,2026-05-07T13:03:48.000Z,12252,198,3
L2694:T2:I12254,2694,T2,2026-05-10T08:28:46.000Z,12254,1435,4
L2694:T2:I12253,2694,T2,2026-05-10T15:13:44.000Z,12253,2465,5
L2694:T2:I12255,2694,T2,2026-05-11T15:59:58.000Z,12255,2102,6
L2695:T0,2695,T0,2025-05-30T00:00:00.000Z,,,0
L2695:T1:I12257,2695,T1,2025-05-31T10:11:24.000Z,12257,927,1
L2696:T0,2696,T0,2026-05-01T00:00:00.000Z,,,0
L2696:T1:I12264,2696,T1,2026-05-02T10:54:22.000Z,12264,798,1
L2696:T2:I12259,2696,T2,2026-05-02T16:19:45.000Z,12259,2785,2
L2696:T2:I12262,2696,T2,2026-05-10T18:31:51.000Z,12262,695,3
L2696:T2:I12261,2696,T2,2026-05-12T14:55:10.000Z,12261,2163,4
L2696:T2:I12263,2696,T2,2026-05-12T16:41:15.000Z,12263,1311,5
L2696:T2:I12258,2696,T2,2026-05-14T19:38:26.000Z,12258,2018,6
L2696:T2:I12260,2696,T2,2026-06-15T15:33:00.000Z,12260,2034,7
L2697:T0,2697,T0,2025-10-01T00:00:00.000Z,,,0
L2697:T1:I12265,2697,T1,2025-10-01T20:51:51.000Z,12265,2834,1
L2697:T2:I12266,2697,T2,2025-10-04T19:56:05.000Z,12266,2356,2
L2697:T2:I12271,2697,T2,2025-10-06T16:50:20.000Z,12271,922,3
L2697:T2:I12268,2697,T2,2025-10-08T10:31:47.000Z,12268,1342,4
L2697:T2:I12269,2697,T2,2025-10-14T14:10:48.000Z,12269,135,5
L2697:T2:I12270,2697,T2,2025-11-26T08:04:00.000Z,12270,90,6
L2697:T2:I12267,2697,T2,2026-06-01T20:45:00.000Z,12267,412,7
L2698:T0,2698,T0,2025-02-16T00:00:00.000Z,,,0
L2698:T1:I12272,2698,T1,2025-02-20T12:50:07.000Z,12272,20,1
L2698:T2:I12273,2698,T2,2025-02-21T18:39:37.000Z,12273,1435,2
L2698:T2:I12275,2698,T2,2025-02-26T18:48:13.000Z,12275,980,3
L2698:T2:I12274,2698,T2,2025-02-27T13:02:09.000Z,12274,599,4
L2698:T2:I12276,2698,T2,2025-08-19T15:02:00.000Z,12276,487,5
L2699:T0,2699,T0,2026-01-19T00:00:00.000Z,,,0
L2699:T1:I12278,2699,T1,2026-01-20T08:17:24.000Z,12278,2853,1
L2699:T2:I12277,2699,T2,2026-01-22T13:29:27.000Z,12277,1356,2
L2699:T2:I12280,2699,T2,2026-01-28T10:49:16.000Z,12280,136,3
L2699:T2:I12279,2699,T2,2026-01-28T13:43:34.000Z,12279,1842,4
L2699:T2:I12281,2699,T2,2026-01-30T18:25:13.000Z,12281,2939,5
L2700:T0,2700,T0,2026-01-23T00:00:00.000Z,,,0
L2700:T1:I12282,2700,T1,2026-02-01T16:56:15.000Z,12282,629,1
L2700:T2:I12284,2700,T2,2026-02-02T10:07:36.000Z,12284,1688,2
L2700:T2:I12283,2700,T2,2026-02-04T15:46:30.000Z,12283,2332,3
L2701:T0,2701,T0,2025-09-15T00:00:00.000Z,,,0
L2701:T1:I12288,2701,T1,2025-09-15T15:22:47.000Z,12288,2002,1
L2701:T2:I12286,2701,T2,2025-09-21T07:21:25.000Z,12286,2152,2
L2701:T2:I12290,2701,T2,2025-09-24T09:46:03.000Z,12290,430,3
L2701:T2:I12289,2701,T2,2025-09-24T16:56:37.000Z,12289,49,4
L2701:T2:I12287,2701,T2,2025-09-26T09:14:49.000Z,12287,269,5
L2701:T2:I12285,2701,T2,2025-09-27T08:40:56.000Z,12285,2342,6
L2702:T0,2702,T0,2025-10-01T00:00:00.000Z,,,0
L2702:T1:I12293,2702,T1,2025-10-02T08:07:14.000Z,12293,1913,1
L2702:T2:I12291,2702,T2,2025-10-09T17:43:11.000Z,12291,1913,2
L2702:T2:I12297,2702,T2,2025-10-11T16:31:21.000Z,12297,1071,3
L2702:T2:I12298,2702,T2,2025-10-12T09:59:38.000Z,12298,1897,4
L2702:T2:I12296,2702,T2,2025-10-13T17:53:11.000Z,12296,370,5
L2702:T2:I12292,2702,T2,2025-11-27T09:52:00.000Z,12292,471,6
L2702:T2:I12295,2702,T2,2025-12-03T19:53:00.000Z,12295,156,7
L2702:T2:I12294,2702,T2,2026-01-05T19:18:00.000Z,12294,2419,8
L2703:T0,2703,T0,2025-04-04T00:00:00.000Z,,,0
L2703:T1:I12300,2703,T1,2025-04-07T07:14:49.000Z,12300,201,1
L2703:T2:I12303,2703,T2,2025-04-15T20:59:27.000Z,12303,1566,2
L2703:T2:I12299,2703,T2,2025-04-28T11:15:00.000Z,12299,1141,3
L2703:T2:I12304,2703,T2,2025-07-05T20:54:00.000Z,12304,2485,4
L2703:T2:I12301,2703,T2,2025-11-12T20:13:00.000Z,12301,1045,5
L2703:T2:I12302,2703,T2,2026-04-05T07:10:00.000Z,12302,144,6
L2704:T0,2704,T0,2025-07-30T00:00:00.000Z,,,0
L2704:T1:I12305,2704,T1,2025-10-22T09:01:00.000Z,12305,1053,1
L2705:T0,2705,T0,2025-04-14T00:00:00.000Z,,,0
L2705:T1:I12306,2705,T1,2025-04-27T19:52:52.000Z,12306,7,1
L2706:T0,2706,T0,2025-02-19T00:00:00.000Z,,,0
L2706:T1:I12309,2706,T1,2025-02-25T10:01:21.000Z,12309,742,1
L2706:T2:I12310,2706,T2,2025-06-06T11:35:00.000Z,12310,2532,2
L2706:T2:I12307,2706,T2,2025-07-12T07:20:00.000Z,12307,2099,3
L2706:T2:I12311,2706,T2,2026-01-12T20:03:00.000Z,12311,1672,4
L2706:T2:I12308,2706,T2,2026-05-18T18:54:00.000Z,12308,1251,5
L2707:T0,2707,T0,2025-11-21T00:00:00.000Z,,,0
L2707:T1:I12315,2707,T1,2025-11-22T10:45:25.000Z,12315,2562,1
L2707:T2:I12314,2707,T2,2025-11-28T15:16:50.000Z,12314,1402,2
L2707:T2:I12312,2707,T2,2026-03-16T08:20:00.000Z,12312,1490,3
L2707:T2:I12313,2707,T2,2026-06-24T17:54:00.000Z,12313,1509,4
L2708:T0,2708,T0,2025-02-06T00:00:00.000Z,,,0
L2708:T1:I12317,2708,T1,2025-02-18T09:50:14.000Z,12317,1980,1
L2708:T2:I12318,2708,T2,2025-04-06T07:41:00.000Z,12318,2924,2
L2708:T2:I12316,2708,T2,2026-06-28T19:09:00.000Z,12316,302,3
L2709:T0,2709,T0,2026-06-24T00:00:00.000Z,,,0
L2709:T1:I12321,2709,T1,2026-06-24T07:17:40.000Z,12321,1424,1
L2709:T2:I12323,2709,T2,2026-06-25T09:51:00.000Z,12323,2965,2
L2709:T2:I12319,2709,T2,2026-06-30T15:21:40.000Z,12319,1335,3
L2709:T2:I12324,2709,T2,2026-07-02T08:05:06.000Z,12324,1187,4
L2709:T2:I12325,2709,T2,2026-07-02T11:10:43.000Z,12325,181,5
L2709:T2:I12322,2709,T2,2026-07-02T18:50:25.000Z,12322,2205,6
L2709:T2:I12320,2709,T2,2026-07-05T17:03:19.000Z,12320,235,7
L2709:T2:I12326,2709,T2,2026-07-07T13:10:12.000Z,12326,2913,8
L2710:T0,2710,T0,2025-04-01T00:00:00.000Z,,,0
L2710:T1:I12330,2710,T1,2025-04-03T19:48:01.000Z,12330,1754,1
L2710:T2:I12327,2710,T2,2025-04-08T08:55:54.000Z,12327,1373,2
L2710:T2:I12329,2710,T2,2025-04-08T13:43:52.000Z,12329,1579,3
L2710:T2:I12331,2710,T2,2025-04-14T10:59:18.000Z,12331,1655,4
L2710:T2:I12328,2710,T2,2026-06-26T19:18:00.000Z,12328,1291,5
L2711:T0,2711,T0,2025-03-03T00:00:00.000Z,,,0
L2711:T1:I12334,2711,T1,2025-03-03T11:40:20.000Z,12334,370,1
L2711:T2:I12337,2711,T2,2025-03-07T15:01:17.000Z,12337,1813,2
L2711:T2:I12332,2711,T2,2025-03-15T17:38:36.000Z,12332,2553,3
L2711:T2:I12336,2711,T2,2025-07-07T19:24:00.000Z,12336,741,4
L2711:T2:I12335,2711,T2,2025-10-11T14:08:00.000Z,12335,65,5
L2711:T2:I12333,2711,T2,2026-01-24T17:03:00.000Z,12333,1521,6
L2712:T0,2712,T0,2026-02-09T00:00:00.000Z,,,0
L2712:T1:I12339,2712,T1,2026-02-14T20:16:21.000Z,12339,2887,1
L2712:T2:I12338,2712,T2,2026-02-17T15:50:23.000Z,12338,1878,2
L2713:T0,2713,T0,2025-09-26T00:00:00.000Z,,,0
L2713:T1:I12340,2713,T1,2025-09-27T09:28:14.000Z,12340,1593,1
L2713:T2:I12341,2713,T2,2025-10-13T15:55:00.000Z,12341,118,2
L2714:T0,2714,T0,2026-05-20T00:00:00.000Z,,,0
L2714:T1:I12346,2714,T1,2026-05-23T08:11:09.000Z,12346,145,1
L2714:T2:I12345,2714,T2,2026-05-23T20:18:41.000Z,12345,2027,2
L2714:T2:I12349,2714,T2,2026-05-27T14:04:16.000Z,12349,2453,3
L2714:T2:I12344,2714,T2,2026-05-28T19:52:54.000Z,12344,68,4
L2714:T2:I12348,2714,T2,2026-05-29T09:46:51.000Z,12348,17,5
L2714:T2:I12343,2714,T2,2026-05-29T13:31:34.000Z,12343,1833,6
L2714:T2:I12347,2714,T2,2026-05-31T10:11:19.000Z,12347,2939,7
L2714:T2:I12342,2714,T2,2026-05-31T15:12:10.000Z,12342,59,8
L2715:T0,2715,T0,2025-02-17T00:00:00.000Z,,,0
L2715:T1:I12350,2715,T1,2025-06-19T16:11:00.000Z,12350,2315,1
L2716:T0,2716,T0,2025-01-09T00:00:00.000Z,,,0
L2716:T1:I12351,2716,T1,2026-05-07T13:42:00.000Z,12351,1468,1
L2717:T0,2717,T0,2026-02-18T00:00:00.000Z,,,0
L2717:T1:I12355,2717,T1,2026-02-18T14:22:12.000Z,12355,287,1
L2717:T2:I12356,2717,T2,2026-02-18T20:44:39.000Z,12356,730,2
L2717:T2:I12353,2717,T2,2026-02-27T15:50:00.000Z,12353,2076,3
L2717:T2:I12352,2717,T2,2026-03-03T10:30:59.000Z,12352,1334,4
L2717:T2:I12354,2717,T2,2026-03-05T12:52:00.000Z,12354,921,5
L2717:T2:I12357,2717,T2,2026-06-01T13:13:00.000Z,12357,2095,6
L2718:T0,2718,T0,2025-09-12T00:00:00.000Z,,,0
L2718:T1:I12360,2718,T1,2025-09-15T16:37:59.000Z,12360,1338,1
L2718:T2:I12358,2718,T2,2025-09-19T16:12:49.000Z,12358,1003,2
L2718:T2:I12361,2718,T2,2026-02-09T13:00:00.000Z,12361,1245,3
L2718:T2:I12359,2718,T2,2026-03-21T18:18:00.000Z,12359,1560,4
L2718:T2:I12362,2718,T2,2026-05-18T18:55:00.000Z,12362,2523,5
L2719:T0,2719,T0,2026-03-19T00:00:00.000Z,,,0
L2719:T1:I12363,2719,T1,2026-03-24T14:50:21.000Z,12363,1057,1
L2720:T0,2720,T0,2025-10-23T00:00:00.000Z,,,0
L2720:T1:I12367,2720,T1,2025-10-24T19:45:29.000Z,12367,1585,1
L2720:T2:I12364,2720,T2,2025-10-26T07:30:36.000Z,12364,1440,2
L2720:T2:I12366,2720,T2,2025-10-27T07:22:33.000Z,12366,819,3
L2720:T2:I12370,2720,T2,2025-10-29T20:00:08.000Z,12370,1396,4
L2720:T2:I12368,2720,T2,2025-11-03T10:56:37.000Z,12368,2264,5
L2720:T2:I12369,2720,T2,2026-02-09T20:29:00.000Z,12369,17,6
L2720:T2:I12365,2720,T2,2026-04-21T13:27:00.000Z,12365,2138,7
L2721:T0,2721,T0,2026-01-19T00:00:00.000Z,,,0
L2721:T1:I12377,2721,T1,2026-01-21T07:57:20.000Z,12377,630,1
L2721:T2:I12373,2721,T2,2026-01-25T12:02:41.000Z,12373,1440,2
L2721:T2:I12372,2721,T2,2026-02-01T14:52:16.000Z,12372,552,3
L2721:T2:I12371,2721,T2,2026-02-01T15:34:21.000Z,12371,650,4
L2721:T2:I12376,2721,T2,2026-02-03T09:26:00.000Z,12376,2287,5
L2721:T2:I12374,2721,T2,2026-03-21T12:42:00.000Z,12374,2869,6
L2721:T2:I12375,2721,T2,2026-04-20T20:01:00.000Z,12375,1325,7
L2722:T0,2722,T0,2025-09-27T00:00:00.000Z,,,0
L2722:T1:I12378,2722,T1,2025-10-07T18:42:58.000Z,12378,948,1
L2723:T0,2723,T0,2025-12-28T00:00:00.000Z,,,0
L2723:T1:I12383,2723,T1,2025-12-28T12:02:41.000Z,12383,1705,1
L2723:T2:I12382,2723,T2,2026-01-01T14:28:58.000Z,12382,700,2
L2723:T2:I12380,2723,T2,2026-01-07T13:02:06.000Z,12380,513,3
L2723:T2:I12381,2723,T2,2026-01-10T20:53:08.000Z,12381,2505,4
L2723:T2:I12379,2723,T2,2026-03-08T14:40:00.000Z,12379,1259,5
L2724:T0,2724,T0,2026-03-02T00:00:00.000Z,,,0
L2724:T1:I12384,2724,T1,2026-03-02T19:19:00.000Z,12384,631,1
L2724:T2:I12385,2724,T2,2026-03-03T14:23:34.000Z,12385,2197,2
L2724:T2:I12390,2724,T2,2026-03-03T17:37:30.000Z,12390,1281,3
L2724:T2:I12389,2724,T2,2026-03-05T07:15:13.000Z,12389,512,4
L2724:T2:I12387,2724,T2,2026-03-05T08:46:42.000Z,12387,2801,5
L2724:T2:I12388,2724,T2,2026-03-15T10:38:36.000Z,12388,2694,6
L2724:T2:I12386,2724,T2,2026-05-11T17:52:00.000Z,12386,232,7
L2725:T0,2725,T0,2026-03-26T00:00:00.000Z,,,0
L2725:T1:I12391,2725,T1,2026-03-28T11:34:16.000Z,12391,1913,1
L2726:T0,2726,T0,2025-01-14T00:00:00.000Z,,,0
L2726:T1:I12392,2726,T1,2026-03-15T17:19:00.000Z,12392,2257,1
L2727:T0,2727,T0,2026-01-28T00:00:00.000Z,,,0
L2727:T1:I12397,2727,T1,2026-02-01T12:21:37.000Z,12397,206,1
L2727:T2:I12394,2727,T2,2026-02-03T15:17:46.000Z,12394,1366,2
L2727:T2:I12393,2727,T2,2026-02-05T09:43:50.000Z,12393,2498,3
L2727:T2:I12395,2727,T2,2026-04-21T16:57:00.000Z,12395,2606,4
L2727:T2:I12396,2727,T2,2026-06-19T10:11:00.000Z,12396,1594,5
L2728:T0,2728,T0,2025-12-25T00:00:00.000Z,,,0
L2728:T1:I12400,2728,T1,2025-12-25T19:51:31.000Z,12400,817,1
L2728:T2:I12399,2728,T2,2025-12-26T16:52:07.000Z,12399,755,2
L2728:T2:I12402,2728,T2,2025-12-27T15:18:00.000Z,12402,2894,3
L2728:T2:I12398,2728,T2,2026-01-02T13:03:11.000Z,12398,209,4
L2728:T2:I12401,2728,T2,2026-01-05T15:35:34.000Z,12401,2042,5
L2729:T0,2729,T0,2025-11-30T00:00:00.000Z,,,0
L2729:T1:I12409,2729,T1,2025-11-30T08:31:14.000Z,12409,1009,1
L2729:T2:I12404,2729,T2,2025-12-03T13:49:28.000Z,12404,2656,2
L2729:T2:I12406,2729,T2,2025-12-07T19:45:25.000Z,12406,1181,3
L2729:T2:I12403,2729,T2,2025-12-13T14:57:46.000Z,12403,2618,4
L2729:T2:I12408,2729,T2,2026-03-29T18:03:00.000Z,12408,1204,5
L2729:T2:I12405,2729,T2,2026-05-17T12:07:00.000Z,12405,336,6
L2729:T2:I12407,2729,T2,2026-06-14T20:48:00.000Z,12407,2800,7
L2730:T0,2730,T0,2025-12-08T00:00:00.000Z,,,0
L2730:T1:I12411,2730,T1,2025-12-14T11:08:41.000Z,12411,1150,1
L2730:T2:I12412,2730,T2,2025-12-18T13:49:47.000Z,12412,1078,2
L2730:T2:I12414,2730,T2,2025-12-19T19:13:27.000Z,12414,2422,3
L2730:T2:I12413,2730,T2,2025-12-20T11:41:27.000Z,12413,116,4
L2730:T2:I12415,2730,T2,2025-12-21T16:21:40.000Z,12415,2418,5
L2730:T2:I12410,2730,T2,2025-12-26T08:25:00.000Z,12410,2876,6
L2731:T0,2731,T0,2026-01-27T00:00:00.000Z,,,0
L2731:T1:I12416,2731,T1,2026-02-05T16:16:51.000Z,12416,1491,1
L2731:T2:I12418,2731,T2,2026-02-06T16:42:09.000Z,12418,1090,2
L2731:T2:I12420,2731,T2,2026-02-07T18:49:33.000Z,12420,709,3
L2731:T2:I12421,2731,T2,2026-02-08T10:45:07.000Z,12421,2353,4
L2731:T2:I12417,2731,T2,2026-02-09T13:22:50.000Z,12417,672,5
L2731:T2:I12419,2731,T2,2026-04-22T17:11:00.000Z,12419,2398,6
L2732:T0,2732,T0,2026-06-24T00:00:00.000Z,,,0
L2732:T1:I12422,2732,T1,2026-07-03T20:39:42.000Z,12422,1032,1
L2733:T0,2733,T0,2025-03-01T00:00:00.000Z,,,0
L2733:T1:I12429,2733,T1,2025-03-07T11:25:46.000Z,12429,143,1
L2733:T2:I12423,2733,T2,2025-03-08T09:57:25.000Z,12423,2005,2
L2733:T2:I12427,2733,T2,2025-06-19T16:36:00.000Z,12427,1569,3
L2733:T2:I12428,2733,T2,2025-06-19T20:50:00.000Z,12428,1569,4
L2733:T2:I12425,2733,T2,2025-09-26T16:55:00.000Z,12425,881,5
L2733:T2:I12426,2733,T2,2025-10-27T17:45:00.000Z,12426,477,6
L2733:T2:I12424,2733,T2,2026-01-01T07:35:00.000Z,12424,230,7
L2734:T0,2734,T0,2025-11-08T00:00:00.000Z,,,0
L2734:T1:I12431,2734,T1,2025-11-16T19:06:53.000Z,12431,2658,1
L2734:T2:I12430,2734,T2,2025-11-18T16:17:13.000Z,12430,1781,2
L2735:T0,2735,T0,2025-07-09T00:00:00.000Z,,,0
L2735:T1:I12433,2735,T1,2025-07-17T07:11:43.000Z,12433,1824,1
L2735:T2:I12432,2735,T2,2025-07-22T07:59:09.000Z,12432,543,2
L2735:T2:I12434,2735,T2,2025-10-12T15:32:00.000Z,12434,2303,3
L2736:T0,2736,T0,2026-03-09T00:00:00.000Z,,,0
L2736:T1:I12436,2736,T1,2026-03-11T07:16:42.000Z,12436,866,1
L2736:T2:I12438,2736,T2,2026-03-13T20:27:32.000Z,12438,680,2
L2736:T2:I12441,2736,T2,2026-03-14T10:04:29.000Z,12441,2315,3
L2736:T2:I12435,2736,T2,2026-03-16T16:44:06.000Z,12435,1128,4
L2736:T2:I12437,2736,T2,2026-03-17T13:21:26.000Z,12437,1926,5
L2736:T2:I12439,2736,T2,2026-03-18T20:12:05.000Z,12439,1557,6
L2736:T2:I12440,2736,T2,2026-03-21T11:28:17.000Z,12440,2672,7
L2736:T2:I12442,2736,T2,2026-05-10T19:12:00.000Z,12442,2886,8
L2737:T0,2737,T0,2025-12-26T00:00:00.000Z,,,0
L2737:T1:I12444,2737,T1,2025-12-27T15:41:03.000Z,12444,2027,1
L2737:T2:I12443,2737,T2,2026-05-28T08:48:00.000Z,12443,845,2
L2738:T0,2738,T0,2025-10-27T00:00:00.000Z,,,0
L2738:T1:I12448,2738,T1,2025-10-28T10:14:57.000Z,12448,259,1
L2738:T2:I12449,2738,T2,2025-11-03T18:32:59.000Z,12449,1201,2
L2738:T2:I12446,2738,T2,2025-11-04T10:06:16.000Z,12446,1453,3
L2738:T2:I12445,2738,T2,2025-11-13T12:31:00.000Z,12445,1381,4
L2738:T2:I12447,2738,T2,2026-01-04T12:45:00.000Z,12447,136,5
L2739:T0,2739,T0,2026-03-12T00:00:00.000Z,,,0
L2739:T1:I12451,2739,T1,2026-03-15T07:56:35.000Z,12451,2829,1
L2739:T2:I12452,2739,T2,2026-03-23T09:03:39.000Z,12452,1708,2
L2739:T2:I12450,2739,T2,2026-04-23T14:09:00.000Z,12450,1449,3
L2740:T0,2740,T0,2025-07-25T00:00:00.000Z,,,0
L2740:T1:I12453,2740,T1,2025-07-26T14:11:54.000Z,12453,100,1
L2740:T2:I12454,2740,T2,2025-07-30T11:56:06.000Z,12454,229,2
L2740:T2:I12455,2740,T2,2025-08-02T17:33:13.000Z,12455,2449,3
L2740:T2:I12456,2740,T2,2025-08-04T17:38:56.000Z,12456,690,4
L2740:T2:I12458,2740,T2,2025-08-14T16:24:00.000Z,12458,825,5
L2740:T2:I12459,2740,T2,2026-02-21T13:16:00.000Z,12459,2764,6
L2740:T2:I12457,2740,T2,2026-05-11T16:38:00.000Z,12457,1231,7
L2740:T2:I12460,2740,T2,2026-06-28T19:50:00.000Z,12460,302,8
L2741:T0,2741,T0,2025-04-25T00:00:00.000Z,,,0
L2741:T1:I12466,2741,T1,2025-05-01T15:30:14.000Z,12466,2888,1
L2741:T2:I12461,2741,T2,2025-05-02T16:10:02.000Z,12461,579,2
L2741:T2:I12467,2741,T2,2025-05-05T11:25:35.000Z,12467,2043,3
L2741:T2:I12463,2741,T2,2025-10-24T11:02:00.000Z,12463,551,4
L2741:T2:I12465,2741,T2,2025-11-10T16:35:00.000Z,12465,2702,5
L2741:T2:I12462,2741,T2,2025-12-19T08:51:00.000Z,12462,2507,6
L2741:T2:I12464,2741,T2,2026-02-05T20:58:00.000Z,12464,1704,7
L2742:T0,2742,T0,2025-08-27T00:00:00.000Z,,,0
L2742:T1:I12472,2742,T1,2025-08-30T16:28:28.000Z,12472,633,1
L2742:T2:I12473,2742,T2,2025-09-05T12:50:28.000Z,12473,2111,2
L2742:T2:I12471,2742,T2,2025-09-07T13:43:48.000Z,12471,2937,3
L2742:T2:I12468,2742,T2,2025-12-12T13:36:00.000Z,12468,231,4
L2742:T2:I12474,2742,T2,2026-01-16T12:43:00.000Z,12474,1981,5
L2742:T2:I12470,2742,T2,2026-01-21T13:39:00.000Z,12470,767,6
L2742:T2:I12469,2742,T2,2026-04-13T10:46:00.000Z,12469,2209,7
L2743:T0,2743,T0,2025-06-30T00:00:00.000Z,,,0
L2743:T1:I12476,2743,T1,2025-06-30T10:19:54.000Z,12476,1432,1
L2743:T2:I12481,2743,T2,2025-07-04T15:46:52.000Z,12481,177,2
L2743:T2:I12475,2743,T2,2025-07-09T14:20:03.000Z,12475,497,3
L2743:T2:I12480,2743,T2,2025-07-26T15:37:00.000Z,12480,110,4
L2743:T2:I12477,2743,T2,2025-08-27T08:03:00.000Z,12477,1623,5
L2743:T2:I12479,2743,T2,2026-01-12T16:08:00.000Z,12479,2549,6
L2743:T2:I12478,2743,T2,2026-06-16T09:01:00.000Z,12478,986,7
L2744:T0,2744,T0,2026-02-19T00:00:00.000Z,,,0
L2744:T1:I12489,2744,T1,2026-02-20T10:48:59.000Z,12489,2978,1
L2744:T2:I12485,2744,T2,2026-02-22T20:10:48.000Z,12485,2749,2
L2744:T2:I12484,2744,T2,2026-02-23T20:50:18.000Z,12484,1161,3
