inventory_state_key,prediction_key,candidate_spot_id,score_time,snapshot_id,snapshot_time,snapshot_found,availability_known,is_available_asof,days_until_available_asof,competing_inquiries_30d_asof,snapshot_age_days,stale_gt_30d,stale_gt_60d,stale_gt_90d,coverage_status,competing_inquiries_30d_model_allowed
L14:T2:I52:S1558,L14:T2:I52,1558,2025-03-15T14:07:00.000Z,15255,2025-01-20T00:00:00.000Z,true,true,false,39,7,54.58819444444445,true,false,false,COVERED,false
L14:T2:I52:S583,L14:T2:I52,583,2025-03-15T14:07:00.000Z,6337,2025-03-12T00:00:00.000Z,true,true,true,0,6,3.5881944444444445,false,false,false,COVERED,false
L14:T2:I52:S2907,L14:T2:I52,2907,2025-03-15T14:07:00.000Z,11568,2025-02-02T00:00:00.000Z,true,true,true,0,4,41.58819444444445,true,false,false,COVERED,false
L14:T2:I52:S2339,L14:T2:I52,2339,2025-03-15T14:07:00.000Z,28128,2025-02-07T00:00:00.000Z,true,true,true,0,6,36.58819444444445,true,false,false,COVERED,false
L14:T2:I52:S2300,L14:T2:I52,2300,2025-03-15T14:07:00.000Z,26419,2025-02-20T00:00:00.000Z,true,true,true,0,7,23.588194444444444,false,false,false,COVERED,false
L14:T2:I52:S2411,L14:T2:I52,2411,2025-03-15T14:07:00.000Z,25835,2025-02-26T00:00:00.000Z,true,true,true,0,11,17.588194444444444,false,false,false,COVERED,false
L14:T2:I52:S205,L14:T2:I52,205,2025-03-15T14:07:00.000Z,13071,2025-02-16T00:00:00.000Z,true,true,true,0,8,27.588194444444444,false,false,false,COVERED,false
L14:T2:I52:S1954,L14:T2:I52,1954,2025-03-15T14:07:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L14:T2:I52:S916,L14:T2:I52,916,2025-03-15T14:07:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L14:T2:I52:S1502,L14:T2:I52,1502,2025-03-15T14:07:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L14:T2:I52:S1839,L14:T2:I52,1839,2025-03-15T14:07:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L14:T2:I52:S1226,L14:T2:I52,1226,2025-03-15T14:07:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L14:T2:I56:S2604,L14:T2:I56,2604,2025-05-09T18:13:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L14:T2:I56:S1856,L14:T2:I56,1856,2025-05-09T18:13:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L14:T2:I56:S2477,L14:T2:I56,2477,2025-05-09T18:13:00.000Z,4588,2025-04-03T00:00:00.000Z,true,true,true,0,2,36.759027777777774,true,false,false,COVERED,false
L14:T2:I56:S1126,L14:T2:I56,1126,2025-05-09T18:13:00.000Z,24849,2025-05-04T00:00:00.000Z,true,true,false,125,3,5.759027777777778,false,false,false,COVERED,false
L14:T2:I56:S2424,L14:T2:I56,2424,2025-05-09T18:13:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L14:T2:I56:S1656,L14:T2:I56,1656,2025-05-09T18:13:00.000Z,20588,2025-04-26T00:00:00.000Z,true,true,true,0,4,13.759027777777778,false,false,false,COVERED,false
L14:T2:I56:S1937,L14:T2:I56,1937,2025-05-09T18:13:00.000Z,27166,2025-02-01T00:00:00.000Z,true,false,,,4,97.75902777777777,true,true,true,STALE_GT_90D,false
L14:T2:I56:S987,L14:T2:I56,987,2025-05-09T18:13:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L14:T2:I56:S2839,L14:T2:I56,2839,2025-05-09T18:13:00.000Z,16904,2025-03-01T00:00:00.000Z,true,true,true,0,5,69.75902777777777,true,true,false,COVERED,false
L14:T2:I56:S2014,L14:T2:I56,2014,2025-05-09T18:13:00.000Z,28392,2025-05-01T00:00:00.000Z,true,true,true,0,6,8.759027777777778,false,false,false,COVERED,false
L14:T2:I56:S735,L14:T2:I56,735,2025-05-09T18:13:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L14:T2:I56:S1080,L14:T2:I56,1080,2025-05-09T18:13:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L14:T2:I56:S49,L14:T2:I56,49,2025-05-09T18:13:00.000Z,2716,2025-05-05T00:00:00.000Z,true,true,true,0,11,4.759027777777778,false,false,false,COVERED,false
L14:T2:I56:S923,L14:T2:I56,923,2025-05-09T18:13:00.000Z,6107,2025-04-18T00:00:00.000Z,true,true,false,87,6,21.759027777777778,false,false,false,COVERED,false
L14:T2:I56:S2619,L14:T2:I56,2619,2025-05-09T18:13:00.000Z,18853,2025-03-27T00:00:00.000Z,true,true,false,2,4,43.759027777777774,true,false,false,COVERED,false
L14:T2:I56:S2306,L14:T2:I56,2306,2025-05-09T18:13:00.000Z,23113,2025-04-27T00:00:00.000Z,true,true,false,2,5,12.759027777777778,false,false,false,COVERED,false
L14:T2:I56:S1558,L14:T2:I56,1558,2025-05-09T18:13:00.000Z,15255,2025-01-20T00:00:00.000Z,true,false,,,7,109.75902777777777,true,true,true,STALE_GT_90D,false
L14:T2:I56:S583,L14:T2:I56,583,2025-05-09T18:13:00.000Z,6337,2025-03-12T00:00:00.000Z,true,true,true,0,6,58.759027777777774,true,false,false,COVERED,false
L14:T2:I56:S2907,L14:T2:I56,2907,2025-05-09T18:13:00.000Z,11568,2025-02-02T00:00:00.000Z,true,false,,,4,96.75902777777777,true,true,true,STALE_GT_90D,false
L14:T2:I56:S2339,L14:T2:I56,2339,2025-05-09T18:13:00.000Z,28128,2025-02-07T00:00:00.000Z,true,false,,,6,91.75902777777777,true,true,true,STALE_GT_90D,false
L14:T2:I56:S2300,L14:T2:I56,2300,2025-05-09T18:13:00.000Z,26419,2025-02-20T00:00:00.000Z,true,true,true,0,7,78.75902777777777,true,true,false,COVERED,false
L14:T2:I56:S2411,L14:T2:I56,2411,2025-05-09T18:13:00.000Z,25835,2025-02-26T00:00:00.000Z,true,true,true,0,11,72.75902777777777,true,true,false,COVERED,false
L14:T2:I56:S205,L14:T2:I56,205,2025-05-09T18:13:00.000Z,14330,2025-04-13T00:00:00.000Z,true,true,true,0,7,26.759027777777778,false,false,false,COVERED,false
L14:T2:I56:S1954,L14:T2:I56,1954,2025-05-09T18:13:00.000Z,17068,2025-05-09T00:00:00.000Z,true,true,false,91,3,0.7590277777777777,false,false,false,COVERED,false
L14:T2:I56:S916,L14:T2:I56,916,2025-05-09T18:13:00.000Z,16567,2025-05-06T00:00:00.000Z,true,true,false,27,7,3.759027777777778,false,false,false,COVERED,false
L14:T2:I56:S1502,L14:T2:I56,1502,2025-05-09T18:13:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L14:T2:I56:S1839,L14:T2:I56,1839,2025-05-09T18:13:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L14:T2:I56:S2704,L14:T2:I56,2704,2025-05-09T18:13:00.000Z,19861,2025-04-25T00:00:00.000Z,true,true,true,0,5,14.759027777777778,false,false,false,COVERED,false
L14:T2:I56:S1306,L14:T2:I56,1306,2025-05-09T18:13:00.000Z,21595,2025-04-10T00:00:00.000Z,true,true,true,0,6,29.759027777777778,false,false,false,COVERED,false
L14:T2:I56:S538,L14:T2:I56,538,2025-05-09T18:13:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L14:T2:I56:S2403,L14:T2:I56,2403,2025-05-09T18:13:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L14:T2:I56:S2492,L14:T2:I56,2492,2025-05-09T18:13:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L14:T2:I56:S1948,L14:T2:I56,1948,2025-05-09T18:13:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L14:T2:I53:S2604,L14:T2:I53,2604,2025-05-18T18:31:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L14:T2:I53:S1856,L14:T2:I53,1856,2025-05-18T18:31:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L14:T2:I53:S2477,L14:T2:I53,2477,2025-05-18T18:31:00.000Z,4588,2025-04-03T00:00:00.000Z,true,true,true,0,2,45.77152777777778,true,false,false,COVERED,false
L14:T2:I53:S1126,L14:T2:I53,1126,2025-05-18T18:31:00.000Z,24849,2025-05-04T00:00:00.000Z,true,true,false,125,3,14.771527777777777,false,false,false,COVERED,false
L14:T2:I53:S2424,L14:T2:I53,2424,2025-05-18T18:31:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L14:T2:I53:S1656,L14:T2:I53,1656,2025-05-18T18:31:00.000Z,20588,2025-04-26T00:00:00.000Z,true,true,true,0,4,22.771527777777777,false,false,false,COVERED,false
L14:T2:I53:S1937,L14:T2:I53,1937,2025-05-18T18:31:00.000Z,27166,2025-02-01T00:00:00.000Z,true,false,,,4,106.77152777777778,true,true,true,STALE_GT_90D,false
L14:T2:I53:S987,L14:T2:I53,987,2025-05-18T18:31:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L14:T2:I53:S2839,L14:T2:I53,2839,2025-05-18T18:31:00.000Z,16904,2025-03-01T00:00:00.000Z,true,true,true,0,5,78.77152777777778,true,true,false,COVERED,false
L14:T2:I53:S2014,L14:T2:I53,2014,2025-05-18T18:31:00.000Z,28392,2025-05-01T00:00:00.000Z,true,true,true,0,6,17.771527777777777,false,false,false,COVERED,false
L14:T2:I53:S2182,L14:T2:I53,2182,2025-05-18T18:31:00.000Z,26083,2025-05-17T00:00:00.000Z,true,true,true,0,6,1.7715277777777778,false,false,false,COVERED,false
L14:T2:I53:S735,L14:T2:I53,735,2025-05-18T18:31:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L14:T2:I53:S1080,L14:T2:I53,1080,2025-05-18T18:31:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L14:T2:I53:S49,L14:T2:I53,49,2025-05-18T18:31:00.000Z,2716,2025-05-05T00:00:00.000Z,true,true,true,0,11,13.771527777777777,false,false,false,COVERED,false
L14:T2:I53:S923,L14:T2:I53,923,2025-05-18T18:31:00.000Z,6107,2025-04-18T00:00:00.000Z,true,true,false,87,6,30.771527777777777,true,false,false,COVERED,false
L14:T2:I53:S2619,L14:T2:I53,2619,2025-05-18T18:31:00.000Z,18853,2025-03-27T00:00:00.000Z,true,true,false,2,4,52.77152777777778,true,false,false,COVERED,false
L14:T2:I53:S2306,L14:T2:I53,2306,2025-05-18T18:31:00.000Z,23113,2025-04-27T00:00:00.000Z,true,true,false,2,5,21.771527777777777,false,false,false,COVERED,false
L14:T2:I53:S1558,L14:T2:I53,1558,2025-05-18T18:31:00.000Z,11861,2025-05-18T00:00:00.000Z,true,true,true,0,5,0.7715277777777778,false,false,false,COVERED,false
L14:T2:I53:S583,L14:T2:I53,583,2025-05-18T18:31:00.000Z,6337,2025-03-12T00:00:00.000Z,true,true,true,0,6,67.77152777777778,true,true,false,COVERED,false
L14:T2:I53:S2907,L14:T2:I53,2907,2025-05-18T18:31:00.000Z,11568,2025-02-02T00:00:00.000Z,true,false,,,4,105.77152777777778,true,true,true,STALE_GT_90D,false
L14:T2:I53:S2339,L14:T2:I53,2339,2025-05-18T18:31:00.000Z,28128,2025-02-07T00:00:00.000Z,true,false,,,6,100.77152777777778,true,true,true,STALE_GT_90D,false
L14:T2:I53:S2300,L14:T2:I53,2300,2025-05-18T18:31:00.000Z,2426,2025-05-14T00:00:00.000Z,true,true,true,0,7,4.771527777777778,false,false,false,COVERED,false
L14:T2:I53:S2411,L14:T2:I53,2411,2025-05-18T18:31:00.000Z,25835,2025-02-26T00:00:00.000Z,true,true,true,0,11,81.77152777777778,true,true,false,COVERED,false
L14:T2:I53:S205,L14:T2:I53,205,2025-05-18T18:31:00.000Z,14330,2025-04-13T00:00:00.000Z,true,true,true,0,7,35.77152777777778,true,false,false,COVERED,false
L14:T2:I53:S1954,L14:T2:I53,1954,2025-05-18T18:31:00.000Z,17068,2025-05-09T00:00:00.000Z,true,true,false,91,3,9.771527777777777,false,false,false,COVERED,false
L14:T2:I53:S916,L14:T2:I53,916,2025-05-18T18:31:00.000Z,16567,2025-05-06T00:00:00.000Z,true,true,false,27,7,12.771527777777777,false,false,false,COVERED,false
L14:T2:I53:S1502,L14:T2:I53,1502,2025-05-18T18:31:00.000Z,22803,2025-05-12T00:00:00.000Z,true,true,false,5,8,6.771527777777778,false,false,false,COVERED,false
L14:T2:I53:S1839,L14:T2:I53,1839,2025-05-18T18:31:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L14:T2:I53:S2704,L14:T2:I53,2704,2025-05-18T18:31:00.000Z,19861,2025-04-25T00:00:00.000Z,true,true,true,0,5,23.771527777777777,false,false,false,COVERED,false
L14:T2:I53:S1306,L14:T2:I53,1306,2025-05-18T18:31:00.000Z,21595,2025-04-10T00:00:00.000Z,true,true,true,0,6,38.77152777777778,true,false,false,COVERED,false
L14:T2:I53:S538,L14:T2:I53,538,2025-05-18T18:31:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L14:T2:I53:S2403,L14:T2:I53,2403,2025-05-18T18:31:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L14:T2:I53:S2492,L14:T2:I53,2492,2025-05-18T18:31:00.000Z,,,false,false,,,,,false,false,false,NO_SNAPSHOT,false
L14:T2:I53:S2625,L14:T2:I53,2625,2025-05-18T18:31:00.000Z,23850,2025-05-18T00:00:00.000Z,true,true,false,71,6,0.7715277777777778,false,false,false,COVERED,false
L14:T2:I55:S2604,L14:T2:I55,2604,2026-02-23T08:12:00.000Z,74,2026-02-13T00:00:00.000Z,true,true,false,86,8,10.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S1856,L14:T2:I55,1856,2026-02-23T08:12:00.000Z,6448,2026-01-13T00:00:00.000Z,true,true,false,85,8,41.34166666666667,true,false,false,COVERED,false
L14:T2:I55:S2477,L14:T2:I55,2477,2026-02-23T08:12:00.000Z,15208,2026-02-16T00:00:00.000Z,true,true,true,0,3,7.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S1126,L14:T2:I55,1126,2026-02-23T08:12:00.000Z,12365,2026-02-18T00:00:00.000Z,true,true,true,0,6,5.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S2424,L14:T2:I55,2424,2026-02-23T08:12:00.000Z,23972,2026-01-12T00:00:00.000Z,true,true,false,117,5,42.34166666666667,true,false,false,COVERED,false
L14:T2:I55:S1656,L14:T2:I55,1656,2026-02-23T08:12:00.000Z,14104,2026-01-02T00:00:00.000Z,true,true,true,0,7,52.34166666666667,true,false,false,COVERED,false
L14:T2:I55:S1937,L14:T2:I55,1937,2026-02-23T08:12:00.000Z,19208,2026-01-21T00:00:00.000Z,true,true,false,39,6,33.34166666666667,true,false,false,COVERED,false
L14:T2:I55:S987,L14:T2:I55,987,2026-02-23T08:12:00.000Z,24687,2026-02-09T00:00:00.000Z,true,true,false,50,6,14.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S2839,L14:T2:I55,2839,2026-02-23T08:12:00.000Z,8357,2026-01-22T00:00:00.000Z,true,true,true,0,9,32.34166666666667,true,false,false,COVERED,false
L14:T2:I55:S2014,L14:T2:I55,2014,2026-02-23T08:12:00.000Z,8351,2026-02-02T00:00:00.000Z,true,true,false,2,6,21.341666666666665,false,false,false,COVERED,false
L14:T2:I55:S2182,L14:T2:I55,2182,2026-02-23T08:12:00.000Z,20079,2026-02-11T00:00:00.000Z,true,true,false,56,1,12.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S2194,L14:T2:I55,2194,2026-02-23T08:12:00.000Z,25776,2026-02-16T00:00:00.000Z,true,true,false,93,3,7.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S2386,L14:T2:I55,2386,2026-02-23T08:12:00.000Z,6449,2026-02-18T00:00:00.000Z,true,true,true,0,2,5.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S907,L14:T2:I55,907,2026-02-23T08:12:00.000Z,24157,2026-01-30T00:00:00.000Z,true,true,false,46,8,24.341666666666665,false,false,false,COVERED,false
L14:T2:I55:S1403,L14:T2:I55,1403,2026-02-23T08:12:00.000Z,15021,2026-01-21T00:00:00.000Z,true,true,false,55,7,33.34166666666667,true,false,false,COVERED,false
L14:T2:I55:S2572,L14:T2:I55,2572,2026-02-23T08:12:00.000Z,25120,2026-02-21T00:00:00.000Z,true,true,true,0,6,2.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S1230,L14:T2:I55,1230,2026-02-23T08:12:00.000Z,20441,2026-01-05T00:00:00.000Z,true,true,false,14,5,49.34166666666667,true,false,false,COVERED,false
L14:T2:I55:S1381,L14:T2:I55,1381,2026-02-23T08:12:00.000Z,1439,2026-01-26T00:00:00.000Z,true,true,true,0,6,28.341666666666665,false,false,false,COVERED,false
L14:T2:I55:S1478,L14:T2:I55,1478,2026-02-23T08:12:00.000Z,4047,2026-01-27T00:00:00.000Z,true,true,true,0,7,27.341666666666665,false,false,false,COVERED,false
L14:T2:I55:S1305,L14:T2:I55,1305,2026-02-23T08:12:00.000Z,22264,2026-02-10T00:00:00.000Z,true,true,true,0,5,13.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S292,L14:T2:I55,292,2026-02-23T08:12:00.000Z,3509,2026-01-26T00:00:00.000Z,true,true,true,0,6,28.341666666666665,false,false,false,COVERED,false
L14:T2:I55:S735,L14:T2:I55,735,2026-02-23T08:12:00.000Z,9497,2026-02-21T00:00:00.000Z,true,true,false,87,8,2.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S1080,L14:T2:I55,1080,2026-02-23T08:12:00.000Z,27717,2026-01-30T00:00:00.000Z,true,true,false,47,4,24.341666666666665,false,false,false,COVERED,false
L14:T2:I55:S49,L14:T2:I55,49,2026-02-23T08:12:00.000Z,15023,2025-12-14T00:00:00.000Z,true,true,true,0,8,71.34166666666667,true,true,false,COVERED,false
L14:T2:I55:S923,L14:T2:I55,923,2026-02-23T08:12:00.000Z,3888,2026-02-18T00:00:00.000Z,true,true,true,0,8,5.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S2619,L14:T2:I55,2619,2026-02-23T08:12:00.000Z,5676,2026-02-04T00:00:00.000Z,true,true,true,0,8,19.341666666666665,false,false,false,COVERED,false
L14:T2:I55:S2306,L14:T2:I55,2306,2026-02-23T08:12:00.000Z,24001,2026-02-09T00:00:00.000Z,true,true,false,16,6,14.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S1558,L14:T2:I55,1558,2026-02-23T08:12:00.000Z,17304,2026-02-07T00:00:00.000Z,true,true,true,0,6,16.341666666666665,false,false,false,COVERED,false
L14:T2:I55:S583,L14:T2:I55,583,2026-02-23T08:12:00.000Z,5718,2026-02-12T00:00:00.000Z,true,true,false,17,8,11.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S2907,L14:T2:I55,2907,2026-02-23T08:12:00.000Z,13151,2026-02-18T00:00:00.000Z,true,true,false,19,3,5.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S2339,L14:T2:I55,2339,2026-02-23T08:12:00.000Z,22437,2025-12-21T00:00:00.000Z,true,true,true,0,9,64.34166666666667,true,true,false,COVERED,false
L14:T2:I55:S2300,L14:T2:I55,2300,2026-02-23T08:12:00.000Z,13287,2026-02-19T00:00:00.000Z,true,true,true,0,5,4.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S2411,L14:T2:I55,2411,2026-02-23T08:12:00.000Z,4013,2026-02-18T00:00:00.000Z,true,true,false,79,7,5.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S205,L14:T2:I55,205,2026-02-23T08:12:00.000Z,26061,2026-01-15T00:00:00.000Z,true,true,false,147,9,39.34166666666667,true,false,false,COVERED,false
L14:T2:I55:S1954,L14:T2:I55,1954,2026-02-23T08:12:00.000Z,12443,2026-02-01T00:00:00.000Z,true,true,false,1,5,22.341666666666665,false,false,false,COVERED,false
L14:T2:I55:S916,L14:T2:I55,916,2026-02-23T08:12:00.000Z,10713,2026-02-15T00:00:00.000Z,true,true,false,76,6,8.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S1502,L14:T2:I55,1502,2026-02-23T08:12:00.000Z,6873,2026-02-22T00:00:00.000Z,true,true,false,138,6,1.3416666666666666,false,false,false,COVERED,false
L14:T2:I55:S1839,L14:T2:I55,1839,2026-02-23T08:12:00.000Z,20716,2025-12-08T00:00:00.000Z,true,true,true,0,3,77.34166666666667,true,true,false,COVERED,false
L14:T2:I55:S2704,L14:T2:I55,2704,2026-02-23T08:12:00.000Z,22659,2026-02-17T00:00:00.000Z,true,true,false,62,8,6.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S1306,L14:T2:I55,1306,2026-02-23T08:12:00.000Z,27630,2026-01-21T00:00:00.000Z,true,true,false,40,8,33.34166666666667,true,false,false,COVERED,false
L14:T2:I55:S538,L14:T2:I55,538,2026-02-23T08:12:00.000Z,23107,2026-02-18T00:00:00.000Z,true,true,true,0,7,5.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S2403,L14:T2:I55,2403,2026-02-23T08:12:00.000Z,2777,2026-02-03T00:00:00.000Z,true,true,true,0,10,20.341666666666665,false,false,false,COVERED,false
L14:T2:I55:S2492,L14:T2:I55,2492,2026-02-23T08:12:00.000Z,27300,2026-02-12T00:00:00.000Z,true,true,false,106,5,11.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S1588,L14:T2:I55,1588,2026-02-23T08:12:00.000Z,16284,2026-02-18T00:00:00.000Z,true,true,false,107,4,5.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S2315,L14:T2:I55,2315,2026-02-23T08:12:00.000Z,2522,2026-02-16T00:00:00.000Z,true,true,true,0,4,7.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S1054,L14:T2:I55,1054,2026-02-23T08:12:00.000Z,25101,2025-12-16T00:00:00.000Z,true,true,true,0,3,69.34166666666667,true,true,false,COVERED,false
L14:T2:I55:S2116,L14:T2:I55,2116,2026-02-23T08:12:00.000Z,15114,2026-02-21T00:00:00.000Z,true,true,false,75,6,2.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S324,L14:T2:I55,324,2026-02-23T08:12:00.000Z,16317,2026-02-13T00:00:00.000Z,true,true,true,0,4,10.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S2581,L14:T2:I55,2581,2026-02-23T08:12:00.000Z,20048,2025-12-31T00:00:00.000Z,true,true,true,0,4,54.34166666666667,true,false,false,COVERED,false
L14:T2:I55:S1499,L14:T2:I55,1499,2026-02-23T08:12:00.000Z,24549,2026-02-11T00:00:00.000Z,true,true,false,5,3,12.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S2192,L14:T2:I55,2192,2026-02-23T08:12:00.000Z,24702,2026-02-07T00:00:00.000Z,true,true,true,0,6,16.341666666666665,false,false,false,COVERED,false
L14:T2:I55:S2438,L14:T2:I55,2438,2026-02-23T08:12:00.000Z,20114,2026-02-20T00:00:00.000Z,true,true,true,0,3,3.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S2013,L14:T2:I55,2013,2026-02-23T08:12:00.000Z,28590,2026-02-09T00:00:00.000Z,true,true,true,0,14,14.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S297,L14:T2:I55,297,2026-02-23T08:12:00.000Z,24324,2025-10-09T00:00:00.000Z,true,false,,,9,137.34166666666667,true,true,true,STALE_GT_90D,false
L14:T2:I55:S1158,L14:T2:I55,1158,2026-02-23T08:12:00.000Z,9146,2025-12-14T00:00:00.000Z,true,true,true,0,3,71.34166666666667,true,true,false,COVERED,false
L14:T2:I55:S878,L14:T2:I55,878,2026-02-23T08:12:00.000Z,14927,2026-02-20T00:00:00.000Z,true,true,true,0,7,3.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S731,L14:T2:I55,731,2026-02-23T08:12:00.000Z,28693,2026-02-09T00:00:00.000Z,true,true,true,0,3,14.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S2465,L14:T2:I55,2465,2026-02-23T08:12:00.000Z,2173,2025-12-12T00:00:00.000Z,true,true,false,133,10,73.34166666666667,true,true,false,COVERED,false
L14:T2:I55:S1736,L14:T2:I55,1736,2026-02-23T08:12:00.000Z,25312,2025-12-24T00:00:00.000Z,true,true,true,0,9,61.34166666666667,true,true,false,COVERED,false
L14:T2:I55:S1627,L14:T2:I55,1627,2026-02-23T08:12:00.000Z,29084,2026-02-01T00:00:00.000Z,true,true,true,0,11,22.341666666666665,false,false,false,COVERED,false
L14:T2:I55:S1887,L14:T2:I55,1887,2026-02-23T08:12:00.000Z,2195,2026-02-20T00:00:00.000Z,true,true,false,40,2,3.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S2715,L14:T2:I55,2715,2026-02-23T08:12:00.000Z,25130,2026-02-23T00:00:00.000Z,true,true,false,24,6,0.3416666666666667,false,false,false,COVERED,false
L14:T2:I55:S732,L14:T2:I55,732,2026-02-23T08:12:00.000Z,22757,2026-02-11T00:00:00.000Z,true,true,false,38,10,12.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S1010,L14:T2:I55,1010,2026-02-23T08:12:00.000Z,22322,2026-01-17T00:00:00.000Z,true,true,false,85,9,37.34166666666667,true,false,false,COVERED,false
L14:T2:I55:S1212,L14:T2:I55,1212,2026-02-23T08:12:00.000Z,4650,2025-12-24T00:00:00.000Z,true,true,false,51,11,61.34166666666667,true,true,false,COVERED,false
L14:T2:I55:S584,L14:T2:I55,584,2026-02-23T08:12:00.000Z,8264,2026-02-10T00:00:00.000Z,true,true,false,99,8,13.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S1565,L14:T2:I55,1565,2026-02-23T08:12:00.000Z,21494,2026-02-16T00:00:00.000Z,true,true,true,0,3,7.341666666666667,false,false,false,COVERED,false
L14:T2:I55:S1177,L14:T2:I55,1177,2026-02-23T08:12:00.000Z,389,2026-01-29T00:00:00.000Z,true,true,false,61,5,25.341666666666665,false,false,false,COVERED,false
