lead_id,first_inquiry_id,score_time,primary_partition,F1_role,F2_role,F3_role,F4_role
2551,11601,2026-03-29T15:34:35.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2552,11609,2025-11-06T11:59:24.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2553,11617,2025-10-16T15:38:58.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
2554,11619,2025-06-30T07:55:34.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2555,11620,2026-03-22T16:40:09.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2556,11626,2026-04-13T07:51:35.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2557,11629,2025-05-27T19:29:32.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2558,11636,2025-09-27T20:40:38.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
2559,11637,2026-06-02T20:23:47.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
2560,11639,2025-11-21T20:37:32.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2561,11641,2025-09-11T17:34:52.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
2562,11645,2026-02-12T13:11:28.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2563,11648,2025-09-25T12:58:09.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
2564,11657,2025-02-04T15:39:13.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2565,11660,2025-06-20T15:57:24.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2566,11664,2026-04-11T11:18:28.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2567,11669,2026-03-14T07:33:17.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2568,11676,2026-04-21T11:10:18.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2569,11679,2026-01-20T13:54:17.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2570,11685,2025-07-14T20:43:27.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2571,11691,2026-04-17T14:10:42.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2572,11697,2025-09-02T15:17:17.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
2573,11703,2025-08-31T13:47:20.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2574,11706,2026-03-09T07:14:08.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2575,11711,2026-03-31T19:30:10.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2576,11716,2026-03-02T20:12:05.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2577,11721,2025-09-04T13:42:54.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
2578,11727,2026-02-02T09:39:50.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2579,11729,2025-06-20T12:39:06.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2580,11732,2025-08-07T17:43:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2581,11736,2026-06-23T11:27:36.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
2582,11738,2026-06-13T13:28:40.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
2583,11744,2025-06-06T09:11:57.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2584,11747,2025-06-14T17:53:27.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2585,11753,2025-04-19T07:38:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2586,11757,2025-09-24T15:05:00.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
2587,11764,2025-11-17T17:03:12.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2588,11765,2026-04-17T09:14:09.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2589,11777,2026-02-24T07:05:29.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2590,11779,2025-12-20T10:39:36.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2591,11780,2025-05-28T07:15:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2592,11781,2025-04-01T09:57:31.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2593,11788,2026-04-12T20:57:00.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2594,11789,2026-02-27T18:14:17.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2595,11793,2026-06-25T08:14:42.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
2596,11797,2025-05-30T19:04:04.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2597,11805,2025-10-13T11:14:48.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
2598,11807,2026-01-17T09:19:01.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2599,11815,2026-06-17T07:31:41.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
2600,11823,2025-01-18T20:18:53.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2601,11825,2026-06-16T20:30:00.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
2602,11828,2026-05-23T12:41:22.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
2603,11830,2025-11-12T15:28:52.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2604,11833,2025-06-28T18:36:33.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2605,11838,2026-04-28T11:26:51.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2606,11840,2025-06-16T17:29:11.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2607,11847,2025-09-20T11:57:11.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
2608,11850,2026-05-09T20:36:11.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
2609,11851,2026-04-03T19:19:29.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2610,11854,2026-04-03T13:44:59.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2611,11860,2025-12-24T14:59:39.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2612,11861,2026-03-05T12:51:42.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2613,11867,2025-05-24T07:53:14.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2614,11873,2025-04-29T12:58:01.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2615,11874,2026-05-11T12:01:48.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
2616,11881,2026-02-27T07:45:58.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2617,11885,2025-08-02T12:08:38.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2618,11886,2025-04-02T19:05:47.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2619,11888,2025-01-31T15:54:13.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2620,11891,2025-10-26T15:23:47.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
2621,11893,2025-05-13T19:06:27.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2622,11897,2025-10-24T12:04:56.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
2623,11901,2026-03-22T15:05:26.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2624,11907,2025-08-14T17:05:54.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2625,11913,2026-01-29T13:04:05.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2626,11917,2026-04-26T19:57:18.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2627,11921,2026-01-04T14:41:36.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2628,11927,2026-04-28T10:17:40.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2629,11935,2025-02-23T08:33:40.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2630,11937,2026-01-18T11:00:45.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2631,11939,2026-02-27T16:13:40.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2632,11946,2026-01-17T11:52:17.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2633,11955,2025-12-02T14:32:10.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2634,11959,2025-12-08T09:47:23.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2635,11961,2025-11-29T08:50:00.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2636,11964,2025-10-11T20:50:03.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
2637,11965,2025-09-03T11:47:59.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
2638,11969,2026-04-20T10:10:55.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2639,11975,2025-06-26T14:43:32.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2640,11976,2025-08-18T17:25:29.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2641,11980,2026-02-01T13:55:12.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2642,11982,2025-05-16T19:38:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2643,11987,2025-08-17T13:19:11.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2644,11992,2025-11-20T09:33:29.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2645,11994,2026-01-10T17:20:23.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2646,12002,2026-05-03T12:44:45.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
2647,12010,2026-05-16T18:57:06.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
2648,12016,2025-01-27T20:01:36.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2649,12025,2025-08-24T14:57:16.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2650,12034,2026-05-27T10:03:56.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
2651,12035,2026-04-25T11:05:27.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2652,12038,2025-12-19T07:18:00.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2653,12043,2025-07-15T20:19:25.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2654,12045,2026-01-17T19:39:57.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2655,12050,2025-07-07T18:36:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2656,12055,2025-12-20T20:04:43.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2657,12060,2025-04-03T12:27:39.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2658,12062,2025-04-24T11:39:39.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2659,12066,2026-02-04T08:23:57.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2660,12073,2025-11-25T14:53:10.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2661,12077,2026-02-15T12:50:57.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2662,12085,2025-03-13T14:14:11.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2663,12087,2025-03-15T15:33:10.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2664,12094,2025-07-28T12:46:11.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2665,12105,2026-05-22T07:19:12.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
2666,12108,2025-12-28T14:38:00.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2667,12113,2025-07-25T07:56:25.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2668,12116,2026-01-20T11:27:09.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2669,12126,2025-12-23T13:48:33.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2670,12130,2025-10-05T13:45:47.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
2671,12137,2026-04-19T07:40:30.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2672,12140,2026-04-05T17:13:22.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2673,12142,2026-03-26T20:24:00.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2674,12149,2025-09-09T10:21:48.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
2675,12152,2026-04-27T17:30:28.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2676,12160,2025-12-05T20:42:51.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2677,12170,2026-02-19T10:09:12.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2678,12172,2026-03-14T13:53:23.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2679,12177,2025-07-26T11:46:47.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2680,12183,2025-10-27T16:49:07.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
2681,12188,2025-09-04T07:27:57.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
2682,12196,2025-12-11T09:03:12.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2683,12200,2025-12-28T07:51:42.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2684,12203,2025-11-06T07:03:19.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2685,12211,2026-04-27T15:37:23.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2686,12212,2026-02-25T09:38:08.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2687,12223,2026-06-24T07:38:40.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
2688,12226,2025-06-22T13:59:51.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2689,12235,2025-04-03T13:04:04.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2690,12241,2026-02-26T15:23:55.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2691,12243,2025-12-09T18:24:10.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2692,12245,2025-08-31T11:19:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2693,12246,2026-05-13T07:45:37.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
2694,12256,2026-04-29T11:14:57.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2695,12257,2025-05-31T10:11:24.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2696,12264,2026-05-02T10:54:22.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
2697,12265,2025-10-01T20:51:51.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
2698,12272,2025-02-20T12:50:07.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2699,12278,2026-01-20T08:17:24.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2700,12282,2026-02-01T16:56:15.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2701,12288,2025-09-15T15:22:47.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
2702,12293,2025-10-02T08:07:14.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
2703,12300,2025-04-07T07:14:49.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2704,12305,2025-10-22T09:01:00.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
2705,12306,2025-04-27T19:52:52.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2706,12309,2025-02-25T10:01:21.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2707,12315,2025-11-22T10:45:25.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2708,12317,2025-02-18T09:50:14.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2709,12321,2026-06-24T07:17:40.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
2710,12330,2025-04-03T19:48:01.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2711,12334,2025-03-03T11:40:20.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2712,12339,2026-02-14T20:16:21.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2713,12340,2025-09-27T09:28:14.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
2714,12346,2026-05-23T08:11:09.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
2715,12350,2025-06-19T16:11:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2716,12351,2026-05-07T13:42:00.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
2717,12355,2026-02-18T14:22:12.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2718,12360,2025-09-15T16:37:59.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
2719,12363,2026-03-24T14:50:21.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2720,12367,2025-10-24T19:45:29.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
2721,12377,2026-01-21T07:57:20.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2722,12378,2025-10-07T18:42:58.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
2723,12383,2025-12-28T12:02:41.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2724,12384,2026-03-02T19:19:00.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2725,12391,2026-03-28T11:34:16.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2726,12392,2026-03-15T17:19:00.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2727,12397,2026-02-01T12:21:37.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2728,12400,2025-12-25T19:51:31.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2729,12409,2025-11-30T08:31:14.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2730,12411,2025-12-14T11:08:41.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2731,12416,2026-02-05T16:16:51.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2732,12422,2026-07-03T20:39:42.000000,POST_HOLDOUT_AUDIT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
2733,12429,2025-03-07T11:25:46.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2734,12431,2025-11-16T19:06:53.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2735,12433,2025-07-17T07:11:43.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2736,12436,2026-03-11T07:16:42.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2737,12444,2025-12-27T15:41:03.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2738,12448,2025-10-28T10:14:57.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
2739,12451,2026-03-15T07:56:35.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2740,12453,2025-07-26T14:11:54.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2741,12466,2025-05-01T15:30:14.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2742,12472,2025-08-30T16:28:28.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2743,12476,2025-06-30T10:19:54.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2744,12489,2026-02-20T10:48:59.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2745,12493,2025-09-13T18:25:32.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
2746,12498,2026-02-01T11:55:09.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2747,12503,2026-05-17T08:38:07.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
2748,12504,2025-05-23T14:01:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2749,12511,2025-07-24T16:38:38.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2750,12519,2025-05-01T18:44:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2751,12522,2025-06-29T15:54:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2752,12523,2026-02-14T11:29:30.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2753,12526,2026-04-23T12:01:41.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2754,12534,2026-03-17T18:44:55.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2755,12535,2025-08-07T10:35:10.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2756,12544,2025-07-25T08:24:54.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2757,12545,2026-04-27T10:51:49.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2758,12546,2026-02-26T18:59:31.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2759,12552,2025-03-06T17:01:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2760,12558,2025-03-17T11:27:25.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2761,12561,2026-06-03T19:55:17.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
2762,12568,2026-01-28T10:41:03.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2763,12579,2026-06-08T10:21:24.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
2764,12585,2026-04-06T10:11:29.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2765,12589,2025-06-19T15:07:22.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2766,12594,2026-01-10T09:32:23.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2767,12598,2025-01-26T08:15:35.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2768,12600,2025-09-03T13:22:15.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
2769,12606,2025-08-10T15:42:43.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2770,12609,2025-07-03T12:48:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2771,12615,2025-05-08T15:51:16.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2772,12622,2025-08-28T17:20:55.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2773,12623,2026-03-08T11:16:32.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2774,12624,2026-01-28T15:53:15.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2775,12631,2025-02-02T14:40:39.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2776,12633,2025-01-16T15:23:20.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2777,12640,2025-03-05T15:07:19.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2778,12650,2025-08-03T11:06:56.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2779,12651,2026-02-25T08:53:00.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2780,12652,2025-11-25T07:47:00.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2781,12654,2026-03-26T12:04:58.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2782,12660,2026-02-05T13:04:34.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2783,12666,2025-01-25T11:47:43.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2784,12667,2025-06-28T10:50:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2785,12672,2025-05-19T16:54:05.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2786,12673,2026-04-15T19:46:38.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
2787,12674,2025-11-30T07:16:33.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
2788,12676,2026-01-21T11:48:24.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
2789,12683,2025-06-09T20:15:51.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
2790,12689,2025-05-08T09:14:46.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
