lead_id,lead_created_at,score_inquiry_id,score_time,first_broker_response,first_broker_response_hours,inquiry_count,last_inquiry_at,a_eventual_first_scheduled_visit,a_mature_7,a_mature_14,a_mature_30,primary_t1_eligible,primary_t1_label,b30_status,b30_label,b30_positive_inquiry_id,b30_positive_response_event_at,b30_ambiguous_untimed_scheduled_count,b30_timed_scheduled_count,c30_status_maturity14,c30_label_maturity14,c30_positive_inquiry_id,c30_positive_inquiry_at,c30_mature_7,c30_mature_14,c30_mature_30
2597,2025-10-08T00:00:00.000000,11805,2025-10-13T11:14:48.000000,no_response,33.7,5,2026-05-01T07:01:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2598,2026-01-16T00:00:00.000000,11807,2026-01-17T09:19:01.000000,accepted,2.5,3,2026-06-09T18:59:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2599,2026-06-12T00:00:00.000000,11815,2026-06-17T07:31:41.000000,no_response,6,7,2026-06-25T13:17:05.000000,0,true,true,false,true,0,CENSORED,,,,0,0,CENSORED,,,,false,false,false
2600,2025-01-17T00:00:00.000000,11823,2025-01-18T20:18:53.000000,accepted,9.7,8,2026-06-20T15:22:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2601,2025-03-17T00:00:00.000000,11825,2026-06-16T20:30:00.000000,accepted,7.8,1,2026-06-16T20:30:00.000000,0,true,true,false,true,0,CENSORED,,,,0,0,CENSORED,,,,false,false,false
2602,2026-05-22T00:00:00.000000,11828,2026-05-23T12:41:22.000000,accepted,18.3,4,2026-05-31T11:20:38.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,false
2603,2025-11-08T00:00:00.000000,11830,2025-11-12T15:28:52.000000,rejected,27.6,1,2025-11-12T15:28:52.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2604,2025-06-18T00:00:00.000000,11833,2025-06-28T18:36:33.000000,rejected,17.8,6,2026-05-14T18:23:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2605,2026-04-28T00:00:00.000000,11838,2026-04-28T11:26:51.000000,accepted,2.8,2,2026-04-28T14:59:14.000000,0,true,true,true,true,0,LABELED,1,11837,2026-04-30T13:41:14.000Z,0,1,LABELED,1,11837,2026-04-28T14:59:14.000000,true,true,true
2606,2025-06-06T00:00:00.000000,11840,2025-06-16T17:29:11.000000,scheduled_visit,15.7,8,2026-04-13T19:28:00.000000,1,true,true,true,true,1,LABELED,1,11840,2025-06-17T09:11:11.000Z,0,1,LABELED,1,11840,2025-06-16T17:29:11.000000,true,true,true
2607,2025-09-08T00:00:00.000000,11847,2025-09-20T11:57:11.000000,no_response,14,1,2025-09-20T11:57:11.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2608,2026-05-04T00:00:00.000000,11850,2026-05-09T20:36:11.000000,rejected,0.9,3,2026-05-14T14:15:04.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2609,2026-03-28T00:00:00.000000,11851,2026-04-03T19:19:29.000000,accepted,11.2,3,2026-04-10T14:50:37.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2610,2026-03-24T00:00:00.000000,11854,2026-04-03T13:44:59.000000,accepted,8.9,1,2026-04-03T13:44:59.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2611,2025-12-24T00:00:00.000000,11860,2025-12-24T14:59:39.000000,no_response,,6,2026-05-29T11:18:00.000000,0,true,true,true,true,0,LABELED,1,11857,2025-12-27T14:27:54.000Z,0,2,LABELED,1,11857,2025-12-27T08:09:54.000000,true,true,true
2612,2026-03-05T00:00:00.000000,11861,2026-03-05T12:51:42.000000,accepted,,1,2026-03-05T12:51:42.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2613,2025-05-23T00:00:00.000000,11867,2025-05-24T07:53:14.000000,accepted,24.2,6,2025-11-22T20:51:00.000000,0,true,true,true,true,0,LABELED,1,11862,2025-05-29T20:50:16.000Z,0,2,LABELED,1,11862,2025-05-29T08:56:16.000000,true,true,true
2614,2025-04-29T00:00:00.000000,11873,2025-04-29T12:58:01.000000,accepted,26,6,2025-09-02T07:51:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
2615,2026-05-07T00:00:00.000000,11874,2026-05-11T12:01:48.000000,scheduled_visit,18.8,7,2026-05-20T18:59:51.000000,1,true,true,true,true,1,LABELED,1,11874,2026-05-12T06:49:48.000Z,0,1,LABELED,1,11874,2026-05-11T12:01:48.000000,true,true,true
2616,2026-02-27T00:00:00.000000,11881,2026-02-27T07:45:58.000000,no_response,16,3,2026-05-01T20:01:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
2617,2025-07-22T00:00:00.000000,11885,2025-08-02T12:08:38.000000,accepted,9,2,2026-01-11T08:56:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2618,2025-04-01T00:00:00.000000,11886,2025-04-02T19:05:47.000000,no_response,5.2,1,2025-04-02T19:05:47.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2619,2025-01-25T00:00:00.000000,11888,2025-01-31T15:54:13.000000,no_response,3.5,2,2026-03-25T17:12:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2620,2025-10-19T00:00:00.000000,11891,2025-10-26T15:23:47.000000,accepted,,4,2026-05-12T16:30:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2621,2025-05-07T00:00:00.000000,11893,2025-05-13T19:06:27.000000,accepted,7.2,4,2026-01-01T19:19:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2622,2025-10-19T00:00:00.000000,11897,2025-10-24T12:04:56.000000,accepted,,2,2025-11-02T20:15:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2623,2026-03-13T00:00:00.000000,11901,2026-03-22T15:05:26.000000,scheduled_visit,16.6,6,2026-05-12T16:35:00.000000,1,true,true,true,true,1,LABELED,1,11901,2026-03-23T07:41:26.000Z,0,2,LABELED,1,11901,2026-03-22T15:05:26.000000,true,true,true
2624,2025-08-09T00:00:00.000000,11907,2025-08-14T17:05:54.000000,accepted,5.2,6,2026-04-29T09:31:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2625,2026-01-28T00:00:00.000000,11913,2026-01-29T13:04:05.000000,accepted,,4,2026-02-10T13:19:28.000000,0,true,true,true,true,0,LABELED,1,11911,2026-02-11T17:31:28.000Z,0,1,LABELED,1,11911,2026-02-10T13:19:28.000000,true,true,true
2626,2026-04-25T00:00:00.000000,11917,2026-04-26T19:57:18.000000,no_response,0.5,3,2026-04-30T08:35:10.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2627,2025-12-31T00:00:00.000000,11921,2026-01-04T14:41:36.000000,no_response,,6,2026-01-13T12:38:51.000000,0,true,true,true,true,0,LABELED,1,11923,2026-01-08T05:50:01.000Z,0,2,LABELED,1,11923,2026-01-07T16:08:01.000000,true,true,true
2628,2026-04-21T00:00:00.000000,11927,2026-04-28T10:17:40.000000,accepted,,4,2026-05-17T11:38:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2629,2025-02-18T00:00:00.000000,11935,2025-02-23T08:33:40.000000,accepted,0.5,8,2026-02-22T10:57:00.000000,0,true,true,true,true,0,LABELED,1,11932,2025-02-27T19:53:47.000Z,0,3,LABELED,1,11932,2025-02-27T16:11:47.000000,true,true,true
2630,2026-01-16T00:00:00.000000,11937,2026-01-18T11:00:45.000000,rejected,6.1,3,2026-06-16T17:21:00.000000,0,true,true,true,true,0,LABELED,1,11938,2026-01-20T13:29:13.000Z,0,1,LABELED,1,11938,2026-01-20T10:11:13.000000,true,true,true
2631,2026-02-24T00:00:00.000000,11939,2026-02-27T16:13:40.000000,accepted,2.1,7,2026-03-13T11:52:00.000000,0,true,true,true,true,0,LABELED,1,11942,2026-03-04T02:03:32.000Z,0,2,LABELED,1,11942,2026-03-03T17:15:32.000000,true,true,true
2632,2026-01-16T00:00:00.000000,11946,2026-01-17T11:52:17.000000,scheduled_visit,0.5,3,2026-01-27T18:35:30.000000,1,true,true,true,true,1,LABELED,1,11946,2026-01-17T12:22:17.000Z,0,1,LABELED,1,11946,2026-01-17T11:52:17.000000,true,true,true
2633,2025-12-01T00:00:00.000000,11955,2025-12-02T14:32:10.000000,accepted,,7,2026-05-18T10:53:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2634,2025-12-04T00:00:00.000000,11959,2025-12-08T09:47:23.000000,scheduled_visit,0.5,5,2026-06-13T16:16:00.000000,1,true,true,true,true,1,LABELED,1,11959,2025-12-08T10:17:23.000Z,0,1,LABELED,1,11959,2025-12-08T09:47:23.000000,true,true,true
2635,2025-03-13T00:00:00.000000,11961,2025-11-29T08:50:00.000000,scheduled_visit,10.2,1,2025-11-29T08:50:00.000000,1,true,true,true,true,1,LABELED,1,11961,2025-11-29T19:02:00.000Z,0,1,LABELED,1,11961,2025-11-29T08:50:00.000000,true,true,true
2636,2025-10-10T00:00:00.000000,11964,2025-10-11T20:50:03.000000,no_response,8.2,3,2026-04-19T18:15:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2637,2025-08-30T00:00:00.000000,11965,2025-09-03T11:47:59.000000,no_response,0.7,4,2026-06-14T20:54:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
2638,2026-04-14T00:00:00.000000,11969,2026-04-20T10:10:55.000000,accepted,27.3,3,2026-04-27T20:25:07.000000,0,true,true,true,true,0,LABELED,1,11971,2026-04-28T14:01:07.000Z,0,1,LABELED,1,11971,2026-04-27T20:25:07.000000,true,true,true
2639,2025-06-23T00:00:00.000000,11975,2025-06-26T14:43:32.000000,no_response,,4,2025-07-06T08:49:32.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2640,2025-08-12T00:00:00.000000,11976,2025-08-18T17:25:29.000000,rejected,13.7,1,2025-08-18T17:25:29.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2641,2026-01-25T00:00:00.000000,11980,2026-02-01T13:55:12.000000,accepted,3.8,4,2026-06-20T12:34:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2642,2025-03-23T00:00:00.000000,11982,2025-05-16T19:38:00.000000,no_response,1.8,3,2026-01-07T18:02:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
2643,2025-08-17T00:00:00.000000,11987,2025-08-17T13:19:11.000000,rejected,0.7,8,2026-05-06T07:23:00.000000,0,true,true,true,true,0,LABELED,1,11990,2025-08-27T17:38:52.000Z,0,2,LABELED,1,11990,2025-08-27T16:14:52.000000,true,true,true
2644,2025-11-12T00:00:00.000000,11992,2025-11-20T09:33:29.000000,no_response,71.3,2,2026-05-14T16:20:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2645,2026-01-08T00:00:00.000000,11994,2026-01-10T17:20:23.000000,accepted,41.1,8,2026-05-11T18:01:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2646,2026-05-03T00:00:00.000000,12002,2026-05-03T12:44:45.000000,accepted,17.5,8,2026-05-14T14:22:47.000000,0,true,true,true,true,0,LABELED,1,12004,2026-05-14T02:24:31.000Z,0,1,LABELED,1,12004,2026-05-11T08:06:31.000000,true,true,true
2647,2026-05-16T00:00:00.000000,12010,2026-05-16T18:57:06.000000,scheduled_visit,35.6,6,2026-06-02T07:14:00.000000,1,true,true,true,true,1,LABELED,1,12010,2026-05-18T06:33:06.000Z,0,2,LABELED,1,12010,2026-05-16T18:57:06.000000,true,true,false
2648,2025-01-21T00:00:00.000000,12016,2025-01-27T20:01:36.000000,scheduled_visit,1.1,5,2026-04-21T18:27:00.000000,1,true,true,true,true,1,LABELED,1,12016,2025-01-27T21:07:36.000Z,0,1,LABELED,1,12016,2025-01-27T20:01:36.000000,true,true,true
2649,2025-08-22T00:00:00.000000,12025,2025-08-24T14:57:16.000000,rejected,,8,2026-05-29T16:35:00.000000,0,true,true,true,true,0,LABELED,1,12027,2025-08-28T19:54:53.000Z,0,2,LABELED,1,12027,2025-08-27T09:42:53.000000,true,true,true
2650,2026-05-27T00:00:00.000000,12034,2026-05-27T10:03:56.000000,scheduled_visit,10.8,6,2026-06-08T20:29:25.000000,1,true,true,true,true,1,LABELED,1,12034,2026-05-27T20:51:56.000Z,1,3,LABELED,1,12034,2026-05-27T10:03:56.000000,true,true,false
2651,2026-04-24T00:00:00.000000,12035,2026-04-25T11:05:27.000000,accepted,7.7,3,2026-05-02T19:37:08.000000,0,true,true,true,true,0,LABELED,1,12036,2026-04-25T16:31:32.000Z,0,2,LABELED,1,12036,2026-04-25T15:43:32.000000,true,true,true
2652,2025-12-12T00:00:00.000000,12038,2025-12-19T07:18:00.000000,accepted,2.2,1,2025-12-19T07:18:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2653,2025-07-11T00:00:00.000000,12043,2025-07-15T20:19:25.000000,no_response,51.8,5,2026-06-18T13:39:00.000000,0,true,true,true,true,0,LABELED,1,12040,2025-07-17T02:20:19.000Z,0,1,LABELED,1,12040,2025-07-16T19:20:19.000000,true,true,true
2654,2026-01-12T00:00:00.000000,12045,2026-01-17T19:39:57.000000,accepted,0.9,5,2026-01-24T10:45:20.000000,0,true,true,true,true,0,LABELED,1,12048,2026-01-20T05:26:28.000Z,0,1,LABELED,1,12048,2026-01-19T13:20:28.000000,true,true,true
2655,2025-06-23T00:00:00.000000,12050,2025-07-07T18:36:00.000000,scheduled_visit,,3,2026-02-27T08:36:00.000000,1,true,true,true,true,1,AMBIGUOUS,,,,1,1,LABELED,1,12050,2025-07-07T18:36:00.000000,true,true,true
2656,2025-12-20T00:00:00.000000,12055,2025-12-20T20:04:43.000000,accepted,20.1,7,2026-03-10T10:28:00.000000,0,true,true,true,true,0,LABELED,1,12052,2026-01-03T05:01:01.000Z,0,2,LABELED,1,12052,2026-01-02T20:13:01.000000,true,true,true
2657,2025-03-27T00:00:00.000000,12060,2025-04-03T12:27:39.000000,accepted,1.2,3,2025-11-13T07:49:00.000000,0,true,true,true,true,0,LABELED,1,12061,2025-04-05T23:44:00.000Z,0,1,LABELED,1,12061,2025-04-05T18:50:00.000000,true,true,true
2658,2025-04-15T00:00:00.000000,12062,2025-04-24T11:39:39.000000,rejected,7.5,2,2025-05-14T07:37:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2659,2026-02-02T00:00:00.000000,12066,2026-02-04T08:23:57.000000,no_response,19.7,4,2026-02-15T10:28:12.000000,0,true,true,true,true,0,LABELED,1,12064,2026-02-06T01:22:56.000Z,0,1,LABELED,1,12064,2026-02-05T16:40:56.000000,true,true,true
2660,2025-11-21T00:00:00.000000,12073,2025-11-25T14:53:10.000000,no_response,8.8,8,2026-02-03T13:34:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2661,2026-02-11T00:00:00.000000,12077,2026-02-15T12:50:57.000000,accepted,,2,2026-02-17T16:44:13.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2662,2025-03-10T00:00:00.000000,12085,2025-03-13T14:14:11.000000,scheduled_visit,0.8,8,2026-05-12T15:39:00.000000,1,true,true,true,true,1,LABELED,1,12085,2025-03-13T15:02:11.000Z,0,3,LABELED,1,12085,2025-03-13T14:14:11.000000,true,true,true
2663,2025-03-13T00:00:00.000000,12087,2025-03-15T15:33:10.000000,accepted,15.5,7,2025-12-19T10:49:00.000000,0,true,true,true,true,0,LABELED,1,12092,2025-03-24T14:00:01.000Z,0,1,LABELED,1,12092,2025-03-24T07:48:01.000000,true,true,true
2664,2025-07-28T00:00:00.000000,12094,2025-07-28T12:46:11.000000,accepted,5.8,7,2026-03-02T13:18:00.000000,0,true,true,true,true,0,LABELED,0,,,0,2,LABELED,0,,,true,true,true
2665,2026-05-22T00:00:00.000000,12105,2026-05-22T07:19:12.000000,accepted,8.4,7,2026-06-01T14:41:32.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,false
2666,2025-03-15T00:00:00.000000,12108,2025-12-28T14:38:00.000000,accepted,,2,2026-03-12T18:22:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2667,2025-07-25T00:00:00.000000,12113,2025-07-25T07:56:25.000000,no_response,,5,2026-05-17T14:26:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2668,2026-01-20T00:00:00.000000,12116,2026-01-20T11:27:09.000000,no_response,1.4,8,2026-05-02T16:01:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2669,2025-12-22T00:00:00.000000,12126,2025-12-23T13:48:33.000000,rejected,1,6,2026-05-18T11:10:00.000000,0,true,true,true,true,0,LABELED,1,12127,2026-01-04T14:27:34.000Z,0,2,LABELED,1,12127,2026-01-04T13:27:34.000000,true,true,true
2670,2025-10-04T00:00:00.000000,12130,2025-10-05T13:45:47.000000,accepted,0.9,8,2026-05-03T16:31:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2671,2026-04-16T00:00:00.000000,12137,2026-04-19T07:40:30.000000,accepted,,3,2026-04-26T13:01:13.000000,0,true,true,true,true,0,LABELED,1,12138,2026-04-21T13:40:07.000Z,0,1,LABELED,1,12138,2026-04-21T12:58:07.000000,true,true,true
2672,2026-04-03T00:00:00.000000,12140,2026-04-05T17:13:22.000000,no_response,5.3,3,2026-04-16T18:13:53.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2673,2025-10-03T00:00:00.000000,12142,2026-03-26T20:24:00.000000,rejected,12.1,2,2026-06-11T10:17:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2674,2025-09-09T00:00:00.000000,12149,2025-09-09T10:21:48.000000,rejected,7.9,8,2026-05-11T12:44:00.000000,0,true,true,true,true,0,LABELED,1,12146,2025-09-15T13:37:49.000Z,0,2,LABELED,1,12146,2025-09-15T13:07:49.000000,true,true,true
2675,2026-04-26T00:00:00.000000,12152,2026-04-27T17:30:28.000000,no_response,0.5,4,2026-05-11T11:25:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2676,2025-12-04T00:00:00.000000,12160,2025-12-05T20:42:51.000000,scheduled_visit,5.2,8,2026-03-21T11:56:00.000000,1,true,true,true,true,1,LABELED,1,12160,2025-12-06T01:54:51.000Z,1,2,LABELED,1,12160,2025-12-05T20:42:51.000000,true,true,true
2677,2026-02-19T00:00:00.000000,12170,2026-02-19T10:09:12.000000,accepted,0.8,8,2026-04-05T10:01:00.000000,0,true,true,true,true,0,LABELED,1,12165,2026-02-22T02:45:00.000Z,0,1,LABELED,1,12165,2026-02-20T20:57:00.000000,true,true,true
2678,2026-03-13T00:00:00.000000,12172,2026-03-14T13:53:23.000000,accepted,18.1,2,2026-03-24T14:33:58.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2679,2025-07-24T00:00:00.000000,12177,2025-07-26T11:46:47.000000,no_response,2.5,8,2026-04-06T20:35:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
2680,2025-10-26T00:00:00.000000,12183,2025-10-27T16:49:07.000000,accepted,,6,2026-03-11T18:50:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
2681,2025-09-02T00:00:00.000000,12188,2025-09-04T07:27:57.000000,accepted,,8,2026-04-01T11:46:00.000000,0,true,true,true,true,0,AMBIGUOUS,,,,1,0,LABELED,1,12189,2025-09-08T13:54:03.000000,true,true,true
2682,2025-12-10T00:00:00.000000,12196,2025-12-11T09:03:12.000000,no_response,6.5,3,2025-12-13T08:18:33.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2683,2025-12-17T00:00:00.000000,12200,2025-12-28T07:51:42.000000,accepted,5.5,3,2026-01-20T11:04:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2684,2025-11-06T00:00:00.000000,12203,2025-11-06T07:03:19.000000,accepted,1.8,6,2026-03-24T09:51:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2685,2026-04-25T00:00:00.000000,12211,2026-04-27T15:37:23.000000,rejected,10,4,2026-05-06T19:35:57.000000,0,true,true,true,true,0,AMBIGUOUS,,,,1,0,LABELED,1,12210,2026-05-01T09:47:01.000000,true,true,true
2686,2026-02-22T00:00:00.000000,12212,2026-02-25T09:38:08.000000,scheduled_visit,10,6,2026-03-04T09:05:45.000000,1,true,true,true,true,1,LABELED,1,12212,2026-02-25T19:38:08.000Z,0,2,LABELED,1,12212,2026-02-25T09:38:08.000000,true,true,true
2687,2026-06-24T00:00:00.000000,12223,2026-06-24T07:38:40.000000,accepted,0.6,8,2026-07-07T18:23:54.000000,0,true,true,false,true,0,CENSORED,,,,0,0,CENSORED,,,,false,false,false
2688,2025-06-20T00:00:00.000000,12226,2025-06-22T13:59:51.000000,accepted,12.7,7,2026-03-08T20:15:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2689,2025-03-28T00:00:00.000000,12235,2025-04-03T13:04:04.000000,no_response,,8,2026-06-14T13:32:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2690,2026-02-24T00:00:00.000000,12241,2026-02-26T15:23:55.000000,no_response,21.2,1,2026-02-26T15:23:55.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2691,2025-12-06T00:00:00.000000,12243,2025-12-09T18:24:10.000000,rejected,10.9,2,2025-12-18T10:07:41.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2692,2025-08-05T00:00:00.000000,12245,2025-08-31T11:19:00.000000,accepted,,2,2025-09-30T08:37:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,1,12244,2025-09-30T08:37:00.000000,true,true,true
2693,2026-05-11T00:00:00.000000,12246,2026-05-13T07:45:37.000000,accepted,,5,2026-05-24T19:14:49.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2694,2026-04-28T00:00:00.000000,12256,2026-04-29T11:14:57.000000,accepted,9.2,6,2026-05-11T15:59:58.000000,0,true,true,true,true,0,LABELED,1,12254,2026-05-10T09:22:46.000Z,0,2,LABELED,1,12254,2026-05-10T08:28:46.000000,true,true,true
2695,2025-05-30T00:00:00.000000,12257,2025-05-31T10:11:24.000000,no_response,6.4,1,2025-05-31T10:11:24.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2696,2026-05-01T00:00:00.000000,12264,2026-05-02T10:54:22.000000,accepted,,7,2026-06-15T15:33:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2697,2025-10-01T00:00:00.000000,12265,2025-10-01T20:51:51.000000,no_response,16.7,7,2026-06-01T20:45:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2698,2025-02-16T00:00:00.000000,12272,2025-02-20T12:50:07.000000,no_response,5.4,5,2025-08-19T15:02:00.000000,0,true,true,true,true,0,LABELED,1,12275,2025-02-27T14:30:13.000Z,0,1,LABELED,1,12275,2025-02-26T18:48:13.000000,true,true,true
2699,2026-01-19T00:00:00.000000,12278,2026-01-20T08:17:24.000000,accepted,14.9,5,2026-01-30T18:25:13.000000,0,true,true,true,true,0,LABELED,1,12279,2026-01-28T16:01:34.000Z,0,1,LABELED,1,12279,2026-01-28T13:43:34.000000,true,true,true
2700,2026-01-23T00:00:00.000000,12282,2026-02-01T16:56:15.000000,accepted,6,3,2026-02-04T15:46:30.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2701,2025-09-15T00:00:00.000000,12288,2025-09-15T15:22:47.000000,no_response,4.3,6,2025-09-27T08:40:56.000000,0,true,true,true,true,0,LABELED,1,12290,2025-09-24T16:22:03.000Z,0,1,LABELED,1,12290,2025-09-24T09:46:03.000000,true,true,true
2702,2025-10-01T00:00:00.000000,12293,2025-10-02T08:07:14.000000,accepted,1.2,8,2026-01-05T19:18:00.000000,0,true,true,true,true,0,LABELED,1,12291,2025-10-11T13:25:11.000Z,0,1,LABELED,1,12291,2025-10-09T17:43:11.000000,true,true,true
2703,2025-04-04T00:00:00.000000,12300,2025-04-07T07:14:49.000000,rejected,1.5,6,2026-04-05T07:10:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2704,2025-07-30T00:00:00.000000,12305,2025-10-22T09:01:00.000000,no_response,0.5,1,2025-10-22T09:01:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2705,2025-04-14T00:00:00.000000,12306,2025-04-27T19:52:52.000000,accepted,10.3,1,2025-04-27T19:52:52.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2706,2025-02-19T00:00:00.000000,12309,2025-02-25T10:01:21.000000,accepted,32.2,5,2026-05-18T18:54:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
2707,2025-11-21T00:00:00.000000,12315,2025-11-22T10:45:25.000000,no_response,,4,2026-06-24T17:54:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
