spot_id,natural_light,luminaires,charging_ports,security_type,floor_level,elevators,vertical_height_m,parking_spaces,building_status,floor_material,amenities
1913,true,2,0,basic,2,2,,0,new,ceramic,[]
1914,false,0,0,basic,13,21,10.7,147,new,ceramic,"[""cafeteria"", ""loading_dock""]"
1915,true,35,0,none,0,1,4.1,2,good,concrete,[]
1916,true,0,0,full,4,29,0.0,2,fair,carpet,"[""rooftop"", ""gym""]"
1917,true,15,0,none,3,2,,12,good,carpet,"[""gym"", ""reception""]"
1918,true,3,0,cctv,2,3,6.7,18,fair,ceramic,[]
1919,true,0,0,cctv,13,38,10.6,348,good,ceramic,"[""gym"", ""rooftop"", ""loading_dock""]"
1920,false,0,0,none,1,2,3.3,1,fair,ceramic,"[""security_booth"", ""gym""]"
1921,true,2,0,cctv,3,3,5.3,3,new,ceramic,"[""rooftop""]"
1922,true,3,0,cctv,10,5,,43,fair,wood,"[""kitchen"", ""storage"", ""security_booth"", ""gym""]"
1923,false,0,2,basic,2,10,9.7,79,good,concrete,[]
1924,true,4,0,full,7,3,2.5,7,fair,ceramic,"[""loading_dock"", ""security_booth"", ""rooftop""]"
1925,true,18,0,cctv,28,10,2.3,13,fair,,"[""cafeteria"", ""meeting_rooms"", ""lounge"", ""rooftop""]"
1926,false,32,4,cctv,0,7,10.6,71,good,concrete,"[""reception""]"
1927,true,9,0,cctv,0,0,6.1,14,new,polished_concrete,"[""storage"", ""kitchen"", ""cafeteria""]"
1928,true,0,0,full,0,18,0.0,2,good,polished_concrete,[]
1929,true,0,0,cctv,0,4,7.2,38,new,concrete,"[""parking"", ""reception"", ""kitchen"", ""meeting_rooms""]"
1930,true,15,0,cctv,5,11,4.6,101,good,ceramic,"[""security_booth"", ""kitchen"", ""lounge""]"
1931,true,0,0,basic,3,2,4.1,5,new,ceramic,"[""loading_dock"", ""lounge"", ""cafeteria""]"
1932,false,4,,full,3,10,5.8,98,good,concrete,"[""security_booth""]"
1933,true,0,0,none,0,1,3.2,5,good,ceramic,"[""reception""]"
1934,true,0,0,full,0,1,2.7,8,good,carpet,[]
1935,false,4,0,full,25,17,,91,good,carpet,"[""parking"", ""meeting_rooms"", ""lounge"", ""gym""]"
1936,true,5,8,none,0,25,0.0,2,good,ceramic,"[""meeting_rooms"", ""gym"", ""lounge""]"
1937,true,0,,cctv,28,10,,1,good,ceramic,[]
1938,true,33,0,cctv,0,7,,60,needs_renovation,polished_concrete,"[""storage"", ""loading_dock""]"
1939,true,0,0,cctv,0,1,3.8,3,good,polished_concrete,[]
1940,true,0,0,cctv,3,9,8.4,78,good,ceramic,"[""kitchen"", ""reception""]"
1941,true,1,0,basic,0,2,7.5,12,good,concrete,[]
1942,true,0,12,basic,9,3,3.2,2,good,carpet,"[""rooftop"", ""conference_room""]"
1943,true,5,4,basic,0,25,0.0,2,fair,ceramic,"[""conference_room"", ""security_booth"", ""parking""]"
1944,false,9,0,full,0,1,4.2,5,fair,concrete,[]
1945,false,1,0,cctv,1,11,0.0,4,fair,polished_concrete,[]
1946,true,1,0,none,7,3,3.7,5,new,ceramic,"[""meeting_rooms"", ""rooftop"", ""storage"", ""gym""]"
1947,true,35,0,cctv,0,21,0.0,3,good,wood,"[""parking""]"
1948,true,0,,basic,0,3,1.7,2,new,wood,"[""conference_room"", ""storage""]"
1949,false,0,0,cctv,7,7,7.2,41,good,ceramic,"[""cafeteria"", ""kitchen"", ""parking""]"
1950,false,0,0,cctv,7,2,4.5,6,good,polished_concrete,[]
1951,true,38,5,basic,0,0,2.0,13,good,polished_concrete,[]
1952,true,0,5,basic,0,0,3.9,5,fair,carpet,"[""lounge""]"
1953,true,9,0,basic,1,1,2.9,10,fair,carpet,"[""security_booth""]"
1954,true,11,3,basic,1,0,3.8,1,new,polished_concrete,"[""security_booth""]"
1955,true,0,2,none,0,0,8.9,12,fair,concrete,"[""cafeteria"", ""storage"", ""meeting_rooms""]"
1956,false,7,0,basic,0,2,2.4,11,good,concrete,[]
1957,false,0,,cctv,3,6,10.4,49,new,ceramic,"[""conference_room"", ""parking"", ""cafeteria""]"
1958,true,0,0,basic,3,3,8.2,19,good,ceramic,[]
1959,true,3,0,cctv,2,2,,5,new,ceramic,[]
1960,false,0,,basic,19,9,4.2,28,good,polished_concrete,[]
1961,false,2,14,cctv,0,2,2.8,18,new,concrete,"[""conference_room""]"
1962,true,0,,basic,0,20,0.0,1,good,concrete,"[""cafeteria"", ""conference_room"", ""storage"", ""security_booth""]"
1963,false,0,0,cctv,0,2,4.4,4,fair,concrete,"[""loading_dock""]"
1964,true,0,0,none,0,1,4.1,4,new,concrete,"[""storage"", ""reception"", ""meeting_rooms""]"
1965,true,2,0,basic,0,2,0.0,1,fair,concrete,[]
1966,false,7,7,full,0,15,0.0,4,good,concrete,[]
1967,false,12,0,basic,0,19,5.5,187,good,wood,"[""conference_room"", ""storage"", ""meeting_rooms""]"
1968,true,23,0,full,3,5,5.4,37,good,concrete,"[""kitchen""]"
1969,true,0,,none,2,1,5.2,8,good,,"[""reception"", ""gym"", ""meeting_rooms"", ""lounge""]"
1970,true,0,0,basic,1,1,2.7,6,good,,"[""security_booth"", ""gym""]"
1971,false,39,0,none,0,2,9.8,9,good,concrete,"[""reception""]"
1972,true,4,0,basic,1,2,2.8,14,good,carpet,"[""loading_dock""]"
1973,true,0,,full,3,1,3.0,16,good,wood,"[""conference_room"", ""cafeteria"", ""security_booth"", ""gym""]"
1974,true,8,0,basic,0,4,,5,good,concrete,"[""security_booth"", ""reception"", ""storage""]"
1975,false,0,0,full,0,25,7.7,246,good,ceramic,"[""loading_dock""]"
1976,false,1,0,basic,0,1,2.6,5,fair,polished_concrete,"[""storage"", ""conference_room"", ""reception"", ""meeting_rooms""]"
1977,true,22,,none,1,0,2.7,10,fair,polished_concrete,"[""cafeteria"", ""meeting_rooms""]"
1978,false,4,0,basic,1,6,7.5,43,good,,[]
1979,true,0,0,none,0,4,9.9,33,fair,concrete,[]
1980,false,14,2,basic,0,10,8.9,99,good,concrete,[]
1981,true,2,0,basic,0,0,4.6,4,good,ceramic,"[""loading_dock"", ""rooftop""]"
1982,true,3,0,basic,0,0,8.2,7,fair,wood,"[""reception"", ""gym"", ""security_booth"", ""cafeteria""]"
1983,false,0,0,basic,0,1,3.3,9,good,polished_concrete,[]
1984,true,15,0,none,0,0,,11,good,concrete,[]
1985,false,0,0,basic,2,3,3.1,3,new,ceramic,[]
1986,true,0,18,cctv,0,13,8.7,123,good,ceramic,[]
1987,true,9,0,basic,5,7,10.3,46,good,concrete,"[""kitchen""]"
1988,true,1,,none,0,0,2.8,1,new,ceramic,"[""lounge"", ""security_booth"", ""storage"", ""gym""]"
1989,false,3,,basic,0,7,6.5,64,needs_renovation,concrete,"[""cafeteria"", ""loading_dock"", ""kitchen"", ""conference_room""]"
1990,false,0,0,none,0,0,3.4,6,good,concrete,[]
1991,true,12,,full,1,1,2.9,14,good,ceramic,"[""security_booth"", ""lounge"", ""rooftop"", ""storage""]"
1992,false,0,,basic,28,34,0.0,5,good,polished_concrete,[]
1993,true,0,,cctv,9,17,3.3,362,good,concrete,"[""meeting_rooms"", ""storage""]"
1994,false,3,0,full,0,2,2.7,18,good,,"[""kitchen"", ""reception"", ""lounge"", ""conference_room""]"
1995,false,5,,basic,3,2,7.4,18,fair,concrete,"[""kitchen""]"
1996,true,3,0,cctv,2,0,2.6,3,fair,,"[""conference_room"", ""gym"", ""parking"", ""cafeteria""]"
1997,false,2,0,basic,0,17,0.0,1,good,,"[""loading_dock"", ""security_booth""]"
1998,false,4,0,none,10,7,4.6,28,new,wood,"[""gym"", ""kitchen"", ""storage""]"
1999,false,2,,basic,0,1,7.3,6,good,ceramic,"[""cafeteria""]"
2000,false,13,0,cctv,1,2,10.4,25,fair,ceramic,"[""conference_room""]"
2001,true,7,0,full,1,1,11.3,15,good,wood,"[""kitchen"", ""storage"", ""rooftop""]"
2002,false,1,19,basic,27,12,5.9,58,fair,concrete,[]
2003,false,0,0,full,2,2,,19,fair,carpet,[]
2004,false,26,0,cctv,2,7,7.6,36,good,carpet,[]
2005,true,0,,cctv,0,1,2.1,5,good,,"[""security_booth"", ""kitchen"", ""conference_room""]"
2006,true,14,0,basic,0,1,,11,good,wood,"[""meeting_rooms"", ""kitchen"", ""gym""]"
2007,true,3,20,basic,2,2,3.7,46,good,concrete,[]
2008,false,3,0,basic,0,8,9.0,78,new,ceramic,[]
2009,true,0,0,cctv,0,0,4.3,2,good,concrete,[]
2010,true,0,0,cctv,16,5,3.8,5,needs_renovation,carpet,"[""meeting_rooms"", ""rooftop"", ""cafeteria"", ""storage""]"
2011,false,3,,cctv,0,3,3.4,4,fair,concrete,"[""parking"", ""loading_dock"", ""storage""]"
2012,true,8,0,none,4,8,1.9,184,good,concrete,[]
2013,true,0,0,basic,9,4,2.0,5,good,concrete,"[""reception"", ""parking""]"
2014,true,29,0,cctv,0,1,,6,good,concrete,[]
2015,false,14,0,cctv,1,7,7.0,51,fair,ceramic,"[""loading_dock"", ""parking"", ""conference_room""]"
2016,false,24,0,none,9,3,3.6,5,fair,wood,[]
2017,true,0,0,none,9,73,0.0,0,fair,,"[""security_booth"", ""kitchen"", ""cafeteria"", ""reception""]"
2018,true,0,0,none,2,3,10.9,16,good,concrete,[]
2019,true,1,1,cctv,0,4,8.8,45,good,wood,"[""parking"", ""conference_room"", ""lounge""]"
2020,true,5,0,full,0,2,4.8,6,fair,,"[""security_booth"", ""gym""]"
2021,true,0,11,basic,1,3,6.1,12,good,ceramic,"[""security_booth"", ""rooftop"", ""storage"", ""kitchen""]"
2022,false,0,,basic,0,3,2.5,12,fair,polished_concrete,"[""parking"", ""gym"", ""meeting_rooms"", ""kitchen""]"
2023,false,0,0,basic,0,2,3.1,8,good,concrete,"[""kitchen"", ""meeting_rooms""]"
2024,true,0,0,cctv,0,48,7.9,474,fair,concrete,[]
2025,false,1,,cctv,2,0,,6,good,ceramic,[]
2026,true,0,0,none,0,24,0.0,4,good,carpet,[]
2027,false,4,,full,30,30,5.6,185,good,wood,[]
2028,false,0,0,basic,0,1,9.1,17,good,concrete,"[""loading_dock"", ""reception"", ""security_booth"", ""storage""]"
2029,false,1,0,full,0,7,6.7,75,good,concrete,"[""loading_dock""]"
2030,true,1,,basic,0,2,3.0,48,fair,polished_concrete,"[""cafeteria"", ""gym""]"
2031,true,5,,none,0,26,9.7,253,good,concrete,"[""cafeteria""]"
2032,true,7,0,full,12,4,2.9,2,new,wood,"[""meeting_rooms"", ""gym""]"
2033,true,0,0,full,3,2,2.8,3,good,polished_concrete,"[""reception""]"
2034,true,0,0,cctv,0,123,,2,needs_renovation,concrete,[]
2035,true,11,0,cctv,1,2,2.3,5,good,,"[""rooftop"", ""parking"", ""cafeteria"", ""kitchen""]"
2036,true,0,14,cctv,19,7,4.6,14,new,polished_concrete,"[""gym"", ""storage""]"
2037,true,0,0,full,6,4,,63,good,,[]
2038,false,4,0,basic,28,102,0.0,3,good,ceramic,"[""lounge"", ""conference_room"", ""kitchen""]"
2039,true,3,0,basic,0,1,0.0,1,new,concrete,"[""conference_room"", ""security_booth"", ""loading_dock"", ""reception""]"
2040,false,0,0,full,0,0,3.6,5,fair,polished_concrete,[]
2041,false,9,20,basic,0,14,7.2,133,fair,polished_concrete,"[""parking"", ""reception""]"
2042,true,5,,basic,1,18,,1,good,ceramic,[]
2043,true,4,0,cctv,1,1,6.8,9,new,concrete,[]
2044,true,9,0,basic,0,79,0.0,2,new,concrete,[]
2045,true,37,,basic,0,3,9.6,26,needs_renovation,,"[""cafeteria"", ""reception""]"
2046,false,5,0,basic,7,3,2.9,0,needs_renovation,ceramic,[]
2047,false,1,0,cctv,10,4,4.6,22,fair,polished_concrete,"[""rooftop""]"
2048,true,5,,none,8,3,2.9,8,new,polished_concrete,"[""lounge"", ""meeting_rooms""]"
2049,true,4,0,full,0,4,2.4,125,fair,wood,"[""storage""]"
2050,true,0,0,none,0,1,4.8,6,good,ceramic,[]
2051,true,14,,none,0,9,0.0,1,needs_renovation,wood,"[""reception""]"
2052,true,3,0,basic,0,6,0.0,2,good,carpet,[]
2053,false,0,,cctv,22,9,0.0,2,good,ceramic,"[""reception"", ""cafeteria"", ""kitchen""]"
2054,false,20,0,basic,0,1,3.8,9,fair,carpet,[]
2055,true,0,,cctv,3,1,3.4,12,good,ceramic,"[""security_booth"", ""cafeteria"", ""rooftop""]"
2056,true,4,,basic,5,2,2.4,28,new,polished_concrete,"[""meeting_rooms"", ""reception"", ""lounge""]"
2057,true,8,0,full,0,1,4.5,8,fair,concrete,"[""rooftop"", ""kitchen"", ""meeting_rooms"", ""lounge""]"
2058,true,0,0,cctv,0,2,2.8,20,good,concrete,[]
2059,false,0,0,full,0,0,2.8,5,needs_renovation,carpet,[]
2060,true,0,0,basic,0,19,8.5,193,needs_renovation,polished_concrete,[]
2061,true,36,0,cctv,2,2,3.3,28,good,concrete,"[""reception"", ""cafeteria"", ""rooftop"", ""loading_dock""]"
2062,false,0,0,basic,0,4,8.6,47,good,concrete,[]
2063,true,13,0,basic,0,0,3.2,6,good,concrete,"[""storage"", ""rooftop""]"
2064,true,18,4,cctv,8,3,,7,good,ceramic,[]
2065,false,0,,basic,5,4,0.0,1,new,polished_concrete,[]
2066,true,18,0,cctv,0,1,2.7,25,fair,wood,[]
2067,true,0,0,basic,0,0,3.8,9,good,concrete,"[""security_booth"", ""loading_dock""]"
2068,true,15,3,cctv,0,8,0.0,3,good,polished_concrete,"[""conference_room"", ""storage"", ""cafeteria""]"
2069,false,0,0,basic,0,13,0.0,0,new,polished_concrete,"[""loading_dock""]"
2070,true,2,0,basic,0,5,3.5,89,fair,ceramic,[]
2071,false,3,0,basic,5,2,3.3,15,good,concrete,"[""security_booth"", ""meeting_rooms""]"
2072,true,5,0,none,0,17,9.3,176,new,polished_concrete,[]
2073,false,5,0,basic,3,4,2.5,36,fair,polished_concrete,"[""security_booth"", ""conference_room""]"
2074,false,0,0,basic,0,4,0.0,2,new,polished_concrete,[]
2075,true,14,0,none,7,4,3.4,51,good,ceramic,[]
2076,true,0,6,basic,2,9,,80,good,ceramic,"[""loading_dock"", ""storage"", ""security_booth""]"
2077,true,8,2,basic,2,9,6.2,90,new,carpet,[]
2078,true,0,3,basic,0,6,,3,good,concrete,[]
2079,true,0,0,none,17,6,2.4,5,good,concrete,"[""conference_room""]"
2080,true,4,0,basic,7,3,2.4,3,good,polished_concrete,"[""gym"", ""kitchen""]"
2081,true,15,1,basic,0,2,,1,good,ceramic,"[""kitchen"", ""lounge"", ""meeting_rooms"", ""parking""]"
2082,true,34,0,full,1,0,3.5,20,new,ceramic,[]
2083,false,2,0,none,0,3,7.3,26,good,polished_concrete,[]
2084,false,13,0,basic,1,2,8.5,19,new,polished_concrete,"[""cafeteria"", ""conference_room""]"
2085,true,2,0,cctv,0,0,3.5,12,new,concrete,"[""cafeteria"", ""kitchen"", ""lounge""]"
2086,false,0,0,basic,0,1,,2,good,polished_concrete,[]
2087,true,26,,basic,5,18,6.0,172,good,polished_concrete,[]
2088,true,0,,basic,29,13,2.7,51,good,concrete,"[""storage"", ""reception""]"
2089,true,1,0,basic,2,1,3.3,18,new,wood,[]
2090,true,7,,basic,5,5,,25,new,ceramic,[]
2091,false,8,,none,10,6,0.0,0,good,wood,[]
2092,false,10,,full,20,7,,5,new,polished_concrete,[]
2093,true,25,,none,0,0,2.1,4,fair,concrete,[]
2094,true,0,0,cctv,14,6,3.7,18,good,polished_concrete,"[""reception"", ""meeting_rooms"", ""rooftop""]"
2095,true,3,0,cctv,0,1,,10,fair,wood,"[""security_booth""]"
2096,true,0,0,basic,8,17,0.0,2,fair,carpet,[]
2097,true,0,0,cctv,1,2,3.6,13,new,carpet,"[""lounge"", ""gym"", ""reception"", ""cafeteria""]"
2098,false,22,0,basic,3,21,8.6,201,fair,wood,[]
2099,true,0,0,none,0,2,2.1,5,new,wood,[]
2100,true,12,0,basic,3,2,3.5,4,new,ceramic,[]
2101,true,5,,cctv,8,13,0.0,4,good,ceramic,"[""rooftop""]"
2102,false,0,3,cctv,0,3,7.1,22,good,ceramic,"[""lounge"", ""parking"", ""meeting_rooms"", ""conference_room""]"
2103,true,0,0,basic,0,4,0.0,2,new,carpet,"[""meeting_rooms"", ""cafeteria"", ""reception""]"
2104,true,0,0,cctv,0,4,0.0,0,needs_renovation,carpet,"[""loading_dock"", ""meeting_rooms""]"
2105,true,0,3,none,0,12,,114,fair,wood,"[""parking"", ""kitchen"", ""meeting_rooms""]"
2106,true,0,0,basic,29,13,0.0,0,good,polished_concrete,"[""lounge"", ""gym"", ""conference_room""]"
2107,true,4,4,full,4,3,10.3,18,new,polished_concrete,[]
2108,true,18,,basic,0,4,0.0,0,good,wood,"[""security_booth"", ""cafeteria""]"
2109,true,13,2,basic,3,10,0.0,0,new,ceramic,[]
2110,true,11,0,basic,0,3,0.0,2,new,ceramic,"[""cafeteria"", ""lounge"", ""security_booth"", ""reception""]"
2111,true,0,5,basic,3,1,5.0,9,good,concrete,"[""lounge"", ""gym""]"
2112,true,2,0,cctv,6,3,3.3,16,good,concrete,[]
2113,true,7,,basic,3,14,7.4,131,needs_renovation,ceramic,[]
2114,true,4,0,cctv,25,13,3.5,47,fair,carpet,"[""meeting_rooms"", ""rooftop""]"
2115,true,13,0,basic,3,5,3.6,5,new,ceramic,[]
2116,true,15,0,basic,0,1,3.8,10,good,ceramic,"[""storage"", ""gym"", ""rooftop"", ""kitchen""]"
2117,true,10,0,cctv,0,15,0.0,1,good,ceramic,[]
2118,true,0,0,none,1,6,0.0,1,fair,concrete,"[""reception"", ""kitchen""]"
2119,false,29,0,full,1,1,4.0,3,fair,polished_concrete,[]
2120,true,2,,basic,7,4,5.2,5,good,concrete,[]
2121,true,0,0,cctv,11,4,3.7,9,good,concrete,[]
2122,false,2,,cctv,12,4,,9,new,ceramic,"[""cafeteria"", ""gym"", ""security_booth"", ""parking""]"
2123,false,28,3,basic,26,14,10.4,48,fair,ceramic,"[""kitchen"", ""lounge"", ""parking"", ""gym""]"
2124,true,3,0,cctv,0,1,5.1,24,new,wood,[]
2125,false,3,0,none,1,75,0.0,1,good,concrete,"[""conference_room"", ""rooftop""]"
2126,false,0,0,full,0,7,0.0,0,good,concrete,"[""rooftop"", ""reception""]"
2127,true,0,0,cctv,0,3,5.1,7,good,polished_concrete,"[""reception""]"
2128,true,0,0,full,3,2,4.5,13,fair,wood,[]
2129,true,8,0,basic,3,6,8.3,52,fair,polished_concrete,"[""reception""]"
2130,false,0,,basic,0,1,,5,needs_renovation,polished_concrete,"[""rooftop"", ""reception"", ""gym""]"
2131,false,2,,basic,0,3,4.0,6,fair,polished_concrete,"[""reception"", ""parking"", ""gym"", ""loading_dock""]"
2132,true,1,0,cctv,2,2,5.0,12,good,wood,"[""reception""]"
2133,false,2,0,cctv,22,7,4.1,8,new,polished_concrete,[]
2134,true,0,0,basic,1,4,4.8,4,good,wood,[]
2135,true,0,5,cctv,0,1,0.0,2,fair,carpet,"[""rooftop"", ""loading_dock"", ""security_booth"", ""parking""]"
2136,false,25,0,basic,2,14,0.0,2,needs_renovation,wood,[]
2137,true,0,0,basic,0,0,3.3,3,needs_renovation,concrete,[]
2138,true,2,0,full,0,10,,82,fair,wood,[]
2139,false,0,0,full,0,2,6.8,26,good,carpet,[]
2140,true,2,0,cctv,1,5,,33,good,ceramic,[]
2141,false,21,0,cctv,4,45,8.6,419,good,polished_concrete,"[""kitchen"", ""loading_dock"", ""parking"", ""gym""]"
2142,false,2,0,cctv,0,0,,13,fair,wood,"[""meeting_rooms""]"
2143,true,3,5,cctv,0,1,0.0,5,fair,ceramic,[]
2144,true,0,0,full,20,7,3.4,21,new,carpet,"[""reception"", ""security_booth"", ""cafeteria""]"
2145,true,0,17,none,2,3,10.0,14,needs_renovation,ceramic,[]
2146,true,15,15,full,3,5,0.0,4,needs_renovation,polished_concrete,[]
2147,true,3,0,full,0,0,,11,fair,ceramic,"[""meeting_rooms""]"
2148,true,6,5,cctv,3,36,0.0,1,fair,concrete,"[""meeting_rooms"", ""cafeteria"", ""security_booth""]"
2149,false,0,3,full,1,1,2.5,7,needs_renovation,,"[""security_booth"", ""cafeteria""]"
2150,true,15,0,none,15,10,0.0,2,new,carpet,"[""kitchen"", ""storage"", ""rooftop"", ""security_booth""]"
2151,true,2,19,basic,2,1,5.0,6,fair,ceramic,"[""storage""]"
2152,true,0,0,basic,0,0,2.5,3,fair,concrete,[]
2153,true,1,0,cctv,0,7,,2,good,,[]
2154,true,0,0,basic,1,4,,29,good,ceramic,[]
2155,true,0,,basic,0,2,7.2,18,fair,concrete,"[""rooftop""]"
2156,true,32,,basic,1,2,8.0,21,fair,concrete,"[""meeting_rooms"", ""kitchen"", ""conference_room"", ""loading_dock""]"
2157,false,0,,basic,0,13,,125,fair,carpet,[]
2158,false,0,0,cctv,0,1,6.0,3,good,polished_concrete,[]
2159,true,12,0,basic,0,1,5.5,1,good,polished_concrete,"[""loading_dock""]"
2160,true,8,0,cctv,21,7,4.2,3,fair,ceramic,[]
2161,true,11,0,cctv,23,9,3.5,9,good,polished_concrete,"[""rooftop"", ""gym""]"
2162,true,0,0,basic,0,9,8.3,95,needs_renovation,polished_concrete,"[""gym"", ""loading_dock"", ""kitchen"", ""conference_room""]"
2163,true,0,0,none,0,13,0.0,1,good,wood,[]
2164,true,0,,none,0,7,0.0,2,good,ceramic,[]
2165,false,4,,cctv,0,1,,4,good,,"[""kitchen"", ""security_booth"", ""gym"", ""parking""]"
2166,true,0,3,full,8,2,2.9,2,fair,polished_concrete,"[""cafeteria"", ""loading_dock"", ""storage"", ""reception""]"
2167,true,7,0,basic,0,2,5.0,14,new,polished_concrete,"[""storage"", ""cafeteria""]"
2168,false,0,0,none,0,1,3.8,9,good,polished_concrete,"[""rooftop"", ""lounge""]"
2169,true,0,,basic,1,1,4.0,6,new,concrete,"[""storage""]"
2170,true,0,0,none,0,13,0.0,3,fair,wood,"[""lounge"", ""conference_room"", ""gym""]"
2171,true,0,0,basic,3,8,9.2,81,new,concrete,"[""reception"", ""kitchen"", ""rooftop""]"
2172,true,15,5,full,0,3,3.0,12,good,ceramic,"[""parking"", ""kitchen""]"
2173,true,1,0,basic,2,5,0.0,2,good,ceramic,"[""kitchen"", ""rooftop""]"
2174,true,8,5,full,0,2,3.2,37,good,concrete,"[""reception"", ""lounge"", ""cafeteria"", ""loading_dock""]"
2175,true,4,0,basic,0,1,11.7,12,fair,polished_concrete,"[""storage"", ""gym"", ""loading_dock"", ""meeting_rooms""]"
2176,false,0,,basic,0,2,5.4,11,fair,polished_concrete,"[""parking"", ""security_booth"", ""cafeteria""]"
2177,true,1,,none,3,18,0.0,0,needs_renovation,wood,[]
2178,true,0,0,basic,1,1,2.5,18,new,ceramic,[]
2179,false,0,,none,2,4,2.8,51,needs_renovation,concrete,"[""loading_dock"", ""gym""]"
2180,true,32,4,basic,6,3,2.4,14,good,wood,[]
2181,true,0,0,none,3,2,3.5,6,fair,concrete,"[""kitchen"", ""parking"", ""storage""]"
2182,true,6,0,full,4,4,4.7,14,good,carpet,"[""cafeteria"", ""meeting_rooms""]"
2183,false,0,,none,3,88,,853,good,wood,"[""gym"", ""lounge"", ""meeting_rooms""]"
2184,false,0,,cctv,10,3,4.2,9,new,carpet,[]
2185,false,11,3,full,0,0,3.3,3,needs_renovation,,[]
2186,true,8,0,basic,0,8,4.2,186,needs_renovation,concrete,[]
2187,true,5,,basic,0,0,4.5,4,fair,polished_concrete,"[""cafeteria"", ""reception"", ""storage"", ""gym""]"
2188,false,0,0,basic,0,0,4.6,9,new,polished_concrete,"[""meeting_rooms""]"
2189,true,8,4,basic,0,1,2.5,5,good,wood,[]
2190,false,0,,basic,0,2,,4,good,,[]
2191,true,4,0,cctv,0,1,3.3,2,needs_renovation,wood,"[""security_booth"", ""loading_dock""]"
2192,true,2,0,cctv,2,2,3.3,3,good,concrete,"[""rooftop"", ""loading_dock"", ""reception"", ""gym""]"
2193,true,7,16,cctv,0,15,,139,fair,,[]
2194,true,4,0,full,17,7,,2,fair,polished_concrete,"[""conference_room""]"
2195,true,4,0,cctv,1,0,8.0,4,needs_renovation,concrete,"[""rooftop"", ""storage"", ""loading_dock""]"
2196,true,3,0,cctv,3,32,8.0,296,new,polished_concrete,[]
2197,true,0,0,cctv,0,2,4.3,10,new,polished_concrete,[]
2198,false,40,0,cctv,2,6,7.1,47,needs_renovation,concrete,"[""cafeteria""]"
2199,true,0,0,cctv,6,3,4.8,7,new,concrete,[]
2200,true,0,0,basic,5,7,0.0,0,good,carpet,[]
2201,true,4,0,basic,7,4,3.9,0,good,ceramic,"[""storage"", ""reception""]"
2202,true,0,0,cctv,3,3,2.6,0,good,concrete,"[""meeting_rooms""]"
2203,true,12,0,none,4,2,,5,good,concrete,"[""conference_room"", ""lounge"", ""gym""]"
2204,false,0,0,cctv,9,12,10.5,60,fair,ceramic,[]
2205,true,5,0,full,1,1,,1,fair,concrete,"[""rooftop"", ""meeting_rooms""]"
2206,true,1,0,cctv,0,24,0.0,2,good,wood,[]
2207,true,0,2,basic,0,1,3.0,29,new,concrete,[]
2208,false,0,6,full,8,3,,10,needs_renovation,concrete,[]
2209,true,1,18,basic,4,2,,17,fair,concrete,"[""cafeteria"", ""parking""]"
2210,true,2,0,basic,0,9,0.0,3,fair,ceramic,"[""parking"", ""lounge"", ""kitchen"", ""storage""]"
2211,true,7,0,cctv,0,4,6.8,29,fair,ceramic,"[""parking""]"
2212,false,0,,basic,1,10,10.7,102,new,ceramic,[]
2213,true,0,,none,2,7,0.0,1,new,polished_concrete,"[""gym"", ""reception"", ""rooftop""]"
2214,true,3,0,none,0,1,7.7,6,fair,wood,[]
2215,true,3,0,none,0,4,9.8,30,good,wood,"[""parking"", ""security_booth"", ""storage"", ""meeting_rooms""]"
2216,true,0,0,full,1,2,4.3,3,fair,polished_concrete,"[""meeting_rooms"", ""gym""]"
2217,true,10,3,cctv,7,6,,36,good,concrete,"[""kitchen"", ""loading_dock"", ""security_booth""]"
2218,true,14,,basic,9,12,8.8,82,fair,concrete,"[""kitchen"", ""meeting_rooms"", ""security_booth""]"
2219,false,12,2,cctv,0,3,5.0,2,fair,,[]
2220,true,0,0,cctv,0,2,3.9,54,good,carpet,[]
2221,true,0,0,full,3,3,5.2,4,good,polished_concrete,"[""cafeteria"", ""lounge"", ""kitchen"", ""meeting_rooms""]"
2222,true,0,5,basic,6,2,2.7,23,new,polished_concrete,"[""conference_room"", ""cafeteria"", ""lounge""]"
2223,true,0,,full,0,2,4.9,4,fair,concrete,"[""lounge"", ""rooftop"", ""loading_dock"", ""gym""]"
