inquiry_id,lead_id,spot_id,inquiry_at,channel,message_length,requested_area_sqm,requested_budget_mxn_rent_monthly,requested_budget_mxn_sale_total,urgency_days,asked_visit,broker_response,broker_response_hours
12647,2778,1254,2025-08-04T09:09:56.000000,web,142,692.4,,16741248.93,154,false,no_response,11.3
12648,2778,349,2025-08-12T18:54:00.000000,whatsapp,72,259.3,,16875786.83,230,false,rejected,5.2
12649,2778,596,2026-02-23T16:29:00.000000,app,168,266.0,,16135733.63,211,true,accepted,0.5
12650,2778,897,2025-08-03T11:06:56.000000,web,186,237.5,,15788296.12,,false,accepted,2.1
12651,2779,510,2026-02-25T08:53:00.000000,email,291,2137.8,33396.45,,77,false,accepted,8.9
12652,2780,238,2025-11-25T07:47:00.000000,whatsapp,256,99.1,,7080240.22,251,false,no_response,3.4
12653,2781,2835,2026-03-30T12:41:52.000000,web,133,293.6,13297.72,,277,false,accepted,1.4
12654,2781,1497,2026-03-26T12:04:58.000000,whatsapp,76,983.3,11962.82,,4,false,accepted,1.5
12655,2781,1555,2026-05-12T17:48:00.000000,email,54,1635.0,9755.84,,75,false,scheduled_visit,10.3
12656,2781,167,2026-06-08T18:48:00.000000,email,86,573.3,11588.98,,16,false,accepted,0.5
12657,2782,2995,2026-02-07T07:16:18.000000,web,160,800.0,30287.68,,10,false,accepted,
12658,2782,2074,2026-06-05T11:10:00.000000,web,298,639.3,21958.55,,,false,no_response,6.7
12659,2782,1992,2026-02-11T07:34:04.000000,email,332,3516.5,29503.74,,,false,accepted,1.6
12660,2782,2572,2026-02-05T13:04:34.000000,whatsapp,230,670.7,21845.82,,,false,accepted,6.3
12661,2782,1265,2026-02-12T18:13:49.000000,web,336,2637.6,23825.39,,73,false,rejected,
12662,2783,403,2025-03-24T20:33:00.000000,whatsapp,116,916.9,208514.01,47530838.89,,false,accepted,8.8
12663,2783,1592,2025-04-10T16:12:00.000000,phone,251,150.0,186774.92,45695250.43,14,false,scheduled_visit,9.4
12664,2783,2552,2026-05-26T09:27:00.000000,whatsapp,75,399.5,171880.72,43398396.73,,false,accepted,19.4
12665,2783,2653,2025-05-26T10:23:00.000000,app,263,245.5,230285.59,36815200.48,,false,rejected,17.9
12666,2783,1167,2025-01-25T11:47:43.000000,app,283,812.7,211225.93,49168586.97,364,true,rejected,0.9
12667,2784,1315,2025-06-28T10:50:00.000000,web,148,493.0,25003.25,,,true,accepted,21.4
12668,2785,469,2026-06-10T11:15:00.000000,web,134,424.1,164263.26,,,true,rejected,67.1
12669,2785,2807,2025-05-25T09:13:58.000000,whatsapp,231,544.0,160727.07,,140,false,scheduled_visit,6.8
12670,2785,1179,2025-10-12T15:55:00.000000,app,278,502.8,140537.11,,58,true,rejected,14.7
12671,2785,1778,2025-05-23T08:31:48.000000,web,150,476.5,139622.4,,,true,rejected,19.9
12672,2785,1260,2025-05-19T16:54:05.000000,app,113,297.9,164016.29,,43,false,no_response,5.8
12673,2786,710,2026-04-15T19:46:38.000000,web,101,506.4,,5441134.01,341,false,accepted,9.7
12674,2787,301,2025-11-30T07:16:33.000000,app,162,1138.3,432498.43,,54,false,no_response,
12675,2787,873,2025-12-01T07:43:10.000000,email,200,1082.0,358016.35,,349,false,scheduled_visit,30.0
12676,2788,1590,2026-01-21T11:48:24.000000,whatsapp,186,1137.8,18417.41,,298,true,accepted,10.3
12677,2788,2918,2026-01-24T11:50:27.000000,web,207,1134.3,15055.25,,63,true,accepted,4.1
12678,2788,2212,2026-01-22T14:30:07.000000,web,134,1521.8,13847.31,,341,false,accepted,7.2
12679,2789,2465,2025-11-04T07:32:00.000000,web,419,198.0,,10495255.31,45,false,accepted,14.1
12680,2789,1709,2026-05-31T14:06:00.000000,web,212,119.5,,10560389.66,53,true,accepted,19.6
12681,2789,79,2026-04-16T10:09:00.000000,email,304,386.7,,10173369.78,,false,rejected,23.9
12682,2789,1498,2025-06-13T18:21:04.000000,web,191,470.0,,10606396.57,45,false,accepted,42.0
12683,2789,198,2025-06-09T20:15:51.000000,whatsapp,255,155.3,,10902224.78,87,false,accepted,18.8
12684,2789,1952,2026-05-04T13:09:00.000000,email,160,257.1,,12807434.91,138,false,no_response,1.2
12685,2789,7,2025-06-15T13:15:53.000000,web,152,279.8,,14410588.46,,false,rejected,1.7
12686,2790,2689,2025-05-10T20:07:16.000000,app,164,465.0,,10987146.0,362,false,no_response,2.6
12687,2790,483,2026-01-01T15:02:00.000000,app,100,424.8,,11744184.49,48,false,accepted,17.5
12688,2790,2412,2026-01-14T20:20:00.000000,web,195,457.8,,11056882.05,162,false,rejected,13.3
12689,2790,2959,2025-05-08T09:14:46.000000,app,109,457.4,,11138455.76,79,false,scheduled_visit,31.8
12690,2790,931,2025-10-30T07:48:00.000000,web,157,1218.9,,11744184.49,,true,no_response,20.6
12691,2790,2323,2025-06-06T10:42:00.000000,whatsapp,76,484.8,,8795178.25,27,true,no_response,
12692,2791,588,2025-12-30T10:59:16.000000,whatsapp,113,340.8,,3267606.14,,false,scheduled_visit,
12693,2791,1916,2025-12-23T09:08:05.000000,email,296,3884.8,,4158251.6,,false,no_response,40.5
12694,2791,2403,2026-01-01T12:12:51.000000,web,224,221.5,,3888501.1,178,false,no_response,
12695,2791,2447,2026-01-04T19:18:19.000000,whatsapp,144,496.1,,3167347.31,47,true,scheduled_visit,0.8
12696,2791,226,2025-12-31T09:03:32.000000,web,88,307.8,,4158251.6,238,false,accepted,3.2
12697,2792,584,2025-12-31T16:20:00.000000,whatsapp,81,382.0,45880.41,9325691.85,,false,rejected,33.6
12698,2792,507,2026-01-24T15:13:00.000000,app,260,1795.6,48999.55,7829963.23,42,false,accepted,7.2
12699,2792,1106,2025-05-04T08:55:00.000000,web,518,1892.5,51588.2,6791803.88,35,true,scheduled_visit,9.2
12700,2793,2695,2026-03-15T17:39:00.000000,app,290,243.2,76491.83,,79,false,no_response,
12701,2793,2245,2025-12-10T07:36:34.000000,web,202,178.8,72443.79,,109,false,scheduled_visit,0.7
12702,2794,1270,2026-03-24T17:34:41.000000,web,189,650.3,94124.1,,,false,rejected,8.3
12703,2794,961,2026-03-31T09:58:32.000000,app,142,987.9,94124.1,,23,true,rejected,4.3
12704,2794,2328,2026-03-25T11:33:49.000000,web,173,468.2,94124.1,,57,true,scheduled_visit,
12705,2794,2048,2026-03-27T13:25:57.000000,whatsapp,134,559.0,85748.11,,103,false,accepted,7.2
12706,2794,1867,2026-03-22T15:59:13.000000,app,119,447.1,80160.54,,,false,scheduled_visit,11.7
12707,2794,2835,2026-04-02T20:36:42.000000,web,179,540.7,91168.48,,82,false,accepted,6.2
12708,2794,2675,2026-04-19T08:29:00.000000,app,190,947.6,92001.06,,1,false,accepted,11.0
12709,2795,2077,2026-02-26T19:29:00.000000,web,126,1311.8,41344.64,,,false,accepted,20.5
12710,2795,1905,2025-10-26T08:17:00.000000,whatsapp,178,100.0,47719.39,,353,false,accepted,16.0
12711,2795,1068,2025-12-30T10:25:00.000000,app,380,133.8,51820.57,,103,false,accepted,
12712,2795,7,2025-10-16T13:44:08.000000,email,250,171.7,57243.74,,133,true,accepted,
12713,2795,2592,2025-10-10T12:10:21.000000,app,142,182.0,57243.74,,63,true,no_response,14.0
12714,2795,1153,2026-06-15T11:35:00.000000,app,99,167.1,48186.31,,,false,accepted,4.9
12715,2795,2917,2025-10-16T07:17:01.000000,web,88,188.5,55654.65,,148,false,accepted,17.5
12716,2795,923,2025-10-07T20:20:51.000000,phone,187,107.0,53588.71,,,false,no_response,7.0
12717,2796,1909,2026-06-20T19:04:00.000000,email,159,790.5,143008.65,,220,false,accepted,13.7
12718,2796,2833,2026-02-05T07:56:00.000000,web,182,1593.0,143008.65,,363,true,accepted,
12719,2796,144,2026-04-05T13:24:00.000000,whatsapp,197,698.5,143008.65,,43,true,accepted,29.5
12720,2796,107,2025-09-28T08:53:09.000000,app,329,1001.5,116551.34,,228,false,accepted,
12721,2796,670,2025-10-03T13:58:54.000000,web,192,18016.7,128620.47,,188,false,scheduled_visit,23.3
12722,2796,1152,2026-03-02T20:17:00.000000,email,280,7231.4,110946.21,,88,false,accepted,1.9
12723,2796,1751,2025-10-02T14:42:12.000000,web,236,1011.0,100665.14,,79,false,no_response,23.0
12724,2797,386,2026-03-08T20:20:48.000000,app,275,1097.8,23219.12,4275331.25,168,true,accepted,
12725,2797,1195,2026-03-06T12:30:04.000000,web,232,655.0,23500.38,5140076.37,218,true,accepted,7.3
12726,2797,273,2026-03-17T10:25:21.000000,web,297,8176.0,24989.24,4183517.11,61,false,scheduled_visit,3.5
12727,2797,1467,2026-03-07T10:03:56.000000,whatsapp,262,17588.8,21329.39,4750196.79,19,false,no_response,24.0
12728,2797,1498,2026-03-11T17:30:34.000000,email,265,470.0,19084.58,4951916.17,,false,accepted,0.5
12729,2797,2009,2026-03-12T12:46:59.000000,web,173,211.0,24117.47,3718867.73,,false,accepted,9.9
12730,2797,1896,2026-03-05T15:36:31.000000,whatsapp,92,743.5,17934.15,4986096.59,243,false,no_response,4.3
12731,2797,2512,2026-03-06T08:07:13.000000,whatsapp,185,3900.9,24760.69,4908871.57,76,true,scheduled_visit,8.3
12732,2798,708,2026-06-24T12:26:00.000000,app,330,294.3,,16789915.31,,false,rejected,3.3
12733,2798,2398,2026-04-22T19:24:00.000000,web,207,399.8,,22452991.68,,true,rejected,0.8
12734,2798,1419,2025-11-05T07:58:29.000000,whatsapp,151,331.6,,16571038.42,259,false,accepted,3.4
12735,2799,1378,2026-05-17T19:46:00.000000,phone,204,367.9,57606.91,,86,true,accepted,7.9
12736,2799,1005,2025-07-27T16:58:00.000000,app,128,3555.4,63005.43,,96,true,accepted,1.5
12737,2799,2397,2025-07-14T20:42:00.000000,whatsapp,178,431.1,63005.43,,,false,rejected,8.2
12738,2799,1310,2025-02-14T08:35:46.000000,app,181,786.0,52710.7,,,false,scheduled_visit,10.4
12739,2799,698,2025-02-08T13:59:01.000000,app,190,623.8,55139.94,,77,true,no_response,12.8
12740,2799,3,2026-02-21T16:49:00.000000,web,178,678.2,55792.25,,16,true,accepted,23.5
12741,2799,2045,2026-03-05T09:23:00.000000,whatsapp,181,382.1,63005.43,,59,false,accepted,9.8
12742,2799,17,2026-02-09T18:40:00.000000,whatsapp,460,474.3,55894.45,,,false,accepted,19.8
12743,2800,1506,2026-02-09T08:03:26.000000,web,209,1334.7,121321.43,,71,false,accepted,10.9
12744,2800,2633,2026-06-03T11:17:00.000000,web,87,372.5,101633.47,,73,true,no_response,6.2
12745,2800,735,2026-02-17T16:52:55.000000,web,106,100.0,119538.1,,129,false,accepted,8.6
12746,2800,2837,2026-06-14T19:23:00.000000,email,172,316.1,109370.29,,,false,accepted,10.1
12747,2801,940,2025-03-23T14:46:00.000000,email,144,100.0,25982.19,,60,true,accepted,15.2
12748,2801,1204,2026-03-29T07:58:00.000000,app,401,5409.4,26767.85,,248,false,no_response,1.8
12749,2801,416,2025-04-02T15:40:00.000000,email,207,125.3,20167.57,,42,false,no_response,3.0
12750,2801,919,2025-12-24T20:27:00.000000,email,390,794.3,20590.95,,321,false,accepted,
12751,2801,2931,2025-03-19T15:58:00.000000,whatsapp,308,100.0,26767.85,,,true,accepted,11.3
12752,2802,583,2026-05-16T13:51:57.000000,web,116,127.7,,6315244.28,,false,accepted,
12753,2802,2281,2026-05-23T13:53:34.000000,email,329,184.5,,7537938.66,266,true,accepted,5.1
12754,2802,1558,2026-05-24T20:07:30.000000,app,285,142.6,,8199121.68,,false,accepted,10.0
12755,2802,1508,2026-05-18T16:01:51.000000,whatsapp,134,100.0,,6926659.37,357,true,accepted,10.4
12756,2802,2819,2026-05-31T15:27:00.000000,app,233,1015.9,,8553356.74,,false,accepted,22.8
12757,2802,645,2026-05-21T19:41:04.000000,web,70,130.5,,8553356.74,4,false,no_response,10.1
12758,2802,309,2026-05-19T10:09:07.000000,app,248,100.0,,8211617.96,45,false,scheduled_visit,
12759,2803,861,2025-08-26T17:02:00.000000,app,203,802.0,145358.37,,,false,scheduled_visit,10.6
12760,2803,176,2025-08-03T07:14:00.000000,app,333,556.2,112492.28,,267,true,scheduled_visit,1.2
12761,2803,1396,2025-03-25T10:46:44.000000,whatsapp,153,461.4,124838.73,,262,false,accepted,13.9
12762,2803,1717,2026-01-22T19:11:00.000000,web,373,111.0,131707.27,,294,false,no_response,
12763,2803,1583,2026-06-16T11:26:00.000000,app,371,363.1,141185.67,,132,true,accepted,0.5
12764,2803,2409,2026-03-03T18:04:00.000000,phone,61,824.3,116285.77,,86,false,no_response,2.1
12765,2803,1152,2026-03-02T18:18:00.000000,app,230,2408.9,121471.83,,,false,no_response,19.4
12766,2804,499,2026-01-22T13:46:42.000000,whatsapp,620,126.0,60270.57,17019640.46,1,false,accepted,8.7
12767,2804,2917,2026-01-25T20:19:32.000000,web,148,316.8,80824.96,13785490.51,74,false,accepted,13.8
12768,2804,2308,2026-01-25T12:33:55.000000,web,282,274.5,68004.14,12915105.23,240,false,scheduled_visit,4.5
12769,2804,1409,2026-01-21T20:54:44.000000,web,60,282.1,82032.41,15100169.24,53,false,accepted,25.7
12770,2804,1018,2026-02-28T20:30:00.000000,web,268,183.8,80267.01,15789956.42,,true,accepted,0.7
12771,2804,2499,2026-01-15T11:42:56.000000,whatsapp,234,193.0,82032.41,14964435.23,,false,accepted,22.4
12772,2804,1293,2026-01-23T17:25:00.000000,web,113,263.2,71921.32,12750270.3,82,true,accepted,4.3
12773,2805,2091,2026-06-30T17:16:02.000000,whatsapp,355,386.0,29056.36,,,true,scheduled_visit,7.0
12774,2805,1426,2026-06-18T13:57:40.000000,app,265,859.3,37224.94,,286,true,no_response,
12775,2805,1065,2026-06-26T10:44:19.000000,email,107,4929.8,28162.26,,256,false,rejected,
12776,2805,2102,2026-06-20T08:53:12.000000,email,384,325.1,33032.69,,42,false,rejected,1.0
12777,2806,2393,2026-04-29T20:51:52.000000,email,245,5713.1,26096.26,,61,false,scheduled_visit,3.2
12778,2806,1466,2026-05-02T17:25:38.000000,web,337,1710.4,20300.84,,,false,rejected,7.1
12779,2806,2908,2026-04-29T10:53:56.000000,web,66,1868.8,26430.76,,198,false,accepted,17.9
12780,2806,1746,2026-06-17T14:06:00.000000,web,191,337.0,22346.3,,32,false,accepted,11.0
12781,2806,2547,2026-05-06T10:11:00.000000,app,126,7272.5,28966.16,,33,false,accepted,0.5
12782,2806,1673,2026-04-28T12:27:51.000000,web,326,2160.2,21356.82,,209,false,accepted,
12783,2806,370,2026-04-28T19:19:47.000000,app,252,588.1,26725.57,,67,false,rejected,7.1
12784,2806,1196,2026-04-25T16:10:06.000000,app,307,433.5,28966.16,,296,false,accepted,3.2
12785,2807,2782,2026-01-02T15:48:00.000000,email,98,1121.0,32397.51,4364295.77,,false,scheduled_visit,4.6
12786,2807,1128,2025-07-25T16:09:00.000000,app,281,10000.5,33191.14,6061719.0,11,false,scheduled_visit,9.6
12787,2808,438,2025-03-18T09:07:00.000000,app,176,83.7,17159.9,2919443.97,1,true,scheduled_visit,21.7
12788,2808,1309,2025-03-26T11:48:23.000000,web,305,295.7,19957.63,2881462.57,41,false,no_response,22.0
12789,2808,1558,2025-03-21T10:30:47.000000,whatsapp,104,117.1,20011.33,2887232.51,86,false,accepted,6.9
12790,2808,1391,2026-02-15T12:49:00.000000,phone,393,80.4,20000.36,2952297.27,4,true,accepted,25.4
12791,2808,2297,2025-10-24T10:06:00.000000,web,105,63.8,14358.24,3820381.38,,false,scheduled_visit,10.9
12792,2808,82,2025-03-26T08:18:44.000000,whatsapp,298,68.5,16066.23,3490364.86,,false,rejected,7.0
12793,2809,1190,2025-09-27T17:53:00.000000,app,200,1015.5,123475.76,,,false,accepted,12.0
12794,2809,1111,2025-08-13T15:11:03.000000,email,309,18628.1,163363.85,,14,false,accepted,0.5
12795,2809,131,2025-08-06T10:06:03.000000,whatsapp,355,1549.5,156325.19,,14,true,rejected,6.7
12796,2809,830,2026-04-13T17:48:00.000000,whatsapp,218,1471.7,127033.66,,290,true,accepted,15.2
12797,2809,2918,2025-08-09T09:56:38.000000,web,271,1247.3,158560.27,,,false,scheduled_visit,
12798,2809,2608,2025-08-09T10:10:28.000000,phone,354,1172.5,160958.5,,80,false,scheduled_visit,16.8
12799,2809,1898,2025-08-03T09:18:21.000000,whatsapp,347,1547.1,160630.75,,82,false,accepted,16.3
12800,2809,1692,2025-08-15T08:00:47.000000,web,355,3394.8,139092.56,,62,false,accepted,3.6
12801,2810,2935,2025-11-22T13:34:42.000000,whatsapp,86,2661.4,236109.72,,,false,rejected,7.1
12802,2810,1443,2025-11-21T20:55:37.000000,web,392,908.2,259499.02,,41,false,accepted,25.0
12803,2810,722,2026-05-06T16:51:00.000000,app,71,903.3,239195.46,,240,true,scheduled_visit,6.6
12804,2810,2159,2025-11-30T14:03:51.000000,email,164,100.0,310061.43,,140,false,accepted,18.6
12805,2810,1502,2025-12-02T07:21:37.000000,whatsapp,197,247.5,279788.89,,355,false,scheduled_visit,27.4
12806,2810,2,2025-12-02T07:31:08.000000,app,169,1062.9,325328.25,,211,false,rejected,0.5
12807,2810,820,2026-03-02T19:04:00.000000,app,324,100.0,325328.25,,18,false,accepted,
12808,2811,1653,2025-11-04T15:21:00.000000,email,147,697.0,33183.37,6480181.21,276,false,scheduled_visit,
12809,2811,546,2026-06-09T19:50:00.000000,web,211,527.0,44626.29,7176688.72,23,false,accepted,43.9
12810,2811,1828,2025-06-09T16:40:32.000000,email,181,951.7,45088.86,7262706.41,99,false,scheduled_visit,25.6
12811,2811,125,2025-11-11T18:15:00.000000,web,65,1014.0,37427.77,7262706.41,254,false,no_response,2.9
12812,2812,2063,2026-02-27T11:42:59.000000,app,573,185.1,,1273669.17,52,false,accepted,4.2
12813,2812,2578,2026-03-02T16:05:28.000000,web,125,12229.7,,1173566.1,309,false,accepted,
12814,2812,1968,2026-03-06T17:25:02.000000,app,368,543.2,,1338094.16,,true,scheduled_visit,2.6
12815,2813,2707,2026-02-13T19:08:24.000000,app,66,470.9,,18296399.27,308,false,rejected,6.4
12816,2813,330,2026-04-23T15:25:00.000000,email,121,150.0,,19961874.5,341,true,accepted,16.7
12817,2813,2894,2026-02-10T08:55:31.000000,email,183,374.1,,21739381.67,52,false,no_response,7.5
12818,2813,625,2026-02-20T09:11:36.000000,app,177,4898.3,,23276610.44,,false,no_response,16.9
12819,2813,1043,2026-03-08T13:51:00.000000,phone,79,586.4,,19028370.41,87,false,accepted,12.5
12820,2814,2610,2025-02-06T17:33:26.000000,web,362,148.7,,9692791.99,43,false,rejected,17.5
12821,2814,2166,2026-01-08T12:42:00.000000,email,372,156.2,,11170536.32,15,false,no_response,24.7
12822,2814,2562,2025-02-07T12:13:41.000000,whatsapp,143,173.8,,9797832.9,,false,accepted,
12823,2814,2977,2026-05-22T16:55:00.000000,app,95,169.2,,9708893.76,,true,accepted,2.2
12824,2814,1793,2026-05-17T19:45:00.000000,email,173,164.3,,9422553.62,170,false,no_response,31.0
12825,2814,74,2025-04-19T19:26:00.000000,app,130,126.8,,9710606.54,,true,accepted,17.1
12826,2815,2730,2025-05-29T11:28:59.000000,email,263,219.0,365039.68,24060176.87,151,false,accepted,
12827,2815,695,2025-12-11T18:58:00.000000,app,179,3190.9,355789.42,18555550.45,30,true,scheduled_visit,2.1
12828,2815,950,2025-08-02T12:02:00.000000,app,238,397.6,482748.43,17690859.32,65,false,scheduled_visit,
12829,2815,2243,2025-06-01T15:08:03.000000,email,201,367.4,482748.43,18146952.11,22,false,accepted,
12830,2815,2154,2025-06-01T12:20:38.000000,whatsapp,199,434.2,482748.43,21752989.42,51,false,accepted,13.7
12831,2815,1171,2025-10-20T14:30:00.000000,app,160,554.4,482748.43,23162087.15,,false,accepted,18.4
12832,2815,141,2025-06-01T12:35:00.000000,whatsapp,191,375.9,482748.43,24060176.87,67,true,accepted,11.9
12833,2815,228,2025-05-27T12:11:20.000000,whatsapp,342,371.9,395865.4,20071949.73,30,false,no_response,
12834,2816,1470,2025-10-20T15:55:00.000000,phone,364,288.0,,15172008.27,,true,scheduled_visit,11.4
12835,2816,2067,2025-06-27T11:34:23.000000,web,603,303.1,,15868476.78,,false,no_response,1.4
12836,2816,187,2025-11-10T13:59:00.000000,whatsapp,259,331.0,,14521130.45,,false,no_response,
12837,2816,12,2025-06-22T10:09:04.000000,phone,128,230.5,,14916546.36,11,false,scheduled_visit,0.6
12838,2816,2539,2025-11-22T15:29:00.000000,app,154,327.2,,16970657.38,,false,accepted,
12839,2816,2331,2025-06-26T17:58:23.000000,app,187,249.5,,16970657.38,248,false,no_response,6.6
12840,2817,1620,2026-03-06T11:24:00.000000,app,346,141.3,53357.6,,,false,accepted,5.5
12841,2817,379,2025-11-17T13:58:24.000000,web,302,192.8,46229.51,,300,false,accepted,9.2
12842,2817,2911,2025-11-16T15:54:49.000000,whatsapp,98,169.1,43571.37,,,true,accepted,2.8
12843,2817,1696,2025-11-16T11:37:35.000000,whatsapp,88,914.5,47687.89,,54,false,rejected,2.2
12844,2818,1255,2026-06-17T08:49:31.000000,phone,287,151.5,94764.58,,210,false,no_response,18.4
12845,2819,86,2026-01-18T16:14:00.000000,app,68,293.1,,17816089.41,,true,rejected,0.5
12846,2819,1873,2025-03-13T18:18:24.000000,app,99,100.0,,18286160.38,22,false,no_response,45.6
12847,2819,1615,2025-03-08T11:04:29.000000,whatsapp,245,153.0,,15388839.64,152,true,rejected,0.5
12848,2819,803,2025-12-04T15:29:00.000000,app,146,218.0,,14567552.01,,false,accepted,95.2
12849,2819,2185,2026-06-05T09:52:00.000000,whatsapp,258,100.0,,14281132.35,,false,scheduled_visit,11.4
12850,2820,460,2025-02-21T10:58:30.000000,email,100,981.4,442167.03,,,true,accepted,3.6
12851,2820,444,2026-03-18T12:47:00.000000,whatsapp,258,1170.2,475187.09,,,false,accepted,20.4
12852,2820,427,2026-01-27T17:23:00.000000,whatsapp,190,1139.8,475187.09,,161,false,no_response,3.4
12853,2821,378,2026-03-22T15:20:12.000000,app,248,361.8,145178.65,,,true,accepted,10.9
12854,2822,1397,2025-11-19T14:16:16.000000,web,112,794.4,,1990877.17,35,false,no_response,24.9
12855,2822,2549,2026-01-12T19:19:00.000000,email,112,176.2,,2001668.16,59,false,scheduled_visit,20.5
12856,2822,1608,2025-11-16T15:37:46.000000,app,234,1870.0,,2085028.13,12,false,rejected,11.9
12857,2823,1207,2026-06-18T18:33:01.000000,web,123,1043.2,43674.76,,337,true,rejected,15.6
12858,2823,2094,2026-06-14T19:04:15.000000,email,281,134.2,45330.32,,,false,accepted,4.3
12859,2823,2655,2026-06-07T10:18:28.000000,web,196,102.0,45689.57,,3,false,scheduled_visit,29.7
12860,2823,51,2026-06-14T12:00:19.000000,email,237,102.6,36029.56,,,false,accepted,4.9
12861,2824,2730,2026-02-18T13:17:37.000000,email,83,219.0,429332.25,94642194.38,12,true,no_response,2.2
12862,2824,818,2026-02-23T16:02:44.000000,web,186,100.0,496688.75,88092094.92,66,false,rejected,8.7
