spot_id,broker_id,sector_name,type_name,state,municipality,settlement,corridor,region,lat,lon,title,description,area_sqm,price_sqm_mxn_rent,price_sqm_mxn_sale,price_total_mxn_rent,price_total_mxn_sale,maintenance_cost_mxn,modality,days_on_market,total_inquiries,total_views,is_active,created_at
1468,229,Office,Subspace,Querétaro,Querétaro,Juriquilla,juriquilla-juncos,bajío,20.704616,-100.455584,"Subspace 38 m², juriquilla-juncos",Cuenta con todos los servicios y estacionamiento. Ideal para oficinas corporativas o centro de distribución.,38.1,,68537.09,,2611263.13,,sale,168,9,214,true,2026-05-07T00:00:00.000000
1469,73,Industrial,Single,Sonora,Hermosillo,Centenario,centenario-colosio,noroeste,29.068269,-110.940263,"Single Industrial en centenario-colosio, Hermosillo",Espacio versátil adaptable a diferentes giros. Ideal para oficinas corporativas o centro de distribución.,550.9,234.24,,129042.82,,12595.08,rent,30,1,23,true,2025-02-28T00:00:00.000000
1470,289,Retail,Single,Nuevo León,San Pedro Garza García,Del Valle,vasconcelos-calzada,noreste,25.660263,-100.371937,"Retail Single - vasconcelos-calzada, San Pedro Garza García",Cuenta con todos los servicios y estacionamiento. Amplio espacio con buena iluminación natural. Seguridad 24/7 y control de acceso.,840.4,408.03,79180.47,342908.41,66543266.99,36378.32,both,23,2,59,true,2025-10-20T00:00:00.000000
1471,75,Office,Subspace,Baja California,Tijuana,Zona Río,zona-rio-aguacaliente,noroeste,32.508386,-117.041925,"Office compartido en zona-rio-aguacaliente, Tijuana",Excelente ubicación con acceso a vías principales. Perfecto para negocio en crecimiento.,86.8,224.36,47642.56,19474.45,4135374.21,1545.17,both,385,21,454,true,2024-07-24T00:00:00.000000
1472,266,Industrial,Single,Sonora,Hermosillo,Centenario,centenario-colosio,noroeste,29.078099,-110.952949,"Single Industrial en centenario-colosio, Hermosillo",Espacio versátil adaptable a diferentes giros. Ideal para oficinas corporativas o centro de distribución. Amplio espacio con buena iluminación natural.,9288.2,211.59,,1965290.24,,269107.35,rent,94,6,170,true,2026-01-01T00:00:00.000000
1473,128,Industrial,Subspace,CDMX,Cuauhtémoc,Roma Norte,roma-condesa,centro,19.41597,-99.159268,"Subspace 1315 m², roma-condesa",Seguridad 24/7 y control de acceso. Espacio versátil adaptable a diferentes giros. Amplio espacio con buena iluminación natural.,1315.2,230.13,,302666.98,,42297.03,rent,379,7,127,true,2025-10-03T00:00:00.000000
1474,99,Land,Single,Yucatán,Mérida,Centro,paseo-montejo,sureste,20.979977,-89.605965,"Single Land en paseo-montejo, Mérida",Espacio versátil adaptable a diferentes giros.,62853.9,45.92,,2886251.09,,224604.15,rent,17,3,37,true,2024-12-22T00:00:00.000000
1475,157,Land,Subspace,Yucatán,Mérida,Centro,paseo-montejo,sureste,20.983067,-89.619172,"Subspace 2479 m², paseo-montejo",Amplio espacio con buena iluminación natural.,2479.6,53.01,,131443.6,,14190.16,rent,29,2,53,true,2025-01-26T00:00:00.000000
1476,137,Industrial,Single,CDMX,Cuauhtémoc,Roma Norte,roma-condesa,centro,19.409246,-99.151168,"Single Industrial en roma-condesa, Cuauhtémoc",Ideal para oficinas corporativas o centro de distribución.,5125.0,109.03,,558778.75,,34104.96,rent,143,11,153,true,2026-01-12T00:00:00.000000
1477,285,Industrial,Subspace,Estado de México,Toluca,Metepec,metepec-toluca,centro,19.269579,-99.592978,"Subspace 1051 m², metepec-toluca",Espacio listo para ocupar con acabados de primera.,1051.3,94.0,,98822.2,,6827.94,rent,189,8,151,true,2025-07-27T00:00:00.000000
1478,52,Retail,Subspace,CDMX,Miguel Hidalgo,Polanco,polanco,centro,19.433749,-99.203719,"Subspace 252 m², polanco",Espacio listo para ocupar con acabados de primera. Excelente ubicación con acceso a vías principales. Zona de alta plusvalía y demanda comercial.,252.5,203.59,34953.54,51406.47,8825768.85,5407.61,both,12,2,43,true,2025-12-05T00:00:00.000000
1479,289,Retail,Single,Chihuahua,Chihuahua,Centro,centro-chihuahua,norte,28.641728,-106.086653,"Single Retail en centro-chihuahua, Chihuahua",Seguridad 24/7 y control de acceso. Espacio listo para ocupar con acabados de primera. Zona de alta plusvalía y demanda comercial.,24.0,297.93,,7150.32,,960.98,rent,11,3,60,true,2025-05-23T00:00:00.000000
1480,41,Office,Single,Querétaro,Querétaro,Juriquilla,juriquilla-juncos,bajío,20.711696,-100.451147,Single de 30 m² en juriquilla-juncos,Perfecto para negocio en crecimiento. Zona de alta plusvalía y demanda comercial. Amplio espacio con buena iluminación natural.,30.0,,47918.46,,1437553.8,,sale,222,8,218,false,2024-08-09T00:00:00.000000
1481,103,Office,Single,Yucatán,Mérida,Centro,paseo-montejo,sureste,20.970702,-89.619334,"Single Office en paseo-montejo, Mérida",Perfecto para negocio en crecimiento. Espacio versátil adaptable a diferentes giros.,177.6,459.45,71659.57,81598.32,12726739.63,9820.66,both,1,0,0,true,2025-07-17T00:00:00.000000
1482,274,Office,Single,Sonora,Hermosillo,Centenario,centenario-colosio,noroeste,29.086459,-110.948742,Single de 129 m² en centenario-colosio,Amplio espacio con buena iluminación natural. Seguridad 24/7 y control de acceso.,129.0,673.86,,86927.94,,8155.41,rent,60,3,70,false,2025-03-13T00:00:00.000000
1483,168,Office,Single,CDMX,Cuauhtémoc,Roma Norte,roma-condesa,centro,19.41582,-99.168015,"Office Single - roma-condesa, Cuauhtémoc",Seguridad 24/7 y control de acceso. Recién remodelado con acabados modernos. Espacio versátil adaptable a diferentes giros.,346.8,404.81,63929.29,140388.11,22170677.77,11504.86,both,439,30,617,true,2024-06-30T00:00:00.000000
1484,59,Industrial,Subspace,CDMX,Benito Juárez,Del Valle,del-valle-narvarte,centro,19.383422,-99.180401,"Subspace en Industrial - del-valle-narvarte, Benito Juárez",Excelente ubicación con acceso a vías principales. Zona de alta plusvalía y demanda comercial. Ubicación estratégica cerca de centros comerciales.,1136.8,94.0,,106859.2,,6665.41,rent,69,5,95,true,2024-10-30T00:00:00.000000
1485,292,Industrial,Single,Estado de México,Toluca,Metepec,metepec-toluca,centro,19.275311,-99.601678,"Industrial Single - metepec-toluca, Toluca",Ubicación estratégica cerca de centros comerciales. Espacio versátil adaptable a diferentes giros. Espacio listo para ocupar con acabados de primera.,28364.2,217.88,,6179991.9,,810676.73,rent,418,15,410,true,2024-10-30T00:00:00.000000
1486,269,Retail,Single,Sonora,Hermosillo,Centenario,centenario-colosio,noroeste,29.082345,-110.970824,"Retail Single - centenario-colosio, Hermosillo",Espacio versátil adaptable a diferentes giros. Seguridad 24/7 y control de acceso. Perfecto para negocio en crecimiento.,151.4,231.41,47163.09,35035.47,7140491.83,1916.16,both,77,2,52,true,2024-07-20T00:00:00.000000
1487,9,Retail,Single,San Luis Potosí,San Luis Potosí,Lomas,lomas-carranza,centro-norte,22.155044,-100.995677,Single de 20 m² en lomas-carranza,Perfecto para negocio en crecimiento.,20.0,193.28,,3865.6,,554.67,rent,26,4,84,true,2025-01-28T00:00:00.000000
1488,210,Retail,Single,Baja California,Tijuana,Zona Río,zona-rio-aguacaliente,noroeste,32.494163,-117.034338,Single de 39 m² en zona-rio-aguacaliente,Excelente ubicación con acceso a vías principales. Ubicación estratégica cerca de centros comerciales. Recién remodelado con acabados modernos.,39.8,222.94,,8873.01,,928.49,rent,4,1,15,true,2025-04-15T00:00:00.000000
1489,126,Office,Single,CDMX,Benito Juárez,Del Valle,del-valle-narvarte,centro,19.391258,-99.179871,"Single Office en del-valle-narvarte, Benito Juárez",Cuenta con todos los servicios y estacionamiento. Seguridad 24/7 y control de acceso. Excelente ubicación con acceso a vías principales.,219.5,,40334.61,,8853446.89,,sale,10,3,34,true,2026-06-14T00:00:00.000000
1490,128,Retail,Single,Estado de México,Naucalpan de Juárez,Lomas Verdes,lomas-verdes-satelite,centro,19.50971,-99.281207,"Retail Single - lomas-verdes-satelite, Naucalpan de Juárez",Seguridad 24/7 y control de acceso.,61.8,198.71,40869.03,12280.28,2525706.05,1808.65,both,30,1,17,true,2026-03-16T00:00:00.000000
1491,116,Retail,Subspace,Baja California,Tijuana,Zona Río,zona-rio-aguacaliente,noroeste,32.515046,-117.012583,"Subspace en Retail - zona-rio-aguacaliente, Tijuana",Excelente ubicación con acceso a vías principales. Zona de alta plusvalía y demanda comercial. Espacio versátil adaptable a diferentes giros.,182.4,270.92,40034.13,49415.81,7302225.31,5722.49,both,3,2,23,true,2025-07-07T00:00:00.000000
1492,65,Retail,Single,Baja California,Tijuana,Zona Río,zona-rio-aguacaliente,noroeste,32.515593,-117.057081,Single de 66 m² en zona-rio-aguacaliente,Amplio espacio con buena iluminación natural. Zona de alta plusvalía y demanda comercial.,66.3,278.75,,18481.12,,1603.63,rent,23,2,44,true,2024-07-10T00:00:00.000000
1493,136,Industrial,Single,Guanajuato,León,Zona Centro,centro-leon,bajío,21.103468,-101.693032,"Single Industrial en centro-leon, León",Recién remodelado con acabados modernos.,427.4,94.0,,40175.6,,4881.56,rent,115,13,348,false,2024-11-19T00:00:00.000000
1494,154,Industrial,Single,San Luis Potosí,San Luis Potosí,Lomas,lomas-carranza,centro-norte,22.156259,-100.966711,Single de 452 m² en lomas-carranza,Amplio espacio con buena iluminación natural.,452.4,99.38,15154.33,44959.51,6855818.89,2436.6,both,30,4,119,true,2025-12-20T00:00:00.000000
1495,174,Office,Single,Yucatán,Mérida,Centro,paseo-montejo,sureste,20.974695,-89.622756,"Office Single - paseo-montejo, Mérida",Fácil acceso a transporte público y avenidas principales. Ideal para oficinas corporativas o centro de distribución. Zona de alta plusvalía y demanda comercial.,442.0,,85999.97,,38011986.74,,sale,353,21,475,true,2024-03-25T00:00:00.000000
1496,223,Industrial,Single,Chihuahua,Chihuahua,Centro,centro-chihuahua,norte,28.618633,-106.081549,"Industrial Single - centro-chihuahua, Chihuahua",Espacio versátil adaptable a diferentes giros. Ideal para oficinas corporativas o centro de distribución.,793.1,94.0,15976.3,74551.4,12670803.53,10351.67,both,54,3,43,true,2025-04-16T00:00:00.000000
1497,145,Industrial,Single,Estado de México,Naucalpan de Juárez,Lomas Verdes,lomas-verdes-satelite,centro,19.508232,-99.275431,"Industrial Single - lomas-verdes-satelite, Naucalpan de Juárez",Espacio listo para ocupar con acabados de primera. Zona de alta plusvalía y demanda comercial.,3277.8,191.95,,629173.71,,60833.86,rent,28,4,43,true,2025-12-19T00:00:00.000000
1498,260,Land,Single,Jalisco,Guadalajara,Colonia Americana,americana-chapultepec,occidente,20.68328,-103.368422,"Single Land en americana-chapultepec, Guadalajara",Amplio espacio con buena iluminación natural.,1566.7,46.16,6803.42,72318.87,10658918.11,6040.97,both,163,4,90,true,2024-08-03T00:00:00.000000
1499,14,Retail,Single,CDMX,Benito Juárez,Del Valle,del-valle-narvarte,centro,19.388407,-99.174174,"Retail Single - del-valle-narvarte, Benito Juárez",Perfecto para negocio en crecimiento. Fácil acceso a transporte público y avenidas principales. Espacio listo para ocupar con acabados de primera.,38.7,261.38,40707.73,10115.41,1575389.15,1137.44,both,173,7,95,true,2025-07-27T00:00:00.000000
1500,190,Office,Single,Estado de México,Toluca,Metepec,metepec-toluca,centro,19.260437,-99.593792,Single de 30 m² en metepec-toluca,Zona de alta plusvalía y demanda comercial.,30.0,337.69,55010.18,10130.7,1650305.4,792.69,both,74,6,100,false,2026-04-05T00:00:00.000000
1501,254,Office,Single,Sonora,Hermosillo,Centenario,centenario-colosio,noroeste,29.061258,-110.951296,"Single Office en centenario-colosio, Hermosillo",Amplio espacio con buena iluminación natural. Cuenta con todos los servicios y estacionamiento.,524.4,288.21,,151137.32,,12025.79,rent,22,0,0,false,2025-09-16T00:00:00.000000
1502,10,Retail,Subspace,CDMX,Cuauhtémoc,Roma Norte,roma-condesa,centro,19.402943,-99.157154,"Retail compartido en roma-condesa, Cuauhtémoc",Zona de alta plusvalía y demanda comercial. Perfecto para negocio en crecimiento. Amplio espacio con buena iluminación natural.,49.5,456.48,74512.64,22595.76,3688375.68,1464.53,both,32,2,43,true,2025-02-26T00:00:00.000000
1503,23,Industrial,Subspace,Nuevo León,San Pedro Garza García,Del Valle,vasconcelos-calzada,noreste,25.657266,-100.357183,"Subspace en Industrial - vasconcelos-calzada, San Pedro Garza García",Amplio espacio con buena iluminación natural.,25322.9,102.14,,2586481.01,,232123.21,rent,117,7,70,true,2026-04-19T00:00:00.000000
1504,158,Office,Single,Nuevo León,San Pedro Garza García,Del Valle,vasconcelos-calzada,noreste,25.668898,-100.343696,"Single Office en vasconcelos-calzada, San Pedro Garza García",Amplio espacio con buena iluminación natural. Espacio listo para ocupar con acabados de primera. Perfecto para negocio en crecimiento.,30.0,509.21,77769.71,15276.3,2333091.3,2058.78,both,78,9,163,true,2024-06-09T00:00:00.000000
1505,146,Industrial,Subspace,CDMX,Benito Juárez,Del Valle,del-valle-narvarte,centro,19.390638,-99.165896,"Industrial compartido en del-valle-narvarte, Benito Juárez",Cuenta con todos los servicios y estacionamiento. Seguridad 24/7 y control de acceso.,608.8,96.24,14436.6,58590.91,8789002.08,5648.75,both,258,14,417,true,2025-06-06T00:00:00.000000
1506,1,Industrial,Single,Chihuahua,Chihuahua,Centro,centro-chihuahua,norte,28.640513,-106.086617,"Industrial Single - centro-chihuahua, Chihuahua",Espacio versátil adaptable a diferentes giros. Excelente ubicación con acceso a vías principales.,4448.9,94.0,,418196.6,,60963.36,rent,505,13,273,true,2025-10-12T00:00:00.000000
1507,65,Office,Single,Querétaro,Querétaro,Juriquilla,juriquilla-juncos,bajío,20.706217,-100.440887,"Single Office en juriquilla-juncos, Querétaro",Seguridad 24/7 y control de acceso. Ubicación estratégica cerca de centros comerciales.,45.8,555.58,97011.04,25445.56,4443105.63,2326.94,both,295,13,238,true,2025-07-16T00:00:00.000000
1508,275,Retail,Single,Baja California,Tijuana,Zona Río,zona-rio-aguacaliente,noroeste,32.504766,-117.051102,"Single Retail en zona-rio-aguacaliente, Tijuana",Fácil acceso a transporte público y avenidas principales. Excelente ubicación con acceso a vías principales. Cuenta con todos los servicios y estacionamiento.,265.7,305.59,63023.91,81195.26,16745452.89,8162.86,both,168,6,71,true,2024-12-18T00:00:00.000000
1509,231,Office,Single,Estado de México,Naucalpan de Juárez,Lomas Verdes,lomas-verdes-satelite,centro,19.496492,-99.292664,"Single Office en lomas-verdes-satelite, Naucalpan de Juárez",Espacio versátil adaptable a diferentes giros. Zona de alta plusvalía y demanda comercial.,111.4,383.92,73776.72,42768.69,8218726.61,5201.63,both,97,9,144,false,2026-06-24T00:00:00.000000
1510,22,Office,Single,San Luis Potosí,San Luis Potosí,Lomas,lomas-carranza,centro-norte,22.154638,-100.998029,"Single Office en lomas-carranza, San Luis Potosí",Recién remodelado con acabados modernos.,91.9,401.85,,36930.02,,4184.79,rent,129,8,80,true,2025-10-06T00:00:00.000000
1511,291,Office,Single,Nuevo León,San Pedro Garza García,Del Valle,vasconcelos-calzada,noreste,25.672246,-100.355313,"Office Single - vasconcelos-calzada, San Pedro Garza García",Ubicación estratégica cerca de centros comerciales. Espacio listo para ocupar con acabados de primera. Espacio versátil adaptable a diferentes giros.,185.0,261.75,47610.1,48423.75,8807868.5,5397.74,both,68,5,87,true,2025-01-20T00:00:00.000000
1512,150,Retail,Subspace,Querétaro,Querétaro,Centro Histórico,centro-queretaro,bajío,20.605336,-100.394219,"Subspace en Retail - centro-queretaro, Querétaro",Seguridad 24/7 y control de acceso. Ubicación estratégica cerca de centros comerciales. Fácil acceso a transporte público y avenidas principales.,34.8,409.86,86492.12,14263.13,3009925.78,790.18,both,18,5,71,true,2026-04-20T00:00:00.000000
1513,254,Office,Single,Estado de México,Naucalpan de Juárez,Lomas Verdes,lomas-verdes-satelite,centro,19.522737,-99.280043,"Office Single - lomas-verdes-satelite, Naucalpan de Juárez",Amplio espacio con buena iluminación natural. Zona de alta plusvalía y demanda comercial. Ideal para oficinas corporativas o centro de distribución.,495.7,484.06,,239948.54,,13784.45,rent,36,8,142,true,2024-01-11T00:00:00.000000
1514,286,Office,Single,CDMX,Cuauhtémoc,Roma Norte,roma-condesa,centro,19.414382,-99.161936,Single de 30 m² en roma-condesa,Zona de alta plusvalía y demanda comercial. Excelente ubicación con acceso a vías principales.,30.0,,67115.68,,2013470.4,,sale,24,1,11,true,2024-02-03T00:00:00.000000
1515,99,Land,Single,Estado de México,Toluca,Metepec,metepec-toluca,centro,19.27327,-99.584358,Single de 304 m² en metepec-toluca,Espacio versátil adaptable a diferentes giros. Recién remodelado con acabados modernos. Zona de alta plusvalía y demanda comercial.,304.1,,13810.36,,4199730.48,,sale,103,9,188,true,2024-06-24T00:00:00.000000
1516,30,Office,Single,San Luis Potosí,San Luis Potosí,Lomas,lomas-carranza,centro-norte,22.147291,-100.986917,Single de 342 m² en lomas-carranza,Fácil acceso a transporte público y avenidas principales. Espacio versátil adaptable a diferentes giros. Seguridad 24/7 y control de acceso.,342.5,223.19,,76442.57,,8026.59,rent,70,7,98,true,2024-10-29T00:00:00.000000
1517,103,Industrial,Subspace,CDMX,Miguel Hidalgo,Polanco,polanco,centro,19.440816,-99.189672,"Subspace 12907 m², polanco",Zona de alta plusvalía y demanda comercial. Perfecto para negocio en crecimiento. Espacio versátil adaptable a diferentes giros.,12907.2,100.79,15490.35,1300916.69,199937045.52,192203.49,both,118,4,116,false,2025-08-15T00:00:00.000000
1518,133,Retail,Subspace,Jalisco,Guadalajara,Colonia Americana,americana-chapultepec,occidente,20.670413,-103.376407,"Subspace 53 m², americana-chapultepec",Ideal para oficinas corporativas o centro de distribución. Espacio listo para ocupar con acabados de primera.,53.9,199.9,34174.61,10774.61,1842011.48,1529.66,both,86,3,40,true,2024-09-01T00:00:00.000000
